x,y,theta,mag,J,min_J
-3,-3,150,3.0,0.39031487902506945,0.22180373891063362
-3,-3,150,3.5,0.16687784267756742,0.10533569075226473
-3,-3,150,4.0,0.24790106382067068,0.19894511660720138
-3,-3,150,4.5,0.3173714000855292,0.3173714000855292
-3,-3,150,5.0,0.5235606684291882,0.5235606684291882
-3,-3,160,0.5,0.7845203068305568,0.6485179201684008
-3,-3,160,1.0,0.6641800989790221,0.5377041559217466
-3,-3,160,1.5,0.5663835801128667,0.4391267416645273
-3,-3,160,2.0,0.5010769916499034,0.3351268693260955
-3,-3,160,2.5,0.486533969589747,0.28677512145460476
-3,-3,160,3.0,0.5014086612337433,0.3778589498790047
-3,-3,160,3.5,0.560514589924573,0.560514589924573
-3,-3,160,4.0,0.5149958158832364,0.5149958158832364
-3,-3,160,4.5,0.6193675549049699,0.6193675549049699
-3,-3,160,5.0,-0.011677700859142076,-0.25711568808831364
-3,-3,170,0.5,0.7769359730328603,0.6381512517694662
-3,-3,170,1.0,0.704686988636615,0.5222401028188121
-3,-3,170,1.5,0.6310239169263285,0.4075290408484441
-3,-3,170,2.0,0.5563046336085977,0.2943077902373068
-3,-3,170,2.5,0.48045674951452744,0.1839918479978978
-3,-3,170,3.0,0.43755292265937556,0.046782755854781435
-3,-3,170,3.5,0.3711580699634747,-0.07107032614666063
-3,-3,170,4.0,0.28429694553504703,-0.1773602635310403
-3,-3,170,4.5,0.060792568804164476,-0.29845501537911295
-3,-3,170,5.0,-0.023366664384681074,-0.4138963864393539
-3,-3,180,0.5,0.772339908162932,0.6297823531833513
-3,-3,180,1.0,0.6948912591785983,0.5073987542670877
-3,-3,180,1.5,0.7583035706643415,0.7583035706643415
-3,-3,180,2.0,0.7086386893132504,0.7086386893132504
-3,-3,180,2.5,0.5636081282796418,0.5636081282796418
-3,-3,180,3.0,0.5306888323818637,0.5306888323818637
-3,-3,180,3.5,0.31411804091725637,0.16580021445747029
-3,-3,180,4.0,0.23593606293154412,0.07358310644583677
-3,-3,180,4.5,0.016562759471012267,-0.2853635568035051
-3,-3,180,5.0,-0.07448028066905632,-0.4008681348089329
-3,-3,190,0.5,0.8607284972018446,0.8607284972018446
-3,-3,190,1.0,0.760541107211293,0.760541107211293
-3,-3,190,1.5,0.6298282386012806,0.5671373732782596
-3,-3,190,2.0,0.5087809997414374,0.3469609605731233
-3,-3,190,2.5,0.38087211428448703,0.16249177539872584
-3,-3,190,3.0,0.3161644265526022,0.04804377584953476
-3,-3,190,3.5,0.37115806996347384,-0.07107032614666156
-3,-3,190,4.0,0.4831287708875044,0.4831287708875044
-3,-3,190,4.5,0.25039195288345373,0.25039195288345373
-3,-3,190,5.0,-0.24378131500678668,-0.30291562497669755
-3,-3,200,0.5,0.8671564931038228,0.8671564931038228
-3,-3,200,1.0,0.7257469691987214,0.671269964408949
-3,-3,200,1.5,0.5663835801128663,0.43912674166452764
-3,-3,200,2.0,0.5004676003803226,0.33979788059052063
-3,-3,200,2.5,0.637256963056891,0.637256963056891
-3,-3,200,3.0,0.39173407638486457,0.39173407638486457
-3,-3,200,3.5,0.17952608377482354,0.1318292035994908
-3,-3,200,4.0,0.0017174286834443359,-0.09719813984938115
-3,-3,200,4.5,0.4245427932161851,0.4245427932161851
-3,-3,200,5.0,0.19352983447613964,0.19352983447613964
-3,-3,210,0.5,0.8352468233841145,0.8352468233841145
-3,-3,210,1.0,0.7033200143697301,0.6065600305906668
-3,-3,210,1.5,0.617516075917475,0.4742870575040032
-3,-3,210,2.0,0.7208654981921448,0.7208654981921448
-3,-3,210,2.5,0.5422341199386199,0.5422341199386199
-3,-3,210,3.0,0.27167295506942896,0.19783605850748692
-3,-3,210,3.5,0.594372400789601,0.594372400789601
-3,-3,210,4.0,0.33723480249326354,0.33723480249326354
-3,-3,210,4.5,-0.38467307097008446,-0.39874052684069927
-3,-3,210,5.0,-0.10354473565374601,-0.2708744731357864
-3,-3,220,0.5,0.8450545232423684,0.8450545232423684
-3,-3,220,1.0,0.7054481782041645,0.6026854648286686
-3,-3,220,1.5,0.7057782509196193,0.5280288395199874
-3,-3,220,2.0,0.659415202523826,0.659415202523826
-3,-3,220,2.5,0.4436437246466942,0.37322408781337046
-3,-3,220,3.0,0.6635471797841649,0.6635471797841649
-3,-3,220,3.5,0.5829769739553388,0.38285257411226614
-3,-3,220,4.0,0.17594724301751624,0.05110389464988952
-3,-3,220,4.5,0.3123461407139542,0.3123461407139542
-3,-3,220,5.0,-1.4150956814914493,-1.4150956814914493
-3,-3,230,0.5,0.8252988243022409,0.7897834281276002
-3,-3,230,1.0,0.74025156602893,0.6362550233896433
-3,-3,230,1.5,0.7827230811204757,0.7827230811204757
-3,-3,230,2.0,0.5636109863197662,0.5526316888982303
-3,-3,230,2.5,0.7364232707420759,0.7364232707420759
-3,-3,230,3.0,0.8208222516336792,0.42522255605102693
-3,-3,230,3.5,0.36531598738852306,0.25608907340057585
-3,-3,230,4.0,1.0010659635940156,0.9982312856217412
-3,-3,230,4.5,-0.2321389448838863,-0.2419316212948052
-3,-3,230,5.0,0.06894391813332998,0.06894391813332998
-3,-3,240,0.5,0.8399927490324633,0.8067869622975302
-3,-3,240,1.0,0.771213305420878,0.6776233861984635
-3,-3,240,1.5,0.8276620956036179,0.8276620956036179
-3,-3,240,2.0,0.6381090794048099,0.61241492764506
-3,-3,240,2.5,0.7587495571527826,0.7587495571527826
-3,-3,240,3.0,0.4370906162247624,0.40529039578343307
-3,-3,240,3.5,0.6606587914788927,0.5554423731002153
-3,-3,240,4.0,-0.49989173376127444,-0.49989173376127444
-3,-3,240,4.5,0.4691927779943929,0.24755850259786386
-3,-3,240,5.0,-1.2888332695044384,-1.2949033080267631
-3,-3,250,0.5,0.8543610754575918,0.8241071119200613
-3,-3,250,1.0,0.8039939712124601,0.7218797730090433
-3,-3,250,1.5,0.8606981472384803,0.8074116939749376
-3,-3,250,2.0,0.7193673400307159,0.6881473332836949
-3,-3,250,2.5,0.9503494721363603,0.6293807074418315
-3,-3,250,3.0,0.562226777708151,0.45549114246428835
-3,-3,250,3.5,1.000496288958821,0.9982998384339977
-3,-3,250,4.0,0.2551322183993534,0.13462437421060144
-3,-3,250,4.5,-0.21922379529216426,-0.6265704095861012
-3,-3,250,5.0,0.05548229127604898,-0.21774297161179396
-3,-3,260,0.5,0.8689982579370491,0.8411382530272001
-3,-3,260,1.0,0.8578320610586347,0.7685798035052609
-3,-3,260,1.5,0.9162062567723993,0.8015658005320637
-3,-3,260,2.0,0.8174371537405162,0.7393362454376292
-3,-3,260,2.5,1.067838779956595,0.6167885242453004
-3,-3,260,3.0,0.7374871029784992,0.4656759164834257
-3,-3,260,3.5,1.0012638037553534,0.9982460698349981
-3,-3,260,4.0,0.5985470125131138,0.14957622649065772
-3,-3,260,4.5,-0.08559470277704798,-0.699392679507307
-3,-3,260,5.0,0.464739805505389,-0.1653302422186713
-3,-3,270,0.5,0.8826844630684244,0.857765715024516
-3,-3,270,1.0,0.8846322019962698,0.8125355196392178
-3,-3,270,1.5,0.9689577897887348,0.8006429339971994
-3,-3,270,2.0,0.8857120232824384,0.7518206952340315
-3,-3,270,2.5,1.1712518574115658,0.6145306231761263
-3,-3,270,3.0,0.855198311339331,0.4936437013496565
-3,-3,270,3.5,1.0000000000000004,0.9982790265261074
-3,-3,270,4.0,0.7626336405319589,0.18455059227934537
-3,-3,270,4.5,0.07250038040284715,-0.724087871365856
-3,-3,270,5.0,0.6546752322397388,-0.12498285289253389
-3,-3,280,0.5,0.8952691029433776,0.8731021934803854
-3,-3,280,1.0,0.9002682447880251,0.8541474958309275
-3,-3,280,1.5,1.0153613814015288,0.8050290001835357
-3,-3,280,2.0,0.9615085068420296,0.7278706492009631
-3,-3,280,2.5,1.068550637896789,0.6565594594833193
-3,-3,280,3.0,0.9980942559251027,0.5459053736058557
-3,-3,280,3.5,0.9385407151963953,0.27429394671929463
-3,-3,280,4.0,0.8473040525245296,0.20040678220433134
-3,-3,280,4.5,0.6705253497493835,-0.3043059732783227
-3,-3,280,5.0,0.48141438625212674,-0.176128329036192
-3,-3,290,0.5,0.9063612017247064,0.8866795751982558
-3,-3,290,1.0,0.9279179518678956,0.88197588765672
-3,-3,290,1.5,1.0248690781335246,0.8429671745429678
-3,-3,290,2.0,1.0839989756136401,0.7317985205045225
-3,-3,290,2.5,1.0650990720319462,0.603071091781592
-3,-3,290,3.0,1.8287249711536624,0.5318087744407817
-3,-3,290,3.5,1.1253869806488825,0.5317429944130567
-3,-3,290,4.0,0.9994328126184892,0.9981819191991156
-3,-3,290,4.5,1.127738266300708,0.24444894450461266
-3,-3,290,5.0,0.41619265222060475,-0.7933031973547233
-3,-3,300,0.5,0.9309424873242339,0.9309424873242339
-3,-3,300,1.0,0.9617114665155749,0.8882492846932545
-3,-3,300,1.5,1.0302277055308187,0.8764274040748218
-3,-3,300,2.0,1.2313653077227191,0.7647584012699973
-3,-3,300,2.5,1.173497293480677,0.7460308400695301
-3,-3,300,3.0,1.2519597368595272,0.5567491590988508
-3,-3,300,3.5,1.537337758421678,0.570463963547
-3,-3,300,4.0,1.1212570972756346,0.07568926597711266
-3,-3,300,4.5,1.4681200120006723,0.3330318152174381
-3,-3,300,5.0,1.4754762976301272,0.36448146109459256
-3,-3,310,0.5,0.937743488231382,0.937743488231382
-3,-3,310,1.0,0.9995578329061342,0.9085279895624304
-3,-3,310,1.5,1.034789234732996,0.9018739961065734
-3,-3,310,2.0,1.1511364380707245,0.8119830254348416
-3,-3,310,2.5,1.392836703150336,0.7591560796003987
-3,-3,310,3.0,1.2593315737376378,0.7994026674064191
-3,-3,310,3.5,1.3794958181133636,0.4818188881575054
-3,-3,310,4.0,2.351702481097131,0.5921286359696918
-3,-3,310,4.5,1.501387322965837,0.6210481451206147
-3,-3,310,5.0,1.3457864391417877,-0.229290709926211
-3,-3,320,0.5,0.9541626893588797,0.9541626893588797
-3,-3,320,1.0,1.0111444573224921,0.9317704099806572
-3,-3,320,1.5,1.0908443386635915,0.8990231382011888
-3,-3,320,2.0,1.1239253433961804,0.9070696828942653
-3,-3,320,2.5,1.252886985541479,0.7911299331445673
-3,-3,320,3.0,1.5542227512749658,0.7825275676903687
-3,-3,320,3.5,1.5002855737695402,0.8037089360569412
-3,-3,320,4.0,1.4839368197151486,0.8193400466048285
-3,-3,320,4.5,1.5879960756372729,0.3499935595268571
-3,-3,320,5.0,2.7615324405918766,0.6495173857150922
-3,-3,330,0.5,0.9556943676881647,0.9556943676881647
-3,-3,330,1.0,1.0106171126467753,0.9541928078807085
-3,-3,330,1.5,1.1015634371158782,0.923639148224273
-3,-3,330,2.0,1.2037666965776197,0.9137980116842741
-3,-3,330,2.5,1.2680334138612175,0.9138995400836172
-3,-3,330,3.0,1.2907830457090332,0.9075708139479217
-3,-3,330,3.5,1.433110064134633,0.7067873679286159
-3,-3,330,4.0,1.6823718761753539,0.7094613614716704
-3,-3,330,4.5,1.9681701422224533,0.6913890719262534
-3,-3,330,5.0,1.882006364049982,0.7135493490819348
-3,-3,340,0.5,0.9113976126599241,0.8595064545967334
-3,-3,340,1.0,1.006412733527773,0.9763877179979621
-3,-3,340,1.5,1.0794864756493328,0.9360897579659871
-3,-3,340,2.0,1.1486355105798327,0.8347466286880181
-3,-3,340,2.5,1.272470259985341,0.7688671081328868
-3,-3,340,3.0,1.4085976745725188,0.7275082624875441
-3,-3,340,3.5,1.5132367045297415,0.7494448726121956
-3,-3,340,4.0,1.6142586627393882,0.6938846305282882
-3,-3,340,4.5,1.6502310452356006,0.7502445072117998
-3,-3,340,5.0,1.6131656341865024,0.7587891795854601
-3,-3,350,0.5,0.9190960474989786,0.8700019923370266
-3,-3,350,1.0,0.9874286039953115,0.9543994880734654
-3,-3,350,1.5,1.0575550842936972,0.9544749376129839
-3,-3,350,2.0,1.1288084435074766,0.9174545684584631
-3,-3,350,2.5,1.1989317066297818,0.8794157300377123
-3,-3,350,3.0,1.2708134359305745,0.8429404027843252
-3,-3,350,3.5,1.3414363019807005,0.805359365839137
-3,-3,350,4.0,1.4120753740345413,0.7678775857481438
-3,-3,350,4.5,1.3570198543321577,0.1387902498102896
-3,-3,350,5.0,1.4070975639956298,0.01386713546553811
-3,-2,0,0.5,0.9044888740702548,0.8821717103996186
-3,-2,0,1.0,0.9972068227732686,0.9948558320940182
-3,-2,0,1.5,1.1096773164423903,0.9439465025327647
-3,-2,0,2.0,1.241798428605141,0.8703700258989356
-3,-2,0,2.5,1.3643308330987431,0.8073932417301211
-3,-2,0,3.0,1.4571865511377595,0.6630501889980498
-3,-2,0,3.5,1.5728611780557302,0.5814870203103248
-3,-2,0,4.0,1.5692729304856274,0.3778942323207517
-3,-2,0,4.5,1.6643661477100007,0.2746646964307413
-3,-2,0,5.0,1.6026803218655723,0.00485960560454024
-3,-2,10,0.5,0.8910027857997835,0.8807165054765589
-3,-2,10,1.0,1.0114898496237192,0.9787854313370284
-3,-2,10,1.5,1.143709473545706,0.9366266108017963
-3,-2,10,2.0,1.2210343474268832,0.8352234761550591
-3,-2,10,2.5,1.2512045647916277,0.6928823628040831
-3,-2,10,3.0,1.2511668983039406,0.5185419350090993
-3,-2,10,3.5,1.5523352170247013,0.7811895415630695
-3,-2,10,4.0,1.8314588315609068,0.6784390255022597
-3,-2,10,4.5,2.195442108469846,0.5741778292096659
-3,-2,10,5.0,1.9995296968203533,0.25758070460523164
-3,-2,20,0.5,0.8898848873355958,0.8814151003465521
-3,-2,20,1.0,1.0308347995721503,0.9511034318257543
-3,-2,20,1.5,1.09643130198363,0.9240364934416301
-3,-2,20,2.0,1.132988959331803,0.8269324604615056
-3,-2,20,2.5,1.4038663169626193,0.8612391818301917
-3,-2,20,3.0,1.8297070090660381,0.7631823024065443
-3,-2,20,3.5,1.691995937509534,0.6754456564926156
-3,-2,20,4.0,1.386683845911226,0.20071887099614527
-3,-2,20,4.5,2.023254306277889,0.6352909853177248
-3,-2,20,5.0,2.8491029115081377,0.5067592201412968
-3,-2,30,0.5,0.8820735847640832,0.8761268846435885
-3,-2,30,1.0,1.025796817468315,0.9337088136435092
-3,-2,30,1.5,1.0686840481613273,0.9098319463456044
-3,-2,30,2.0,1.2415144790587986,0.8998638411160133
-3,-2,30,2.5,1.7043402713140527,0.8671237199548798
-3,-2,30,3.0,1.249108204713127,0.6059959241073558
-3,-2,30,3.5,1.643671107345432,0.7709297058740844
-3,-2,30,4.0,1.9237400316063982,0.602151444418536
-3,-2,30,4.5,1.4524646809692652,-0.126552533192386
-3,-2,30,5.0,1.6674970236304438,0.6592045835282969
-3,-2,40,0.5,0.8764446069032371,0.86995564344598
-3,-2,40,1.0,1.008496255532601,0.9284350027745386
-3,-2,40,1.5,1.0564873793367953,0.8679584001537816
-3,-2,40,2.0,1.530168412089303,0.8200680104549403
-3,-2,40,2.5,1.1690648062334723,0.6441463032067026
-3,-2,40,3.0,1.4114620271831435,0.7698832459741389
-3,-2,40,3.5,0.9988884298001002,0.9983678006758763
-3,-2,40,4.0,1.3872596805887105,0.5938134444508484
-3,-2,40,4.5,1.5187978777207396,0.5550754217912165
-3,-2,40,5.0,1.246454465788813,-0.7942252198234613
-3,-2,50,0.5,0.8947246063679469,0.8919369711643482
-3,-2,50,1.0,0.993377760451706,0.9343073731681302
-3,-2,50,1.5,1.0989638927704328,0.8137381192149659
-3,-2,50,2.0,1.1465942290657454,0.7387265217870966
-3,-2,50,2.5,1.1925016456601247,0.7140943893716489
-3,-2,50,3.0,0.9992005273044885,0.9985694488643589
-3,-2,50,3.5,1.205266576853457,0.5161970099491738
-3,-2,50,4.0,0.5647807278172257,0.5378292421815769
-3,-2,50,4.5,1.1082117684201656,-0.19963741984000752
-3,-2,50,5.0,1.2068114378019121,0.22194092866015636
-3,-2,60,0.5,0.8851323736609955,0.8821002595482366
-3,-2,60,1.0,0.9824497383068137,0.9289954288510958
-3,-2,60,1.5,1.0430711344302395,0.7748546952068622
-3,-2,60,2.0,1.0609275856861324,0.6983644983430065
-3,-2,60,2.5,1.124997538088969,0.6055960716468155
-3,-2,60,3.0,1.07760767475454,0.32647379663363185
-3,-2,60,3.5,1.0707431842451973,0.4419329717342453
-3,-2,60,4.0,0.9326781332699831,-0.3512051785205942
-3,-2,60,4.5,1.0622055241513133,0.23182740089458384
-3,-2,60,5.0,0.8183272803110553,-1.1663481476546493
-3,-2,70,0.5,0.8720319652594236,0.8686785211794346
-3,-2,70,1.0,0.9667135155003749,0.9234678851192702
-3,-2,70,1.5,1.268751931191761,0.7334716639539063
-3,-2,70,2.0,1.0271992657094577,0.6989990881661176
-3,-2,70,2.5,0.9448131250723925,0.45739950597104384
-3,-2,70,3.0,1.0026397100828597,0.3270799911479836
-3,-2,70,3.5,0.09772535254973855,0.0951664438692959
-3,-2,70,4.0,0.9099616293847161,-0.11627550150153876
-3,-2,70,4.5,0.5519935400061573,-0.33865917770282494
-3,-2,70,5.0,0.8572815519372005,-0.4779486781709924
-3,-2,80,0.5,0.8552584376956995,0.8529584778532643
-3,-2,80,1.0,0.8434071477703398,0.8002985483730828
-3,-2,80,1.5,1.214563952675104,0.7057958979607682
-3,-2,80,2.0,0.8439988570293737,0.5879370977228526
-3,-2,80,2.5,0.7868498686377775,0.3664842159419143
-3,-2,80,3.0,0.8180937244099433,0.34271081573589873
-3,-2,80,3.5,-0.1216403509892297,-0.1242973683271093
-3,-2,80,4.0,0.7902794702558898,0.09449010581588604
-3,-2,80,4.5,0.35163106342766665,-0.4796061376627056
-3,-2,80,5.0,0.7999771710676469,-0.17596077936703225
-3,-2,90,0.5,0.8366304927338584,0.8338444590562535
-3,-2,90,1.0,0.8050675415644326,0.7786616805838823
-3,-2,90,1.5,1.1461169521077599,0.6848208465862446
-3,-2,90,2.0,0.7626336405319569,0.5586144736176365
-3,-2,90,2.5,0.6228306487292902,0.289821215842318
-3,-2,90,3.0,0.7048060020146375,0.2981904385514181
-3,-2,90,3.5,-0.315162907204537,-0.31884218103364104
-3,-2,90,4.0,0.660360096866121,0.037099298166725005
-3,-2,90,4.5,0.1624945713611858,-0.5778014091115289
-3,-2,90,5.0,0.6700206990808011,-0.2480339875626673
-3,-2,100,0.5,0.8150314451331,0.8128940867215135
-3,-2,100,1.0,0.9097018514081723,0.9097018514081723
-3,-2,100,1.5,1.0632027902040186,0.6714262268095551
-3,-2,100,2.0,0.9030988421533004,0.7692499040267957
-3,-2,100,2.5,0.2830014899061328,0.2830014899061328
-3,-2,100,3.0,0.814369782025705,0.45088848379459834
