x,y,theta,mag,J,min_J,J3,min_J3,J9,min_J9,correlation_J_J3,correlation_J_J9,correlation_J3_J9
-3,-3,80,1.0,0.8806327287722131,0.8602537396550622,0.9275318677279453,0.9275318677279453,0.7966066672103685,0.7966066672103685,0.4758485650416541,0.47662053424804696,0.9171790769921063
-3,-3,80,1.5,1.0278344229442966,0.7722355353894224,0.9266341609246894,0.7409575662944015,0.8033622931612282,0.8033622931612282,0.9505634779476928,0.6336203904222505,0.7658912268364761
-3,-3,80,2.0,0.906724813177471,0.6681173579023313,0.9704040119978402,0.8009725216142172,0.8883682418991004,0.8702218050228723,0.5014738080367642,0.4294370364799474,0.8679572342795374
-3,-3,80,2.5,1.5529821383398297,0.5530550160795725,1.1715051485151504,0.5093726661050965,0.8588925421401113,0.33577162820280887,0.9123740737870117,0.2957614962585409,0.4114186452730149
-3,-3,80,3.0,0.8883421281769673,0.41415198771606593,0.9695728622545988,0.552018928583005,0.9825585386057466,0.7521202893692726,0.3633856731839208,0.23489805453374385,0.6678208259984659
-3,-3,80,3.5,0.8512694731223797,0.17553768208066906,0.8334619088223205,0.22887436316003823,0.8872443027304193,0.4266527409485264,0.8126906528019032,0.35888593390658385,0.5037953510709844
-3,-3,80,4.0,0.8314430551836589,0.14601858651488986,0.8981116493067043,0.2570399144431566,0.4964849186859371,0.09419605266217346,0.34755823436195965,0.4719560660800051,0.5398964147492044
-3,-3,80,4.5,-0.3570599198300266,-0.36136005470108046,0.5124918549828773,-0.11081899870550929,0.8083938289412669,0.3308331457685654,0.8733556199199227,0.20123684205528003,0.17502129368598046
-3,-3,80,5.0,0.7851899577892,-0.11618140323665421,0.7756432109236682,-0.2039669556851288,0.335418104997599,0.010557439013067119,0.44977933537160314,0.6088576389109216,0.6203806133261578
-3,-3,90,0.5,0.8618538119753966,0.8120383158840742,0.8179526829715562,0.8179526829715562,0.6948377000065078,0.6948377000065078,0.9732557882949391,0.8357557897403727,0.9167763499477124
-3,-3,90,1.0,0.8481533688797213,0.8186682689232831,0.8352179269700167,0.8352179269700167,0.7200148166135447,0.7200148166135447,0.9291291904680561,0.6703610553569448,0.8406968856263007
-3,-3,90,1.5,0.9710936309736533,0.7597854023367353,0.8868255179964551,0.7331319039272771,0.7606046888513769,0.6131538069754283,0.9694030986412722,0.8533951905968805,0.9201938009918058
-3,-3,90,2.0,0.8301329264518811,0.6399945599188865,0.8357272005898583,0.7459566104542188,0.7234769282001441,0.7234769282001441,0.937023947332101,0.6877784154667405,0.7815727658073081
-3,-3,90,2.5,1.4383729239702203,0.5182296457232844,1.407034679751723,0.4298259817657294,1.279982128884095,0.26290891190382776,0.9712336644420879,0.8790685365296451,0.9231718984021025
-3,-3,90,3.0,0.7626336405319591,0.3715825329484903,0.7884709328834358,0.5571713142522433,0.7035051022995524,0.6905747978551394,0.9415676231513426,0.7132540838318469,0.7697779357099703
-3,-3,90,3.5,0.6228306487292886,0.06821715363974887,0.669619978699529,0.06617542430200443,0.5882390597991703,0.07294080813647827,0.975118432759274,0.9511608526992175,0.990814902403606
-3,-3,90,4.0,0.6797406171271886,0.08660379282943921,0.7254741724094406,0.3768550059823191,0.6570554303827579,0.4815764840012749,0.9338962423744392,0.7099096146757957,0.7693739699261899
-3,-3,90,4.5,-0.6074188790669939,-0.6119758576644497,-0.5443439757231827,-0.5443439757231827,-0.5831410295166896,-0.5831410295166896,0.975233524770315,0.9267941002778004,0.9635431538224494
-3,-3,90,5.0,0.6228014424634002,-0.18805256878351934,0.6501172776266508,0.20753801710575678,0.6111619749392248,0.2752327443478976,0.9441971833383059,0.7391333160702706,0.772189335506859
-3,-3,100,0.5,0.8456372851673598,0.7917567784471575,0.8000153130488729,0.8000153130488729,0.6741406907852405,0.6741406907852405,0.9266096249094136,0.716571705363778,0.9035460936905656
-3,-3,100,1.0,0.9294827211387363,0.9294827211387363,0.869528736730792,0.869528736730792,0.668752484557144,0.668752484557144,0.9621721910545418,0.731769264412315,0.8674394596892042
-3,-3,100,1.5,0.9077800754681128,0.7537985566054417,0.7873944620776829,0.7240908563707332,0.6532577824690475,0.6532577824690475,0.8486307851323827,0.5446050158803892,0.8041917197959536
-3,-3,100,2.0,0.9357667955975114,0.8403229885527949,0.845867327586729,0.7620198458328761,0.6597557669953104,0.6597557669953104,0.9239506540234385,0.6180407095301893,0.8249157021403798
-3,-3,100,2.5,0.7659876149750682,0.5037174244814474,0.6728469950606629,0.4897337460713286,0.5879157115838983,0.5879157115838983,0.9393449732240746,0.5584897557350348,0.7040168885304247
-3,-3,100,3.0,0.9165481456802664,0.6122947567365847,0.7706574228261709,0.5191579984527883,0.7256556720506449,0.5640504475460848,0.7396199018503622,0.5647288049613041,0.780138310980543
-3,-3,100,3.5,0.19615408947883506,0.1555968101529593,0.4599914172528109,0.24096249637729367,0.5415508250651868,0.26117265860647904,0.8833306351004387,0.13553804821248894,0.22094585302424596
-3,-3,100,4.0,0.7355341954561315,0.36888198226517366,0.5171033951288191,0.22671755337994892,0.29331690140244226,0.2478322499824964,0.8258242936167552,0.3350764514749467,0.6489545027189959
-3,-3,100,4.5,-0.006973028189860508,-0.2761159910635449,0.40781670261260616,0.04386893963065658,0.4201018643292038,0.1890736835860804,0.8104373523901928,0.14736954066369704,0.09475111668933543
-3,-3,100,5.0,0.3711655513368326,0.004765086988354761,0.14233256914118347,-0.7155661214694669,0.34564990934827156,0.22097289816537397,0.6316256060830917,0.3367210484161613,0.5844870054008617
-3,-3,110,0.5,0.8286638767539354,0.7708352681331528,0.778712293269025,0.778712293269025,0.6546794055329943,0.6546794055329943,0.8073914400379131,0.45933340097413156,0.7880845351830029
-3,-3,110,1.0,0.9116337862097864,0.9116337862097864,0.8122746221201435,0.8122746221201435,0.6362666285743399,0.6362666285743399,0.7550734647501394,0.3191047456315815,0.5913650363165465
-3,-3,110,1.5,0.7491316526155125,0.7308653532251848,0.7009524447124811,0.7009524447124811,0.6227698123105639,0.6227698123105639,0.7130555064942635,0.5326286802454953,0.6764245593816104
-3,-3,110,2.0,0.8789238640798638,0.8135034358175017,0.7500733261598765,0.6338800371754163,0.5989456865534357,0.5989456865534357,0.6742307701349265,0.8108572996118827,0.7179343723731546
-3,-3,110,2.5,0.5899630617722538,0.5325785466111735,0.7441778446140908,0.7325865922437611,0.5452810400134541,0.5452810400134541,0.5316416681346914,0.7125317247760388,0.4953119331683388
-3,-3,110,3.0,0.9740501591433656,0.5577783007602848,0.44201900338393185,0.36474144305650036,0.4833232495632872,0.4833232495632872,0.37470543973570763,0.31371545278979884,0.9113330163027046
-3,-3,110,3.5,0.4796572895705272,0.2375317948958593,0.6408300694486116,0.3997843119451049,0.42704824597503654,0.3450194667272127,0.42504890121045513,0.42023480156492754,0.6387055842622413
-3,-3,110,4.0,0.10769097328707364,-0.202992101418188,0.4058817694540868,0.2748840214580861,0.40679800683037043,0.40679800683037043,0.40731310264705967,0.7381427505642595,0.5290564620352756
-3,-3,110,4.5,0.32600815266390726,-0.060712936434061116,-0.23353061625667965,-0.36587233886576015,0.46708431916869564,0.46708431916869564,0.4979010190878079,0.1448389668153045,0.28978905788299514
-3,-3,110,5.0,-1.1691853964566938,-1.1699368743848533,0.3890016451499188,0.2405808291455846,0.38193420883227297,0.028315569168139404,0.5842289106213372,0.41009544811235055,0.42221760554452753
-3,-3,120,0.5,0.7913414940046196,0.7179986569597903,0.762155844043744,0.762155844043744,0.6524994192967692,0.6524994192967692,0.8064997927201197,0.41681227846985275,0.6501272113363804
-3,-3,120,1.0,0.8623037043352364,0.8623037043352364,0.7285702002156975,0.7285702002156975,0.5956105374425892,0.5956105374425892,0.4818880963683369,0.7523415501170252,0.768992411334792
-3,-3,120,1.5,0.6722788377114368,0.6460765984822316,0.7271484959494419,0.7271484959494419,0.6043233396921811,0.6043233396921811,0.4105665685347444,0.4413727847575565,0.776253553885681
-3,-3,120,2.0,0.7956367909639495,0.7597235949474387,0.5868730622019661,0.5868730622019661,0.6244248635931756,0.6244248635931756,0.4462773992241434,0.5927773086857504,0.5946363942556625
-3,-3,120,2.5,0.8391202166495795,0.8391202166495795,0.5100156760462788,0.5100156760462788,0.5317056161230157,0.5317056161230157,0.44379602774621746,0.30958172541188955,0.9529493866172116
-3,-3,120,3.0,0.437090616224764,0.4052903957834349,0.7580846798207796,0.471756645764717,0.46588320577492615,0.46588320577492615,0.3929430867050102,0.637041815106,0.40718778986715465
-3,-3,120,3.5,0.7667641812984121,0.6935660113052152,0.6229259729284705,0.598432017658096,0.4762480444452639,0.4762480444452639,0.9755392769413593,0.4623157253923481,0.545514567475064
-3,-3,120,4.0,0.05107039091859817,0.04224393471197047,0.2676022847688147,0.2676022847688147,0.5424656383226404,0.5424656383226404,0.8798794554196403,0.3150764238286702,0.40953023897846785
-3,-3,120,4.5,1.000932819041,0.9979278029689087,-0.3543583155535856,-0.3543583155535856,0.45730979458062837,0.45730979458062837,-0.25602555174235314,0.18914938516139262,0.3611982332127696
-3,-3,120,5.0,0.6021658435827915,0.3295097513429076,-0.14733151101442443,-0.27024885078644967,0.11553083320172995,0.06884242694597371,0.2714262579473191,0.0664316043547439,0.9449292297215273
-3,-3,130,0.5,0.7743481778272567,0.6962053788150697,0.7684361256527821,0.7684361256527821,0.6181955944776036,0.6181955944776036,0.4081878607026723,0.7811575107616995,0.6685650869650347
-3,-3,130,1.0,0.8052132041064746,0.7625071601518504,0.6692597090609436,0.6692597090609436,0.5735320474811307,0.5735320474811307,0.19481307821879842,0.6103856884251809,0.6138113785661535
-3,-3,130,1.5,0.6677797204129418,0.5983974290068619,0.5692460595713537,0.5692460595713537,0.5489267131756146,0.5489267131756146,0.5529347244966423,0.6841816008687296,0.8976994485778595
-3,-3,130,2.0,0.5636109863197656,0.5526316888982292,0.5692608295692545,0.5692608295692545,0.6068500957136115,0.6068500957136115,0.9421291603386214,0.4377302166566923,0.6686576485949047
-3,-3,130,2.5,0.7190636862249044,0.7190636862249044,0.6398120740179438,0.6022406592266439,0.5263071841706535,0.5263071841706535,0.6524497625163855,0.23977508519590454,0.35937116786877676
-3,-3,130,3.0,0.42125133727465386,0.3315041318277853,0.6238536108874648,0.5496649108456968,0.5363867244686169,0.5363867244686169,0.30557584690008804,0.285305696049255,0.5876395172570392
-3,-3,130,3.5,0.19517156419120757,0.18479514933679742,0.5670911902039839,0.5670911902039839,0.5798602671257894,0.5798602671257894,0.31090027873675125,0.3262977482453121,0.9405841329170724
-3,-3,130,4.0,0.7020629125052057,0.5082855102459148,0.5232594164843571,0.5232594164843571,0.21771620415485304,0.21771620415485304,0.7190429191553595,0.18766806656998272,0.4740745715307818
-3,-3,130,4.5,0.07877499115626235,-0.025024499637207535,0.5241464031805795,0.5241464031805795,0.48148734853335484,0.4806254189223707,0.5508844158857626,0.25388084375877934,0.5667619205589398
-3,-3,130,5.0,-1.1069564885714869,-1.1069564885714869,0.14374745615736628,0.14374745615736628,0.3813295508605404,0.34834524150309953,0.5469599746527051,0.3744877710154284,0.9086020092884671
-3,-3,140,0.5,0.7663471334488047,0.6747613695201539,0.842458328197491,0.842458328197491,0.6354461881345533,0.6354461881345533,0.23985425596079163,0.48219414432344365,0.849646743821193
-3,-3,140,1.0,0.7344897175627368,0.6415104892006186,0.7384294079468915,0.7384294079468915,0.5645093390999553,0.5645093390999553,0.2558447898534428,0.5574939601604358,0.7883443765134319
-3,-3,140,1.5,0.7870845234934374,0.7870845234934374,0.6161649805894737,0.6161649805894737,0.572392509385544,0.572392509385544,0.8938715479726599,0.3441915941482526,0.6847582893574912
-3,-3,140,2.0,0.5627992697286528,0.4738198319485428,0.6042241841044128,0.6042241841044128,0.5372475825668415,0.5372475825668415,0.22768080438092322,0.32910004272470966,0.41444960896749455
-3,-3,140,2.5,0.43088738745127764,0.3808974375980005,0.5489129409151192,0.5489129409151192,0.4907438397507907,0.4907438397507907,0.5388831612171827,0.6112791698830292,0.3124521110177556
-3,-3,140,3.0,0.5899539910485281,0.5899539910485281,0.39665015592884056,0.39665015592884056,0.48417437755522796,0.48417437755522796,0.5469051516003195,0.1875282335360673,0.39404214305352053
-3,-3,140,3.5,0.6857325471701117,0.6857325471701117,0.17151713041538402,0.17151713041538402,0.5766371917418657,0.5766371917418657,0.35314328138852413,0.7943685938947189,0.4892823804511153
-3,-3,140,4.0,0.17594724301751574,0.05110389464989129,-0.02500119658557784,-0.02500119658557784,0.550573160458901,0.550573160458901,0.6760114174125444,0.27596169618726846,0.37653438453420124
-3,-3,140,4.5,-0.17597137539331248,-0.1888717174304081,-0.0963148132048048,-0.0963148132048048,0.5408093476831743,0.5408093476831743,0.6528700132019067,0.5306973305447509,0.2724853435304819
