x,y,theta,mag,J,min_J
-3,-3,30,4.0,1.9324233849568786,0.6514921212981603
-3,-3,30,4.5,1.3064911436618676,0.5992251771590813
-3,-3,30,5.0,1.7769116470394213,0.7382228222467924
-3,-3,40,0.5,0.7944835658389146,0.7944835658389146
-3,-3,40,1.0,0.8408460403728941,0.8408460403728941
-3,-3,40,1.5,0.8927108289879937,0.8927108289879937
-3,-3,40,2.0,1.0232403853909078,0.8808781382737261
-3,-3,40,2.5,1.09596850121488,0.8475901956967944
-3,-3,40,3.0,1.221114489422259,0.8168025758517184
-3,-3,40,3.5,1.4860257787278666,0.7982752419721413
-3,-3,40,4.0,1.4152774157374999,0.7678595931826352
-3,-3,40,4.5,1.5872198506890052,0.6837109055282009
-3,-3,40,5.0,1.9302950843168414,0.5698285508133425
-3,-3,50,0.5,0.8442427510954283,0.8442427510954283
-3,-3,50,1.0,0.8175812201598748,0.8175812201598748
-3,-3,50,1.5,1.0591847121049545,0.9348494754750469
-3,-3,50,2.0,0.8728258921243744,0.8728258921243744
-3,-3,50,2.5,1.371180894449711,0.8740181104085445
-3,-3,50,3.0,0.9687307096550816,0.6784316853839694
-3,-3,50,3.5,1.4880189360722635,0.779460823859028
-3,-3,50,4.0,1.0934312378150597,0.5529417556078928
-3,-3,50,4.5,1.6139760533102856,0.5884169066642078
-3,-3,50,5.0,1.1127189692228998,0.17107475707581532
-3,-3,60,0.5,0.7895832949097417,0.7895832949097417
-3,-3,60,1.0,0.8309282878625098,0.8309282878625098
-3,-3,60,1.5,0.8947791654763796,0.8947791654763796
-3,-3,60,2.0,0.9731029757600772,0.8578265200109965
-3,-3,60,2.5,1.1274697445696906,0.8264547160904956
-3,-3,60,3.0,1.3630299621289788,0.771871196600861
-3,-3,60,3.5,1.2197614786175859,0.5690984977045142
-3,-3,60,4.0,1.2576417406192628,0.3759188519178781
-3,-3,60,4.5,1.1589882599941865,0.5567009868845123
-3,-3,60,5.0,1.0230927156108431,0.4125738508379548
-3,-3,70,0.5,0.7328634546561973,0.7328634546561973
-3,-3,70,1.0,0.8885210813966014,0.8885210813966014
-3,-3,70,1.5,0.8818876711347493,0.8818876711347493
-3,-3,70,2.0,0.8427426045549504,0.8427426045549504
-3,-3,70,2.5,0.9521289723077366,0.8237216456342645
-3,-3,70,3.0,1.1935773897647204,0.6663731220046506
-3,-3,70,3.5,0.9838004387546997,0.55744167447075
-3,-3,70,4.0,0.9212912648816826,0.4921741040581182
-3,-3,70,4.5,0.8889549337129318,0.49863942299376207
-3,-3,70,5.0,0.23150238888871505,0.07333746899700662
-3,-3,80,0.5,0.7151910514860188,0.7151910514860188
-3,-3,80,1.0,0.7966066672103685,0.7966066672103685
-3,-3,80,1.5,0.8033622931612282,0.8033622931612282
-3,-3,80,2.0,0.8883682418991004,0.8702218050228723
-3,-3,80,2.5,0.8588925421401113,0.33577162820280887
-3,-3,80,3.0,0.9825585386057466,0.7521202893692726
-3,-3,80,3.5,0.8872443027304193,0.4266527409485264
-3,-3,80,4.0,0.4964849186859371,0.09419605266217346
-3,-3,80,4.5,0.8083938289412669,0.3308331457685654
-3,-3,80,5.0,0.335418104997599,0.010557439013067119
-3,-3,90,0.5,0.6948377000065078,0.6948377000065078
-3,-3,90,1.0,0.7200148166135447,0.7200148166135447
-3,-3,90,1.5,0.7606046888513769,0.6131538069754283
-3,-3,90,2.0,0.7234769282001441,0.7234769282001441
-3,-3,90,2.5,1.279982128884095,0.26290891190382776
-3,-3,90,3.0,0.7035051022995524,0.6905747978551394
-3,-3,90,3.5,0.5882390597991703,0.07294080813647827
-3,-3,90,4.0,0.6570554303827579,0.4815764840012749
-3,-3,90,4.5,-0.5831410295166896,-0.5831410295166896
-3,-3,90,5.0,0.6111619749392248,0.2752327443478976
-3,-3,100,0.5,0.6741406907852405,0.6741406907852405
-3,-3,100,1.0,0.668752484557144,0.668752484557144
-3,-3,100,1.5,0.6532577824690475,0.6532577824690475
-3,-3,100,2.0,0.6597557669953104,0.6597557669953104
-3,-3,100,2.5,0.5879157115838983,0.5879157115838983
-3,-3,100,3.0,0.7256556720506449,0.5640504475460848
-3,-3,100,3.5,0.5415508250651868,0.26117265860647904
-3,-3,100,4.0,0.29331690140244226,0.2478322499824964
-3,-3,100,4.5,0.4201018643292038,0.1890736835860804
-3,-3,100,5.0,0.34564990934827156,0.22097289816537397
-3,-3,110,0.5,0.6546794055329943,0.6546794055329943
-3,-3,110,1.0,0.6362666285743399,0.6362666285743399
-3,-3,110,1.5,0.6227698123105639,0.6227698123105639
-3,-3,110,2.0,0.5989456865534357,0.5989456865534357
-3,-3,110,2.5,0.5452810400134541,0.5452810400134541
-3,-3,110,3.0,0.4833232495632872,0.4833232495632872
-3,-3,110,3.5,0.42704824597503654,0.3450194667272127
-3,-3,110,4.0,0.40679800683037043,0.40679800683037043
-3,-3,110,4.5,0.46708431916869564,0.46708431916869564
-3,-3,110,5.0,0.38193420883227297,0.028315569168139404
-3,-3,120,0.5,0.6524994192967692,0.6524994192967692
-3,-3,120,1.0,0.5956105374425892,0.5956105374425892
-3,-3,120,1.5,0.6043233396921811,0.6043233396921811
-3,-3,120,2.0,0.6244248635931756,0.6244248635931756
-3,-3,120,2.5,0.5317056161230157,0.5317056161230157
-3,-3,120,3.0,0.46588320577492615,0.46588320577492615
-3,-3,120,3.5,0.4762480444452639,0.4762480444452639
-3,-3,120,4.0,0.5424656383226404,0.5424656383226404
-3,-3,120,4.5,0.45730979458062837,0.45730979458062837
-3,-3,120,5.0,0.11553083320172995,0.06884242694597371
-3,-3,130,0.5,0.6181955944776036,0.6181955944776036
-3,-3,130,1.0,0.5735320474811307,0.5735320474811307
-3,-3,130,1.5,0.5489267131756146,0.5489267131756146
-3,-3,130,2.0,0.6068500957136115,0.6068500957136115
-3,-3,130,2.5,0.5263071841706535,0.5263071841706535
-3,-3,130,3.0,0.5363867244686169,0.5363867244686169
-3,-3,130,3.5,0.5798602671257894,0.5798602671257894
-3,-3,130,4.0,0.21771620415485304,0.21771620415485304
-3,-3,130,4.5,0.48148734853335484,0.4806254189223707
-3,-3,130,5.0,0.3813295508605404,0.34834524150309953
-3,-3,140,0.5,0.6354461881345533,0.6354461881345533
-3,-3,140,1.0,0.5645093390999553,0.5645093390999553
-3,-3,140,1.5,0.572392509385544,0.572392509385544
-3,-3,140,2.0,0.5372475825668415,0.5372475825668415
-3,-3,140,2.5,0.4907438397507907,0.4907438397507907
-3,-3,140,3.0,0.48417437755522796,0.48417437755522796
-3,-3,140,3.5,0.5766371917418657,0.5766371917418657
-3,-3,140,4.0,0.550573160458901,0.550573160458901
-3,-3,140,4.5,0.5408093476831743,0.5408093476831743
-3,-3,140,5.0,-0.33942977806465646,-0.33942977806465646
-3,-3,150,0.5,0.5899567609291589,0.5899567609291589
-3,-3,150,1.0,0.54877892063096,0.54877892063096
-3,-3,150,1.5,0.5606391376826189,0.5606391376826189
-3,-3,150,2.0,0.5690807800474426,0.5690807800474426
-3,-3,150,2.5,0.5691189889182109,0.5691189889182109
-3,-3,150,3.0,0.4441389888709662,0.4441389888709662
-3,-3,150,3.5,0.36617745107923577,0.36617745107923577
-3,-3,150,4.0,0.4802041193820372,0.4802041193820372
-3,-3,150,4.5,0.5177403825664324,0.5177403825664324
-3,-3,150,5.0,0.5353637392790097,0.5353637392790097
-3,-3,160,0.5,0.5758166806785647,0.5758166806785647
-3,-3,160,1.0,0.5504131041678939,0.5504131041678939
-3,-3,160,1.5,0.5350324977855295,0.5350324977855295
-3,-3,160,2.0,0.5596897414256333,0.5596897414256333
-3,-3,160,2.5,0.47161083312240343,0.47161083312240343
-3,-3,160,3.0,0.5574893897616994,0.5574893897616994
-3,-3,160,3.5,0.3775896655239712,0.3775896655239712
-3,-3,160,4.0,0.5396842953542016,0.5396842953542016
-3,-3,160,4.5,0.26420856920083546,0.12356949000742987
-3,-3,160,5.0,0.502108718674318,0.502108718674318
-3,-3,170,0.5,0.6189304330183347,0.6189304330183347
-3,-3,170,1.0,0.5374842999700777,0.5374842999700777
-3,-3,170,1.5,0.5208441841424826,0.5208441841424826
-3,-3,170,2.0,0.551086772858082,0.551086772858082
-3,-3,170,2.5,0.5077278405813505,0.5077278405813505
-3,-3,170,3.0,0.4365321409494141,0.4365321409494141
-3,-3,170,3.5,0.5546517695008512,0.5546517695008512
-3,-3,170,4.0,0.4801037411530907,0.4801037411530907
-3,-3,170,4.5,0.3247027372950802,0.3247027372950802
-3,-3,170,5.0,0.3038073561003245,0.005884781329434735
-3,-3,180,0.5,0.6354017744944236,0.6354017744944236
-3,-3,180,1.0,0.5434239488870305,0.5434239488870305
-3,-3,180,1.5,0.5422523184593198,0.5422523184593198
-3,-3,180,2.0,0.5416216418404012,0.5416216418404012
-3,-3,180,2.5,0.5339624899434408,0.5339624899434408
-3,-3,180,3.0,0.5189279222468969,0.5189279222468969
-3,-3,180,3.5,0.49694142375818795,0.4711020673122508
-3,-3,180,4.0,0.4691585213507157,0.3996469045228871
-3,-3,180,4.5,0.44043744223720427,0.28494655445985173
-3,-3,180,5.0,0.41479321835886507,0.20817426371726133
-3,-3,190,0.5,0.5890361801731651,0.5890361801731651
-3,-3,190,1.0,0.5343500415236583,0.5343500415236583
-3,-3,190,1.5,0.5300498313285471,0.5300498313285471
-3,-3,190,2.0,0.5300431647951764,0.5300431647951764
-3,-3,190,2.5,0.5395800066520124,0.5395800066520124
-3,-3,190,3.0,0.5551399190680386,0.5551399190680386
-3,-3,190,3.5,0.45866474886214686,0.0516251606328821
-3,-3,190,4.0,0.34664758136023943,0.08094519147199233
-3,-3,190,4.5,0.3010422456420491,0.13612694513044732
-3,-3,190,5.0,0.3130166732278015,0.3130166732278015
-3,-3,200,0.5,0.5745708443957898,0.5745708443957898
-3,-3,200,1.0,0.5508811872474298,0.5508811872474298
-3,-3,200,1.5,0.5225719860533887,0.5225719860533887
-3,-3,200,2.0,0.5400863836202368,0.5400863836202368
-3,-3,200,2.5,0.5541129394494628,0.5541129394494628
-3,-3,200,3.0,0.4212368390130292,0.4212368390130292
-3,-3,200,3.5,0.5462957448893442,0.5462957448893442
-3,-3,200,4.0,0.325326424107687,0.2915698543900206
-3,-3,200,4.5,0.4125840749879351,0.4125840749879351
-3,-3,200,5.0,0.550472717641678,0.550472717641678
-3,-3,210,0.5,0.6211622312073115,0.6211622312073115
-3,-3,210,1.0,0.5497901962158163,0.5497901962158163
-3,-3,210,1.5,0.5285728306943848,0.5285728306943848
-3,-3,210,2.0,0.5689756422949586,0.5689756422949586
-3,-3,210,2.5,0.5133974776166552,0.5133974776166552
-3,-3,210,3.0,0.43926311301138965,0.43926311301138965
-3,-3,210,3.5,0.5715576451141753,0.5715576451141753
-3,-3,210,4.0,0.5029452700555029,0.5029452700555029
-3,-3,210,4.5,0.17722670001611837,0.14144950081454177
-3,-3,210,5.0,0.5263373646346893,0.5263373646346893
-3,-3,220,0.5,0.6185485928107088,0.6185485928107088
-3,-3,220,1.0,0.5426489814824291,0.5426489814824291
-3,-3,220,1.5,0.5370358066306081,0.5370358066306081
-3,-3,220,2.0,0.5260778310746167,0.5260778310746167
-3,-3,220,2.5,0.48950486967453616,0.48950486967453616
-3,-3,220,3.0,0.42101552573806256,0.42101552573806256
-3,-3,220,3.5,0.3892240938368642,0.3892240938368642
-3,-3,220,4.0,0.40168391790990754,0.40168391790990754
-3,-3,220,4.5,0.39766030149588855,0.39766030149588855
-3,-3,220,5.0,0.30571160892652494,0.2682524302458576
-3,-3,230,0.5,0.6257216990386291,0.6257216990386291
-3,-3,230,1.0,0.5666425556606502,0.5666425556606502
-3,-3,230,1.5,0.5898895812146665,0.5898895812146665
-3,-3,230,2.0,0.5357459837987932,0.5357459837987932
-3,-3,230,2.5,0.6470650935160712,0.6470650935160712
-3,-3,230,3.0,0.4834827260996048,0.4834827260996048
-3,-3,230,3.5,0.6752184717526077,0.6752184717526077
-3,-3,230,4.0,0.33866501698256,0.33866501698256
-3,-3,230,4.5,0.3695680840546955,0.23773258947329168
-3,-3,230,5.0,0.1977292367226599,0.1845584263380791
-3,-3,240,0.5,0.6480808807926927,0.6480808807926927
-3,-3,240,1.0,0.5757583280506015,0.5757583280506015
-3,-3,240,1.5,0.5632170378900767,0.5632170378900767
-3,-3,240,2.0,0.5589763846183198,0.5589763846183198
-3,-3,240,2.5,0.5582504579646156,0.5582504579646156
-3,-3,240,3.0,0.5923625122539063,0.5923625122539063
-3,-3,240,3.5,0.5824876218946057,0.44421945876603763
-3,-3,240,4.0,0.3960205674692775,0.11974258490151835
-3,-3,240,4.5,0.2873707334910131,0.2873707334910131
-3,-3,240,5.0,0.28753999514977285,0.28753999514977285
-3,-3,250,0.5,0.656163970334737,0.656163970334737
-3,-3,250,1.0,0.6228696156270921,0.6228696156270921
-3,-3,250,1.5,0.5915865890648774,0.5915865890648774
-3,-3,250,2.0,0.5680169193074319,0.5680169193074319
-3,-3,250,2.5,0.6042898479403542,0.6042898479403542
-3,-3,250,3.0,0.7559669844751633,0.6143069262499025
-3,-3,250,3.5,0.3970496636816628,0.3970496636816628
-3,-3,250,4.0,0.5172343895387622,0.5172343895387622
-3,-3,250,4.5,0.403300803104014,0.403300803104014
-3,-3,250,5.0,-0.2753929467579107,-0.4472930483768034
-3,-3,260,0.5,0.6736425112685269,0.6736425112685269
-3,-3,260,1.0,0.6629667667627454,0.6629667667627454
-3,-3,260,1.5,0.6885737512395347,0.6885737512395347
-3,-3,260,2.0,0.6252216672440729,0.6252216672440729
-3,-3,260,2.5,0.6103203812747326,0.6103203812747326
-3,-3,260,3.0,0.5473830370879331,0.5473830370879331
-3,-3,260,3.5,0.5345271747277779,0.2147173068238713
-3,-3,260,4.0,0.2165162258720867,-0.03776975444613859
-3,-3,260,4.5,0.4682224450393169,0.18564468049023058
-3,-3,260,5.0,0.12346824814493022,-0.3429197769180079
-3,-3,270,0.5,0.6936857201806792,0.6936857201806792
-3,-3,270,1.0,0.7201169102336739,0.7201169102336739
-3,-3,270,1.5,0.7590028861723414,0.7590028861723414
-3,-3,270,2.0,0.7252416437554532,0.7252416437554532
-3,-3,270,2.5,1.069229683265524,0.5519389388754191
-3,-3,270,3.0,0.7078917894019283,0.6742033186281134
-3,-3,270,3.5,0.5881039358559236,0.10554609502876341
-3,-3,270,4.0,0.6624021714958405,0.4561542432327272
-3,-3,270,4.5,-0.2035549187472138,-0.30632501965531034
-3,-3,270,5.0,0.6141232126368062,0.23942183859988445
-3,-3,280,0.5,0.8049175696829808,0.8049175696829808
-3,-3,280,1.0,0.7543494061312702,0.7543494061312702
-3,-3,280,1.5,0.8536854772621535,0.8536854772621535
-3,-3,280,2.0,0.8582854682952656,0.8342371463887143
-3,-3,280,2.5,0.8730259610834145,0.5320089273324782
-3,-3,280,3.0,1.0208665003409292,0.5832475905386595
-3,-3,280,3.5,0.8972655501957022,0.3889137321327383
-3,-3,280,4.0,0.6802707216913757,0.3743000654474238
-3,-3,280,4.5,0.7302375398429061,0.2843935366187308
-3,-3,280,5.0,0.6368778413370776,0.1614485736456823
-3,-3,290,0.5,0.7822939574578374,0.7822939574578374
-3,-3,290,1.0,0.8758538753721711,0.8758538753721711
-3,-3,290,1.5,0.9579307648203748,0.9046697832033109
-3,-3,290,2.0,0.8874737713377825,0.8874737713377825
-3,-3,290,2.5,0.8867755996383356,0.7754157715545089
-3,-3,290,3.0,0.9840170907085797,0.6822974321157417
-3,-3,290,3.5,0.9570089857691376,0.48045416626825804
-3,-3,290,4.0,1.0286563923497138,0.4960476554964517
-3,-3,290,4.5,1.018651879234012,0.5566720453905609
-3,-3,290,5.0,0.8108462626169909,0.08270326760875991
-3,-3,300,0.5,0.7463324641654604,0.7463324641654604
-3,-3,300,1.0,0.8836624439488494,0.8836624439488494
-3,-3,300,1.5,1.014587700439244,0.9207607841695845
-3,-3,300,2.0,1.1293649723891692,0.8757200596543583
-3,-3,300,2.5,1.0614116913461675,0.819757516063677
-3,-3,300,3.0,1.019822675174158,0.7492230598715729
-3,-3,300,3.5,0.9926301067482748,0.6828567445226825
-3,-3,300,4.0,1.2477636650390531,0.60736357473531
-3,-3,300,4.5,1.1716515495200386,0.6115849182056988
-3,-3,300,5.0,0.9290029569245084,0.44975133648695076
-3,-3,310,0.5,0.8343007203614293,0.8343007203614293
-3,-3,310,1.0,0.8967939871011791,0.8967939871011791
-3,-3,310,1.5,0.9083431483690979,0.9083431483690979
-3,-3,310,2.0,1.1516278081018492,0.9021413313942015
-3,-3,310,2.5,0.9177789672088882,0.9177789672088882
-3,-3,310,3.0,1.3801153534372943,0.8065244966465902
-3,-3,310,3.5,1.3859802105932797,0.6191611754752845
-3,-3,310,4.0,1.199215054430345,0.567886335769976
-3,-3,310,4.5,1.6885974275007083,0.6963843275641599
-3,-3,310,5.0,1.0854610806218024,0.5580591178021306
-3,-3,320,0.5,0.8344084603433881,0.8344084603433881
-3,-3,320,1.0,0.9245577175755827,0.9245577175755827
-3,-3,320,1.5,1.0654453281886642,0.9491796931744424
-3,-3,320,2.0,1.0782919152742807,0.9067546408098164
-3,-3,320,2.5,1.0070957979287731,0.8033678436576078
-3,-3,320,3.0,0.9393615209245016,0.8118365999362633
-3,-3,320,3.5,1.4045713653019185,0.9412230861957063
-3,-3,320,4.0,1.699344813234396,0.7993918359889843
-3,-3,320,4.5,1.7806209719288009,0.7785232446443017
-3,-3,320,5.0,1.1946290882306263,0.632850572208624
-3,-3,330,0.5,0.8054340720265079,0.8054340720265079
-3,-3,330,1.0,0.9071396022759887,0.9071396022759887
-3,-3,330,1.5,1.06192627993403,0.9676080710494749
-3,-3,330,2.0,1.1050306142347255,0.9939563878242642
-3,-3,330,2.5,1.1296585764037224,1.01282257945718
-3,-3,330,3.0,1.0121350753817624,0.7649800660940235
-3,-3,330,3.5,1.2862313082605834,0.8147025637655907
-3,-3,330,4.0,1.8581066632454957,0.6660535922030495
-3,-3,330,4.5,1.8587503358423585,0.7126739183726775
-3,-3,330,5.0,1.7724019415160086,0.7672003942503977
-3,-3,340,0.5,0.8579949387088639,0.8579949387088639
-3,-3,340,1.0,0.9175589012129682,0.9175589012129682
-3,-3,340,1.5,1.008009382523809,0.9430094883596641
-3,-3,340,2.0,1.068864864246563,1.0116865202062852
-3,-3,340,2.5,1.1290106692777706,0.8148115121199461
-3,-3,340,3.0,1.24841352745826,0.9721775850691737
-3,-3,340,3.5,1.2449596314490894,0.7589997030131505
-3,-3,340,4.0,1.303803031159655,0.9263054624731856
-3,-3,340,4.5,1.1041538028555378,0.19731821548732087
-3,-3,340,5.0,1.8283362101175316,0.697696084348271
-3,-3,350,0.5,0.8469784241051981,0.8469784241051981
-3,-3,350,1.0,0.9188229200939102,0.9188229200939102
-3,-3,350,1.5,0.8550816375728195,0.8550816375728195
-3,-3,350,2.0,1.0422679121002263,1.0092144620752568
-3,-3,350,2.5,1.2146993946396563,0.8306303815468205
-3,-3,350,3.0,1.0305899875793405,0.6130776395354071
-3,-3,350,3.5,0.9736510919493563,0.9736510919493563
-3,-3,350,4.0,1.4384008274960736,0.7559687157972343
-3,-3,350,4.5,1.463562444119415,0.6124443579456831
-3,-3,350,5.0,0.8693918282648512,0.12374859960505756
-3,-2,0,0.5,0.7740271597299236,0.7740271597299236
-3,-2,0,1.0,0.9261320129610132,0.9261320129610132
-3,-2,0,1.5,1.0081706735222196,0.9833674429526675
-3,-2,0,2.0,1.1073820888955312,0.9532236788183731
-3,-2,0,2.5,1.221600215916376,0.8589710654463731
-3,-2,0,3.0,1.336291975887406,0.7379598549695813
-3,-2,0,3.5,1.4359111426906095,0.625066898687137
-3,-2,0,4.0,1.4160744773347647,0.5732693137596446
-3,-2,0,4.5,1.3958708071663286,0.5050498421095152
-3,-2,0,5.0,1.3119038393979978,0.4625190788124184
-3,-2,10,0.5,0.8033026123839847,0.8033026123839847
-3,-2,10,1.0,0.8909241259247223,0.8909241259247223
-3,-2,10,1.5,1.0606062212426801,0.9525059432694237
-3,-2,10,2.0,1.1819489814206459,0.9059985011604781
-3,-2,10,2.5,1.2539148151733932,0.9148812725106
-3,-2,10,3.0,1.279669032502503,0.9471778478997043
-3,-2,10,3.5,0.8158756675888967,0.3945619684624615
-3,-2,10,4.0,1.187971101153358,0.48661515067733957
-3,-2,10,4.5,1.5012832825705975,0.49199665573251194
-3,-2,10,5.0,1.997049779497895,0.3336810479072005
-3,-2,20,0.5,0.8418706227900936,0.8418706227900936
-3,-2,20,1.0,0.9418428787064892,0.9418428787064892
-3,-2,20,1.5,0.9247394190457805,0.8833193450996235
-3,-2,20,2.0,1.2206998990517282,0.9214031118944239
-3,-2,20,2.5,1.1740831842633785,0.9925969607158551
-3,-2,20,3.0,1.3182541835768944,0.7906694384804177
-3,-2,20,3.5,1.5726313072849871,0.8036786902696064
-3,-2,20,4.0,1.2285377751201794,0.5671735237399735
-3,-2,20,4.5,1.764635073084905,0.7742077157556096
-3,-2,20,5.0,1.4206071138236007,0.965715426520986
-3,-2,30,0.5,0.7680196144096585,0.7680196144096585
-3,-2,30,1.0,0.9333435076966002,0.9333435076966002
-3,-2,30,1.5,0.8724846655286019,0.8724846655286019
-3,-2,30,2.0,1.1795819060799475,0.9806929457695426
-3,-2,30,2.5,1.4149588623448608,0.8708945944706128
-3,-2,30,3.0,1.1012521917574913,0.7443862832494673
-3,-2,30,3.5,1.5325802550757734,0.8122812824584865
-3,-2,30,4.0,1.6441868715880155,0.7415966108649579
-3,-2,30,4.5,1.3918547788571642,0.26498557434316494
-3,-2,30,5.0,1.7739549164903248,0.6121410655453313
-3,-2,40,0.5,0.7940225591147988,0.7940225591147988
-3,-2,40,1.0,0.8350687718549836,0.8350687718549836
-3,-2,40,1.5,0.9037829181318329,0.8972943260293124
-3,-2,40,2.0,0.9912586511093325,0.8294670954302475
-3,-2,40,2.5,1.09496580850205,0.8034005311094078
-3,-2,40,3.0,1.2319873234010639,0.7597245942259354
-3,-2,40,3.5,1.0355025617899443,0.7282866526095862
-3,-2,40,4.0,1.1128558431623068,0.5052558270196377
-3,-2,40,4.5,1.1525733130619589,0.5310874289404497
-3,-2,40,5.0,1.0657575542117905,0.5651206905147191
-3,-2,50,0.5,0.8389194735633063,0.8389194735633063
-3,-2,50,1.0,0.8287565219929558,0.8287565219929558
-3,-2,50,1.5,1.1484007368310756,0.9026826656779201
-3,-2,50,2.0,0.9134581117535994,0.7804883624858623
-3,-2,50,2.5,1.2216751844967497,0.7697435046062212
-3,-2,50,3.0,1.0283938765075733,0.5895512333250278
-3,-2,50,3.5,1.254397808835951,0.5939443896055538
-3,-2,50,4.0,1.0049148060051951,0.42611260414888075
-3,-2,50,4.5,0.8616002527916711,0.5635764903421282
-3,-2,50,5.0,0.9093364496676386,0.09425232375499802
-3,-2,60,0.5,0.7875417242489523,0.7875417242489523
-3,-2,60,1.0,0.8285880131128758,0.8285880131128758
-3,-2,60,1.5,0.8938131898947411,0.8820981700787801
-3,-2,60,2.0,0.9688317240289904,0.8369281662877196
-3,-2,60,2.5,1.0521913749468927,0.7783206640290338
-3,-2,60,3.0,0.8255052465689502,0.5135391329953944
-3,-2,60,3.5,0.712007411172738,0.39356287949169855
-3,-2,60,4.0,0.4956379012163201,0.47469803887242545
-3,-2,60,4.5,0.8411556467503037,0.48355889557230103
-3,-2,60,5.0,0.9152957009672272,0.2842185504226674
-3,-2,70,0.5,0.7309105495400783,0.7309105495400783
-3,-2,70,1.0,0.8201983264616678,0.8201983264616678
-3,-2,70,1.5,0.8863322266371326,0.8677282044733767
-3,-2,70,2.0,0.9106421991285347,0.8036620873154349
-3,-2,70,2.5,0.9520613503899191,0.7506486268488848
-3,-2,70,3.0,0.7049253073954279,0.3296940737959997
-3,-2,70,3.5,0.8004903272856269,0.3501823390915447
-3,-2,70,4.0,0.9278029106281527,0.3689327458169705
-3,-2,70,4.5,0.7967849453476903,0.4410308081368495
-3,-2,70,5.0,0.5994053179594766,-0.08963836945807548
-3,-2,80,0.5,0.7047558024444175,0.7047558024444175
-3,-2,80,1.0,0.8060607763721849,0.8060607763721849
-3,-2,80,1.5,0.7885426563847091,0.7825428924912824
-3,-2,80,2.0,0.8527345785039551,0.8351997830744029
-3,-2,80,2.5,0.8345114165635951,0.24262789548060978
-3,-2,80,3.0,0.6941789946474073,0.5359447589531027
-3,-2,80,3.5,0.7490037192843021,0.3277185421687497
-3,-2,80,4.0,0.37260584426930415,0.03478266689224488
-3,-2,80,4.5,0.7271360732243023,0.24447853268731817
-3,-2,80,5.0,0.5077335542033483,0.08980284937322217
-3,-2,90,0.5,0.6828214189539571,0.6828214189539571
-3,-2,90,1.0,0.7078549688339594,0.7078549688339594
-3,-2,90,1.5,1.0138216776839797,0.5334151247038881
-3,-2,90,2.0,0.6976332550418772,0.6976332550418772
-3,-2,90,2.5,0.5882390597991681,0.3091984508686032
-3,-2,90,3.0,0.6643177673855039,0.6054342668215081
-3,-2,90,3.5,-0.31698057831658244,-0.31698057831658244
-3,-2,90,4.0,0.6274590704843964,0.41571618460574267
-3,-2,90,4.5,0.2939050694668652,-0.6997813568573477
-3,-2,90,5.0,0.5995152879654121,0.22256486993503283
-3,-2,100,0.5,0.6577306709504117,0.6577306709504117
-3,-2,100,1.0,0.6635117371221048,0.6635117371221048
-3,-2,100,1.5,0.6105835026436611,0.6105835026436611
-3,-2,100,2.0,0.5961665033588779,0.5961665033588779
-3,-2,100,2.5,0.5351301352542308,0.5351301352542308
-3,-2,100,3.0,0.29881651126091047,0.17791810487398296
-3,-2,100,3.5,0.4977512583773385,0.14905404042578496
