x,y,theta,mag,J,min_J,J9,min_J9,correlation_J_J9
-2,-2,130,1.0,1.053306972811655,0.7620518153736356,0.9980173780157033,-1.0562170233802572,0.8825776172793781
-2,-2,130,1.5,1.0491714067960394,0.7053877724633149,0.9989737580103206,-1.0930489293370846,0.850633066336633
-2,-2,130,2.0,1.0450324302130793,0.6483355439084902,0.9986565240565706,-1.0944552028857544,0.8237113147806235
-2,-2,130,2.5,1.0406664492473787,0.5902731404487257,0.9974260122729826,-1.53751960355746,0.8015968051362272
-2,-2,130,3.0,1.0373346951198148,0.5333772815695584,0.9934227504854826,-1.9787087135184502,0.7849450237130663
-2,-2,130,3.5,1.0399030660780095,0.498572960626244,0.9896389014291039,-2.420483355332379,0.7743221729828895
-2,-2,130,4.0,1.031601425598767,0.4299278042744589,0.9817438099597399,-2.828175115255369,0.7621566754274809
-2,-2,130,4.5,1.0275145573715632,0.3728369523107546,0.9774811618658251,-3.2241657833132096,0.753451012513399
-2,-2,130,5.0,1.0235669258302262,0.3161900809545168,0.9748401324863564,-3.629146947916115,0.7462341453945995
-2,-2,140,0.5,1.0655363649301959,0.8135882172420207,0.9963071941967494,-0.5191150869392421,0.9166492118261523
-2,-2,140,1.0,1.0682971153327812,0.751468325466097,0.9949736952816073,-1.0959008984729226,0.8840298605876112
-2,-2,140,1.5,1.071685726194391,0.6892838576006762,0.9940218095433866,-1.1106291661277587,0.8549206152996786
-2,-2,140,2.0,1.074896045329108,0.6260536289927823,0.9912239831930849,-1.3897730714418335,0.8289356716475261
-2,-2,140,2.5,1.0786965000997888,0.5623332244350956,0.9855547974291269,-1.917540391950217,0.8079682803006331
-2,-2,140,3.0,1.089128067164725,0.5265829028023382,0.9770267356543512,-2.4305046649096314,0.7956421342250903
-2,-2,140,3.5,1.0882383582632846,0.4494942861072775,0.9684660204988551,-2.92191053471244,0.7797194664168348
-2,-2,140,4.0,1.0917493518166832,0.3872546673435116,0.9633973864483877,-3.401582459776338,0.7686922994089902
-2,-2,140,4.5,1.0953918756110512,0.3254624472313876,0.9583156733063787,-3.8862033074272544,0.7594947067304204
-2,-2,140,5.0,1.0990915598144257,0.2638702045350961,0.9556847722017494,-4.353550924052155,0.7521460967498085
-2,-2,150,0.5,1.072379233131584,0.8094160943424673,0.9954325076890725,-0.6314517477381058,0.9171487512699138
-2,-2,150,1.0,1.082953771012594,0.7450858517854991,0.9926961879528979,-1.1136681151480323,0.8800482844958195
-2,-2,150,1.5,1.093865491378757,0.6786713857155035,0.9892812131349271,-1.1279460766433829,0.853059546071136
-2,-2,150,2.0,1.1013363903615916,0.5989782750644467,0.9834300667553477,-1.6365127586251083,0.8277297800929937
-2,-2,150,2.5,1.121178118844378,0.5643128925762201,0.9744910864859699,-2.227132308038832,0.8125365973909027
-2,-2,150,3.0,1.1292690901780784,0.4913051182644975,0.9628044958294294,-2.7971746925431327,0.795350239665976
-2,-2,150,3.5,1.140157057537339,0.42543367551949496,0.9544754570160914,-3.3517995387306208,0.7821747385284992
-2,-2,150,4.0,1.1512318288869754,0.3602172189284334,0.947468226638102,-3.8893041664775327,0.7717077140311144
-2,-2,150,4.5,1.1623784859188675,0.2952610470466077,0.9429450167378189,-4.428022155455361,0.7628490702510331
-2,-2,150,5.0,1.1735594436700028,0.23043178537941716,0.9403225902994861,-4.957631960768095,0.7556107424124863
-2,-2,160,0.5,1.0778651017915775,0.8072835750622861,0.9943205240062228,-0.6998977746056968,0.9128368267618322
-2,-2,160,1.0,1.0971496480358018,0.7420309595166872,0.9896279863649335,-1.1243557617301292,0.8752953274160883
-2,-2,160,1.5,1.1148893045904733,0.6744348580917382,0.984866047058713,-1.1741792208444457,0.8481095030964362
-2,-2,160,2.0,1.1324681679102415,0.6017183170886159,0.977228201175063,-1.8195637294385456,0.8254084575181925
-2,-2,160,2.5,1.1573801168011901,0.5642463049152358,0.963378053033717,-2.4455470919595466,0.8123850111786398
-2,-2,160,3.0,1.1717261904722451,0.48246564723079044,0.9510355709928507,-3.060378607176748,0.7950180557788847
-2,-2,160,3.5,1.1898327704450498,0.41557235872188014,0.9419416935660618,-3.640218609836568,0.7836048709119852
-2,-2,160,4.0,1.2080621039182013,0.3491310247537256,0.9355565547269158,-4.236520446138597,0.773119080046353
-2,-2,160,4.5,1.2263421938613879,0.2828809448105649,0.9311280953103263,-4.822262518445511,0.7646141530039114
-2,-2,160,5.0,1.2446476729087137,0.21672934098107205,0.9537724748572555,-5.114465269729845,0.7656933025982637
-2,-2,170,0.5,1.0838884545813927,0.808578246044342,0.9925566537040387,-0.9406472046064678,0.8827427516246574
-2,-2,170,1.0,1.1086267667783587,0.7418566639288575,0.9872160341099989,-1.1363530683288987,0.8657060720354879
-2,-2,170,1.5,1.1339717916985248,0.6752973069615889,0.9800648147314361,-1.2401931924741503,0.8438643250258917
-2,-2,170,2.0,1.1603946093017214,0.6116148537980236,0.9697836209221358,-1.9142279484092326,0.8230659896974186
-2,-2,170,2.5,1.186434924091055,0.5537483610179358,0.9532690247723935,-2.565833132984597,0.808298314033765
-2,-2,170,3.0,1.2108110317297074,0.4866422384314619,0.9417668734607305,-3.2111533820794027,0.7937842650204345
-2,-2,170,3.5,1.2356659201856477,0.4199443785751042,0.931517726637126,-3.8370591146452875,0.7820110318341508
-2,-2,170,4.0,1.2604678798193143,0.35420060100173945,0.9258762952904741,-4.453644052031144,0.7729225603765467
-2,-2,170,4.5,1.285312013515101,0.28862131840359256,0.9180791386503951,-5.085755030449798,0.7643613746087514
-2,-2,170,5.0,1.3101777507219292,0.22312892742434193,0.9407944175800701,-5.339814497861349,0.7683557777969281
-2,-2,180,0.5,1.0918569439493462,0.811454555723959,0.9916776713030693,-0.9561038675118434,0.8786785146875602
-2,-2,180,1.0,1.121893461947265,0.7480488915105044,0.984948337246649,-1.1445607098731552,0.8569286205608294
-2,-2,180,1.5,1.1519323081010582,0.6829497871807999,0.9766483673295365,-1.253704346787198,0.8359779684572908
-2,-2,180,2.0,1.1843115203329073,0.6242068677261645,0.965155800651698,-1.935078413259884,0.8170917094865284
-2,-2,180,2.5,1.215489522850151,0.5663117758292754,0.9473462749327579,-2.598496932980982,0.8034584592366871
-2,-2,180,3.0,1.245723527015469,0.5018027017174498,0.9346373966269139,-3.2569039761043808,0.7901689909631797
-2,-2,180,3.5,1.276236806439004,0.43833828848381107,0.9232053391462625,-3.8960434365210777,0.7798346053262655
-2,-2,180,4.0,1.3068417712381595,0.37523111021544153,0.9164632132096298,-4.527834169667273,0.7716240461315513
-2,-2,180,4.5,1.3374865284705477,0.3122830902167286,0.9083289305611828,-5.156973928422087,0.7642704350177796
-2,-2,180,5.0,1.368151811316642,0.24941980013197607,0.9295626317944201,-5.381701599898058,0.769792213820769
-2,-2,190,0.5,1.098900089509535,0.816902122630258,0.9901325806196783,-0.9474914938017103,0.8723611421162655
-2,-2,190,1.0,1.1333249139248855,0.7581345266096062,0.9831413639025406,-1.1514029952179563,0.8480016235726039
-2,-2,190,1.5,1.167182416925458,0.696678201146916,0.9739528094202493,-1.2029474311568116,0.8282897287979369
-2,-2,190,2.0,1.2032477678334794,0.6394494985076534,0.9616342805072189,-1.8714154372288405,0.8108068596769897
-2,-2,190,2.5,1.2400013722557528,0.58885489324118,0.9430823492537468,-2.5265077551670254,0.7986351072904249
-2,-2,190,3.0,1.2750907695273448,0.5286001015866703,0.9295428628383553,-3.178133727487763,0.786636857703001
-2,-2,190,3.5,1.3103060853282287,0.47018522149114067,0.917256380911022,-3.8111690624220675,0.7774732075589782
-2,-2,190,4.0,1.3457709256965502,0.41158001895823837,0.9095776144606401,-4.439074360828158,0.7701269540816955
-2,-2,190,4.5,1.381277940126991,0.3531465051538119,0.8997431227168308,-5.0840080201522255,0.7628121316326857
-2,-2,190,5.0,1.4168065580684737,0.29480366189801355,0.9204210665427768,-5.236026926880763,0.7702339620916453
-2,-2,200,0.5,1.102188028586513,0.82390722097248,0.99030775719495,-0.7066298953968259,0.8873372452435685
-2,-2,200,1.0,1.1393517707989387,0.769510331576916,0.9816024527423874,-1.153777865121237,0.8401275079698269
-2,-2,200,1.5,1.1781924887351782,0.7154693481912876,0.9728277466248962,-1.186405300608105,0.8172854436766974
-2,-2,200,2.0,1.2164752688456997,0.6573085644810956,0.9611771339299664,-1.731141487273654,0.8026578420463838
-2,-2,200,2.5,1.262388992970513,0.6367423013180215,0.943314218977351,-2.360103619526877,0.7919383037238402
-2,-2,200,3.0,1.29773684187543,0.5674415525324565,0.9269589701252068,-2.98681204083911,0.7818729419529795
-2,-2,200,3.5,1.3368451970821003,0.5145586712699509,0.9138523258871566,-3.5807270574761563,0.7749100444426098
-2,-2,200,4.0,1.3760763057891159,0.46216970527381074,0.9034544202367336,-4.197820018620922,0.7676765042150907
-2,-2,200,4.5,1.4153581709661678,0.4099897037021769,0.8950131940088734,-4.805196893273614,0.7618252651592036
-2,-2,200,5.0,1.454665425247357,0.35791724600498426,0.9136448067445252,-4.904397266721197,0.7696481766989767
-2,-2,210,0.5,1.1042546278455179,0.8306554429336854,0.9895662350592576,-0.6397378036336786,0.8809074291537776
-2,-2,210,1.0,1.144649147128135,0.7852815120469957,0.9809636426932671,-1.1570603277567244,0.828933998473616
-2,-2,210,1.5,1.1859731156387705,0.7402044683220574,0.9716823952454829,-1.1906317091724299,0.8081985410124967
-2,-2,210,2.0,1.2241465560416092,0.6790547335294906,0.9599649762360842,-1.5025612777116548,0.7972948496683919
-2,-2,210,2.5,1.2746908259443999,0.6697730952212461,0.945159723336896,-2.0870345636974936,0.7839031009559918
-2,-2,210,3.0,1.3134843386981052,0.6156976619031732,0.9276068600505383,-2.6699685685199985,0.7762716372191023
-2,-2,210,3.5,1.3550748474773704,0.5702427105726636,0.9134115486073943,-3.246937991403543,0.7692810363212967
-2,-2,210,4.0,1.3968521602470114,0.5255409906053885,0.9005380455995926,-3.805661354713151,0.7638444502632361
-2,-2,210,4.5,1.4387013586989086,0.48113900059997505,0.8901485630694888,-4.37834387863336,0.7588286968298247
-2,-2,210,5.0,1.4805848578700485,0.4368830522248416,0.8816598640013341,-4.940971762635175,0.7547401388084654
-2,-2,220,0.5,1.1051933882722162,0.8395867263685289,0.9887656594737744,-0.5264443717447623,0.8724252116914873
-2,-2,220,1.0,1.1472379681754479,0.8043947502702632,0.9798906258356546,-1.1508280442364747,0.8205600680879948
-2,-2,220,1.5,1.190097005458391,0.7684820514696356,0.9713972053744541,-1.1926171170177078,0.7980905295807229
-2,-2,220,2.0,1.2327777510144418,0.7312538695200885,0.9610578443011826,-1.2252411537249712,0.785876004350711
-2,-2,220,2.5,1.2760486322064557,0.693520106056553,0.9478471238142427,-1.7164264821864725,0.7773024595690201
-2,-2,220,3.0,1.3259506256927254,0.6912431667828034,0.9317775273164923,-2.233854247720146,0.7683117941038394
-2,-2,220,3.5,1.3645313432126183,0.6359555851943357,0.9156752774380337,-2.7469217654088287,0.7641469425194776
-2,-2,220,4.0,1.4075127631873512,0.5999898312500395,0.9030651086645802,-3.2508530032589156,0.7595089320615567
-2,-2,220,4.5,1.4506257134030505,0.5645727902434396,0.8904418607995966,-3.763033679387673,0.754963891399793
-2,-2,220,5.0,1.4937958240277605,0.5294013607438658,0.880269424971983,-4.272938873573553,0.7515923087763018
-2,-2,230,0.5,1.1053778832204735,0.8496477947428411,0.9875429823772188,-0.3561051285934826,0.8616325970220116
-2,-2,230,1.0,1.1473850177893534,0.8251785135799067,0.9800420758161421,-1.1182412191723605,0.8129811391276379
-2,-2,230,1.5,1.1902884742625874,0.7998861716863238,0.9720108047109783,-1.1928781016398375,0.7859062398716995
-2,-2,230,2.0,1.2331885201684762,0.7740490638382813,0.9627059196574494,-1.2227063603903263,0.7737738116466248
-2,-2,230,2.5,1.2758615616916251,0.7468087824941865,0.9524877567740796,-1.271146552093258,0.76596410965819
-2,-2,230,3.0,1.3195688300529105,0.7213066309348327,0.9394968438867979,-1.6921445142788598,0.7607862973107381
-2,-2,230,3.5,1.3691762234999543,0.7271208309945683,0.9267253437306333,-2.128437323330214,0.7525705851416465
-2,-2,230,4.0,1.4079136055095616,0.6840883548017553,0.9098426011614926,-2.5648142906006584,0.7514214817541277
-2,-2,230,4.5,1.4508657597712091,0.6582321489581285,0.8965923019678038,-2.99603488123196,0.7488604756163463
-2,-2,230,5.0,1.4939571507187188,0.6329681220682117,0.8849636214885453,-3.430590676545642,0.7458807776559966
-2,-2,240,0.5,1.1023184637259096,0.8594093548231051,0.9854496752618381,-0.16304611262261362,0.8432752924646945
-2,-2,240,1.0,1.145035305610281,0.8472077614948952,0.9815169890571815,-0.9864284820147918,0.7964478955441728
-2,-2,240,1.5,1.1865676597825274,0.8334608978209546,0.9719594506668499,-1.1751538193020121,0.7779057020691373
-2,-2,240,2.0,1.2282501852691357,0.8192544000467937,0.9646269727548731,-1.2194853033503408,0.7611232396877837
-2,-2,240,2.5,1.269917322618469,0.804670925449514,0.9558068771274342,-1.3375892176523863,0.7532126007636194
-2,-2,240,3.0,1.311467393083865,0.777083926978872,0.9461663205918663,-1.7986231797972887,0.7487451732216895
-2,-2,240,3.5,1.3503681928487998,0.7339500203048115,0.9358313428728114,-2.255596448109267,0.7476228835601808
-2,-2,240,4.0,1.3970249669766501,0.6895873353011479,0.9245130716681451,-2.705851212815793,0.7408493883729341
-2,-2,240,4.5,1.4438621299625078,0.6445413587722153,0.9124543299273702,-3.1480562718651184,0.7358100537017764
-2,-2,240,5.0,1.4813813311548285,0.6008430069948025,0.8965428637033185,-3.574232110995056,0.7371638577898344
-2,-2,250,0.5,1.0999627945387993,0.8708548392179983,0.9829431477813909,-0.06518640972757364,0.8214957664713586
-2,-2,250,1.0,1.1410818990244302,0.8705357546033274,0.9812608072325926,-0.4194227299869814,0.8057674382341268
-2,-2,250,1.5,1.1791283771923304,0.8682499571073786,0.9760049776215614,-1.0274460188434986,0.7631170249253604
-2,-2,250,2.0,1.2182306390615285,0.8338944746338518,0.9660417130966499,-1.1825367526922277,0.7521222288270142
-2,-2,250,2.5,1.2573935260424647,0.7819168884500229,0.9591656890282626,-1.602334932975758,0.7411375040703052
-2,-2,250,3.0,1.2965731005630208,0.7300179554430983,0.9514793267457478,-2.1155496226848944,0.733946245875673
-2,-2,250,3.5,1.3357414785540116,0.6781861746557407,0.9434071746479608,-2.6285620140744093,0.7303593192063852
-2,-2,250,4.0,1.3748681413718467,0.6264287120093106,0.9353600846101381,-3.139621508526398,0.7275151595701174
-2,-2,250,4.5,1.4139104489198542,0.5747762581824973,0.9264177597556641,-3.647561988057886,0.7265902807066571
-2,-2,250,5.0,1.4503690555694597,0.5242118721828575,0.9169440626484039,-4.151892442348594,0.7280234357109222
-2,-2,260,0.5,1.0964450432726902,0.8827820863094544,0.981567834670977,-0.11441925677863887,0.802552388803978
-2,-2,260,1.0,1.1316359151851678,0.8920962973511037,0.9769605450713642,-0.06335566061874628,0.7766131491094783
-2,-2,260,1.5,1.1672643279087167,0.8657329397059093,0.9734711365720004,-0.6353632650164235,0.7637339660736796
-2,-2,260,2.0,1.204733833187745,0.8101418275358317,0.9692269357383767,-1.2138428195176563,0.7516925811649522
-2,-2,260,2.5,1.2395641155724282,0.7513937155414636,0.9636096264187762,-1.7877964139671372,0.7397731779767918
-2,-2,260,3.0,1.2744647527944588,0.692589986268464,0.9585149698175555,-2.357321787086272,0.7228464569766196
-2,-2,260,3.5,1.309896127325666,0.6343494141736441,0.9519143198003187,-2.9266618069933004,0.7212859509729365
-2,-2,260,4.0,1.3453508098820548,0.5761500103501592,0.9416220772319625,-3.458985456788438,0.7166002463578725
-2,-2,260,4.5,1.380819623754833,0.5179875480378748,0.9356327359721935,-4.008516647548343,0.7128462298438705
-2,-2,260,5.0,1.4162962490117408,0.4598570500379019,0.929021667380129,-4.555838714327924,0.7105576838984604
-2,-2,270,0.5,1.0917721798753965,0.8940468230318214,0.9817504079751971,-0.20998670452000678,0.7865161684823224
-2,-2,270,1.0,1.1223295746576347,0.9150264462012505,0.9758841353453815,-0.21355975351896633,0.7461250816418115
-2,-2,270,1.5,1.1530321160776391,0.8525887822495749,0.9700178627155707,-0.6653964026051162,0.7272161941662914
-2,-2,270,2.0,1.183734657497644,0.789976453818661,0.9641515900857525,-1.2357264438846136,0.7176300577669613
-2,-2,270,2.5,1.2144371989176481,0.7273641253877479,0.9582853174559385,-1.8060564851641,0.7123497311146406
-2,-2,270,3.0,1.245139740337652,0.664751796956834,0.9524190448261304,-2.3763865264435995,0.7092179563301652
-2,-2,270,3.5,1.2758422817576578,0.6021394685259199,0.9465527721963171,-2.946716567723071,0.7072462245779204
-2,-2,270,4.0,1.306544823177661,0.5395271400950064,0.9406864995664898,-3.517046609002577,0.7059444584813778
-2,-2,270,4.5,1.3372473645976655,0.4769148116640928,0.9348202269366853,-4.087376650282051,0.7050517301883638
-2,-2,270,5.0,1.3679499060176707,0.41430248323317864,0.9289539543068643,-4.657706691561561,0.7044204237991665
-2,-2,280,0.5,1.0862285813899781,0.9052417837412537,0.9861478401956119,-0.26100154713784646,0.7807596161694293
-2,-2,280,1.0,1.1110671045577334,0.910827835257387,0.9841532636449066,-0.26328847387969884,0.7363222721417614
-2,-2,280,1.5,1.136027852465453,0.8455346655114244,0.9825229848726138,-0.6860272462447305,0.7180481257232333
-2,-2,280,2.0,1.1609696298698837,0.7801988822600228,0.9744262517291635,-1.2422324101682434,0.730834291512065
-2,-2,280,2.5,1.1859021848188422,0.7148432454518718,0.9691747273225344,-1.8171651731046363,0.7245149009252472
-2,-2,280,3.0,1.211115193110802,0.6499633722270912,0.9638815306087439,-2.3909586302529227,0.7210751549748531
-2,-2,280,3.5,1.2360668390904566,0.5846110528946905,0.9585823694870577,-2.963660975881697,0.718685794171946
-2,-2,280,4.0,1.2608963139088392,0.5194266119358436,0.9533155001362655,-3.5355505881585327,0.7171868190141152
-2,-2,280,4.5,1.285576604562896,0.45352387762667523,0.9481070601109616,-4.1070264538290475,0.7158647939341203
-2,-2,280,5.0,1.3105164001838472,0.38822402941611683,0.9429666162829815,-4.678481446903674,0.7151364392267759
-2,-2,290,0.5,1.07974220006298,0.9149154535799886,0.9901602595654233,-0.2574486631971113,0.7750007695158593
-2,-2,290,1.0,1.0980492587387423,0.9095496933620273,0.9864760721669628,-0.05031091591020728,0.760997942405367
-2,-2,290,1.5,1.1167285846487172,0.8440693282853464,0.9819637004825217,-0.6059421170300694,0.7376978587102742
-2,-2,290,2.0,1.135069569147451,0.7782314127372394,0.9774179587464239,-1.1596527807730959,0.7265553047632856
-2,-2,290,2.5,1.1532153843441564,0.7115390912084746,0.9730745619222754,-1.7123554298791848,0.7206849307916503
-2,-2,290,3.0,1.1716075060284932,0.6456257328243508,0.9689819390341174,-2.2652734108323203,0.7181030682650378
-2,-2,290,3.5,1.1899657940782573,0.5797092179824356,0.9650833180448338,-2.8191287216653276,0.7169157752004697
-2,-2,290,4.0,1.2083043582722497,0.5137794695589828,0.9613237883670401,-3.3741827476762896,0.7164783631493946
-2,-2,290,4.5,1.2266329872018675,0.4478390128582787,0.9576636838629635,-3.930473431867312,0.7164657535018368
-2,-2,290,5.0,1.2449574233649103,0.381891537413189,0.9540731821084433,-4.487957792804219,0.716704093144331
-2,-2,300,0.5,1.0726718341381214,0.9233524328651107,0.994663614866566,-0.23118017181087283,0.7677620019663209
-2,-2,300,1.0,1.0838760136303478,0.9121872256651483,0.9882690868914015,0.022897154909145276,0.7560931684698825
-2,-2,300,1.5,1.095134207501848,0.847520881356329,0.9846469274117062,-0.4951280831065718,0.7299914903216093
-2,-2,300,2.0,1.1064549094701137,0.7829643187792499,0.9815050091026088,-1.012188232410684,0.7202272302168851
-2,-2,300,2.5,1.1177028916447695,0.7184278639341024,0.9787988378193725,-1.5300327766819568,0.7173848591811788
-2,-2,300,3.0,1.1289152983803044,0.6538628815630573,0.9763635725859245,-2.049261880449904,0.7173355751634408
-2,-2,300,3.5,1.1401159489861867,0.5892788620262579,0.974091713683326,-2.5699399736005493,0.7184291339049351
-2,-2,300,4.0,1.1513152303026923,0.5246854294996385,0.9719145944133712,-3.091969199264205,0.719986964754288
-2,-2,300,4.5,1.162517164167356,0.46008825114604035,0.9697874415177485,-3.615183544835242,0.7217291626018876
-2,-2,300,5.0,1.1737230140810104,0.39549030094662474,0.9676792973784868,-4.139423300993787,0.7235404085683231
-2,-2,310,0.5,1.0652369548439353,0.9303030144856294,0.9928729204748938,0.2463487235829363,0.8131939742184934
-2,-2,310,1.0,1.0692771425451766,0.9194773323980868,0.9902348561879766,0.1274379067056513,0.7501863606253202
-2,-2,310,1.5,1.0728494692226438,0.8575146253587108,0.9880357920626492,-0.33840268570821064,0.7205795766575593
-2,-2,310,2.0,1.0766483173701653,0.7963194473413071,0.9865880989948074,-0.8044170345555272,0.714641015184415
-2,-2,310,2.5,1.0803940099642473,0.7350785294199307,0.985562920335517,-1.2716842834365434,0.7164621511985784
-2,-2,310,3.0,1.0841286392708849,0.6738117555357526,0.9847556805913442,-1.7403524951758278,0.7204425709215704
-2,-2,310,3.5,1.0878660925173536,0.6125354416636702,0.9840508446902074,-2.2102899659218473,0.7248229695448083
-2,-2,310,4.0,1.09160992126635,0.5512572167736799,0.9833785826181259,-2.6813005410418924,0.7291075190383999
-2,-2,310,4.5,1.0953603206208908,0.4899801779962805,0.982702858526807,-3.153272988275658,0.7331642764205575
-2,-2,310,5.0,1.0991165408998824,0.4287053505107598,0.9883542467245493,-3.688226854329071,0.6825662880649964
-2,-2,320,0.5,1.057671780306269,0.9355579830561276,0.9939870685609283,0.2712578868800359,0.8169768796350829
-2,-2,320,1.0,1.0538591395879282,0.929123485785906,0.9924543119454496,0.25997821645272595,0.7378334735064176
-2,-2,320,1.5,1.0501626807233773,0.8731172075951317,0.9918893860558216,-0.14003013155472063,0.7073552622752313
-2,-2,320,2.0,1.0463462078569357,0.8170848637667121,0.9921156689236459,-0.5404549892753706,0.7090505462942747
-2,-2,320,2.5,1.0425033988261003,0.7610062714845106,0.9927101657138052,-0.9419559147796085,0.7180852787243597
-2,-2,320,3.0,1.0386636939607377,0.7049121078527708,0.9934574234343448,-1.344545945265213,0.7274291679053988
-2,-2,320,3.5,1.034833138080722,0.6488155759126008,0.994241936776197,-1.7480632288429405,0.7358110350438599
-2,-2,320,4.0,1.0310115934514568,0.5927212047885213,1.0012856955554623,-2.200886818243801,0.670024819067243
-2,-2,320,4.5,1.0271976312274356,0.5366301128728346,1.0022642555812111,-2.613945018294283,0.6780257853743626
-2,-2,320,5.0,1.0233898183195929,0.4805422049809061,1.0023406862657327,-3.024232420293467,0.6841222367517469
-2,-2,330,0.5,1.050727041359369,0.9396739890717233,0.995120962506078,0.29090042346935846,0.8230779196189765
-2,-2,330,1.0,1.039138344726605,0.9450668252486313,0.9948547645288706,0.41656610202238714,0.7211707905776084
-2,-2,330,1.5,1.027796397495519,0.8938130394330966,0.9959026416801108,0.09463723732555683,0.6852127758073201
-2,-2,330,2.0,1.0165017334670092,0.8446478548172595,0.9977161185448482,-0.2273925226702386,0.7007898579849101
-2,-2,330,2.5,1.0051982355066547,0.7954454139063161,0.9998380709932118,-0.5500864546285251,0.7200194173267449
-2,-2,330,3.0,0.993904991669754,0.7177299239766473,1.002050643356897,-0.9757438618479584,0.7357503991313313
-2,-2,330,3.5,0.9826235033441383,0.6266722636044375,1.004256244355683,-1.4454988359350602,0.748228828645012
-2,-2,330,4.0,0.9713518748113699,0.535604006884626,1.0129375507559928,-2.4793920886945298,0.6701295277594721
-2,-2,330,4.5,0.9600880413627811,0.44452769215494936,1.0144107256936807,-3.016968229357971,0.6784539237354068
-2,-2,330,5.0,0.9488303950577546,0.35344559555969585,1.0145566727626054,-3.553216008939193,0.6845937514512145
-2,-2,340,0.5,1.044701275065676,0.9422946670995014,0.9962565174530212,0.30487132615337803,0.8287067385703456
-2,-2,340,1.0,1.0248901607061478,0.9611657980756337,0.997298624291471,0.48865955866047195,0.6773524554525369
-2,-2,340,1.5,1.0065980255621676,0.9211763059891547,0.9998458156803627,0.3219065954586229,0.6450852849974977
-2,-2,340,2.0,0.9880301538404106,0.8314164300804645,1.003122480370208,-0.2163360092555287,0.6850669238306435
-2,-2,340,2.5,0.9696124364753308,0.7232841513860875,1.006657373522834,-0.7460563214173284,0.7187458067997233
-2,-2,340,3.0,0.951208457493942,0.6151371690910905,1.0102373455445046,-1.2668724738105777,0.7413430992273716
-2,-2,340,3.5,0.9328173016650977,0.5069759818203107,1.0201621041690367,-2.3152848217678965,0.657323148125083
-2,-2,340,4.0,0.91443626376764,0.39880379644784403,1.0235756647042056,-2.8982790458824175,0.6699897676935104
-2,-2,340,4.5,0.8960630579404669,0.2906236684850495,1.0253390419748305,-3.489206577303486,0.6778834913622778
-2,-2,340,5.0,0.8776960984774573,0.182438068146575,1.0260934380746232,-4.065819361342716,0.6833963131156524
-2,-2,350,0.5,1.0386677606500454,0.9409855865834391,0.9971759445606208,0.3129880250175669,0.834579814276673
-2,-2,350,1.0,1.013377506209952,0.985781907537002,0.9996568095672067,0.5032984898813501,0.5827056078226597
-2,-2,350,1.5,0.9873878940963151,0.898597340683693,1.0035404356056654,0.21926014926938178,0.5644129478619888
-2,-2,350,2.0,0.9618987236115297,0.7763948370069199,1.008126385309708,-0.35112425019304716,0.6655855704720712
-2,-2,350,2.5,0.936951238899867,0.6545086653693825,1.0129374805582967,-0.9113958427356083,0.714696542090828
-2,-2,350,3.0,0.9120190719217675,0.5326056177419897,1.0177687168464151,-1.4619584974508324,0.7423954531224171
-2,-2,350,3.5,0.8869237159840605,0.41028508256265245,1.0290660441857877,-2.5551686404514653,0.6596806149046833
-2,-2,350,4.0,0.8619897789550718,0.28829770940925453,1.0331385982067538,-3.174527265915601,0.6712199537469817
-2,-2,350,4.5,0.8370636919116665,0.1663023806858846,1.0358190362776787,-3.796451459795586,0.6787497842548336
-2,-2,350,5.0,0.8121439432560387,0.04430155078194994,1.038723626934015,-4.407498837989095,0.6818768613474703
-2,-1,0,0.5,1.0491434225515903,0.932923727680676,1.0088347500186328,0.338434190249433,0.8338653237350255
-2,-1,0,1.0,0.9995650900883142,0.9975041305274118,0.9993846457565239,0.6172041165398507,0.13077656149919428
-2,-1,0,1.5,0.9498766046192922,0.8337462317355855,0.9897098015686074,0.1575512717042722,0.5780784374137532
-2,-1,0,2.0,0.9001813044774749,0.6676258921934456,0.9798931028596645,-0.46950250244269753,0.7060843927537647
-2,-1,0,2.5,0.8505023164060109,0.5014907494056886,0.970030156663686,-1.0962263882151735,0.7466889632120489
-2,-1,0,3.0,0.8008424822918783,0.3353482033526105,0.9601816383392219,-1.722705434629436,0.7655149492591741
-2,-1,0,3.5,0.7511993166468869,0.1692019303609189,0.9502964851551177,-2.3496480001121416,0.7759733256572005
-2,-1,0,4.0,0.7015701366363457,0.0030546385859362424,0.9404473652258947,-2.9763500472581708,0.7826685340479842
-2,-1,0,4.5,0.6519524316943351,-0.16309224158400837,0.930621646249163,-3.6028004137061806,0.7873056150135571
-2,-1,0,5.0,0.6023441863796686,-0.3292378933203328,0.9208176638463179,-4.229029413043133,0.7907044075361984
-2,-1,10,0.5,1.0434919420606807,0.9284556825339498,1.011177430584266,0.33308029672650363,0.8427033956772944
-2,-1,10,1.0,0.9912525250888822,0.9575005841588409,1.003928071626515,0.6047991099396464,0.20819916237594047
-2,-1,10,1.5,0.9377706901420727,0.8166022578934049,0.9965321225308565,0.17772763120965432,0.5699674662353963
-2,-1,10,2.0,0.8846545306943752,0.6441492941064128,0.9889886340236039,-0.44079763384892107,0.6873792977693689
-2,-1,10,2.5,0.8317307487877716,0.4720186419458806,0.9813892127250623,-1.0584262992748001,0.7276200068669556
