x,y,theta,mag,J,min_J,J3,min_J3,correlation_J_J3
-3,-3,50,3.0,0.8767552268866541,0.33953009849348437,0.6235146055558214,-0.3444973366238024,0.8875039995975631
-3,-3,50,3.5,0.8500918259925043,0.21838349387645975,0.5422448464051657,-0.5869847820738898,0.889224753786732
-3,-3,50,4.0,0.8234693761644408,0.09723819075902483,0.4608822003953328,-0.8294138576897558,0.8907471130081732
-3,-3,50,4.5,0.7968671920556284,-0.02390252394414323,0.37941664283909515,-1.0718905815731274,0.8920087081790549
-3,-3,50,5.0,0.7702738988932538,-0.14503682915781138,0.29784879944524156,-1.3144502707490147,0.8930370488447519
-3,-3,60,0.5,1.0112355488941018,0.9258656141362464,1.0264544445536326,0.7952882294284389,0.9727217630247861
-3,-3,60,1.0,0.9855837734673112,0.807903079195968,0.949260881911203,0.5953023142715025,0.9238064628858114
-3,-3,60,1.5,0.9601032076118654,0.6782700144853434,0.8717121436772862,0.33546653060676396,0.8999852605258036
-3,-3,60,2.0,0.9338129893868091,0.5488346495597524,0.7934695017607737,0.07304419034942086,0.8938644266889416
-3,-3,60,2.5,0.9077770785652772,0.4193464234008345,0.7153969816268934,-0.18877927864416433,0.8904909413893175
-3,-3,60,3.0,0.88168678746877,0.28992886713235666,0.6367032484093124,-0.4500491754319485,0.8896993620735152
-3,-3,60,3.5,0.855718423587823,0.1605123666494524,0.5577881958395314,-0.7106877811802019,0.8900363867253701
-3,-3,60,4.0,0.829818826270439,0.03109572206024671,0.478790623149101,-0.970972582390999,0.8907845680087156
-3,-3,60,4.5,0.8039599933012129,-0.09831893633226718,0.3997393602004554,-1.2311134740700722,0.8916116761476259
-3,-3,60,5.0,0.7781256051882559,-0.2277293173103051,0.3206319761264944,-1.4912235490180088,0.8923920009528776
-3,-3,70,0.5,1.0127230816504482,0.9183426556394466,1.0304966167197684,0.7730544576085705,0.9734630912350845
-3,-3,70,1.0,0.9888414510689513,0.799148297418736,0.9573592906039206,0.5735327236473107,0.9375286693524255
-3,-3,70,1.5,0.964501497141425,0.6654642521788775,0.884222062977364,0.3059100264411282,0.908170780073169
-3,-3,70,2.0,0.9404302140575578,0.5315501278546836,0.8103642189069453,0.03571888086989188,0.9007228515283079
-3,-3,70,2.5,0.9162840210736961,0.3977914711948983,0.7364104878371884,-0.23543424924544087,0.8976189754625354
-3,-3,70,3.0,0.8917979329538641,0.2639767299651576,0.6632994225595417,-0.5062011368425319,0.8957903516699843
-3,-3,70,3.5,0.8672178938838085,0.13020402432013772,0.5895703230769068,-0.7773235482298505,0.894376564169496
-3,-3,70,4.0,0.8427405429927679,-0.0035585384309384308,0.5154974015408461,-1.0482146766267522,0.8936011943321562
-3,-3,70,4.5,0.8183400401062407,-0.13731826753884868,0.44125045272503793,-1.3187529414768007,0.8933324296639915
-3,-3,70,5.0,0.7939906335233097,-0.2710768657364197,0.3669207330952674,-1.5890039789419652,0.8933739069185918
-3,-3,80,0.5,1.0149631170452111,0.9107907818224039,1.0369415360083003,0.7512308024380474,0.9727099467757163
-3,-3,80,1.0,0.9935938614233609,0.7984953605421576,0.9698763020534791,0.5683918748215423,0.9547925954619313
-3,-3,80,1.5,0.971687375649595,0.6645153170530161,0.9029950964768745,0.29773438081542863,0.9181149522002391
-3,-3,80,2.0,0.9495637589058592,0.5305446309895099,0.8361247106424902,0.027300485758180427,0.9063800927381694
-3,-3,80,2.5,0.9274821699810532,0.3965504832646324,0.7693091019424337,-0.24295970290299818,0.9031034155103591
-3,-3,80,3.0,0.9056214105328875,0.2625331116463767,0.7023213328859138,-0.5134691176893313,0.9022729248994183
-3,-3,80,3.5,0.8835844500055926,0.12849915433161002,0.635192757216532,-0.7850000645039306,0.9011182292424189
-3,-3,80,4.0,0.8619306090344282,-0.00547359518349207,0.5679448846725272,-1.0568709354359371,0.9004070718826527
-3,-3,80,4.5,0.8401229213322949,-0.13950461325943797,0.5014636178997182,-1.3280838072465735,0.9001404782983159
-3,-3,80,5.0,0.8180973117950544,-0.2736005149025823,0.43334681559109056,-1.6011294249096608,0.8991062135964628
-3,-3,90,0.5,1.0179913102798215,0.9034422736345261,1.0455921491858577,0.7295979650081245,0.970805518483202
-3,-3,90,1.0,0.9995580245927941,0.8060653841134414,0.9870055007141195,0.5803086364599643,0.9704892186845951
-3,-3,90,1.5,0.9805924707973659,0.6758544588209833,0.9284188522423801,0.3154002500259227,0.9387216734935464
-3,-3,90,2.0,0.9616269170019371,0.5456435335285224,0.8698322037706403,0.05049186359186965,0.9200111866656915
-3,-3,90,2.5,0.9426613632065085,0.4154326082360643,0.8112455552988996,-0.21441652284217522,0.9111667193810491
-3,-3,90,3.0,0.9236958094110808,0.2852216829436048,0.75265890682716,-0.4793249092762198,0.9067090395057447
-3,-3,90,3.5,0.9047302556156522,0.15501075765114503,0.6940722583554236,-0.7442332957102719,0.9042507454637373
-3,-3,90,4.0,0.8857647018202223,0.024799832358685825,0.635485609883684,-1.009141682144322,0.902786530665751
-3,-3,90,4.5,0.8667991480247944,-0.10541109293377376,0.5768989614119439,-1.2740500685783631,0.9018591510643627
-3,-3,90,5.0,0.847833594229366,-0.23562201822623138,0.5183123129402062,-1.538958455012406,0.9012424424582489
-3,-3,100,0.5,1.0216600192344967,0.8965059443011256,1.0573425991885077,0.7170562767892383,0.969123251934641
-3,-3,100,1.0,1.0068391578407418,0.821575307274616,1.0109679957617408,0.6116572409247214,0.9831476551268767
-3,-3,100,1.5,0.9914643956717204,0.6991431986548008,0.9635287908046899,0.3654637784310725,0.9710017472199497
-3,-3,100,2.0,0.975085661268192,0.5768359390192062,0.9175095366644254,0.12151228924745183,0.9606520458341322
-3,-3,100,2.5,0.9589259854343462,0.4548874732190959,0.869972704207693,-0.12561742286325359,0.948529748032915
-3,-3,100,3.0,0.9478252529581741,0.3307347765413557,0.8220611457684852,-0.375938045422534,0.9398926476176802
-3,-3,100,3.5,0.9314142628743315,0.20881876342252026,0.7739448895252717,-0.6264614042283805,0.9316609550180304
-3,-3,100,4.0,0.9162677682267398,0.0863202037491256,0.7263919573882672,-0.8765923833991633,0.9265749599142752
-3,-3,100,4.5,0.9002618796792894,-0.03580634232537444,0.6775859205856117,-1.1275307621461774,0.9229156912991068
-3,-3,100,5.0,0.884942581943202,-0.15832124637083475,0.6293137596968528,-1.3794267119338801,0.9200538178467655
-3,-3,110,0.5,1.025771044124027,0.8901633274350875,1.0709360750357795,0.7137737735436959,0.9647784670112317
-3,-3,110,1.0,1.0139121060783443,0.844672577265682,1.0375385769671996,0.6662008560776527,0.9817930620886415
-3,-3,110,1.5,1.0057953564307167,0.732773190022453,1.0022549351105055,0.44126109154787574,0.9871053185273957
-3,-3,110,2.0,0.9939487975503133,0.6221291677984591,0.9665064995414123,0.2128422518549423,0.9832344259475752
-3,-3,110,2.5,0.9820990221827571,0.5114031643596629,0.9294860141548205,-0.01665077231330414,0.9740311287513487
-3,-3,110,3.0,0.9708370104363953,0.40031922993074487,0.8926628549810974,-0.24757699118555965,0.9637704714048516
-3,-3,110,3.5,0.9594988704604289,0.28922527314016133,0.853602032349361,-0.4803530608784539,0.953864583315364
-3,-3,110,4.0,0.9480966189766068,0.1781228870974525,0.8139873727569191,-0.7135285369886905,0.9455652370006811
-3,-3,110,4.5,0.9366417085448766,0.06701102172664264,0.7761837230075832,-0.9448173774972898,0.9398360411299937
-3,-3,110,5.0,0.9251421303145309,-0.04411164667258094,0.7370142840835673,-1.176991219094517,0.9348481075985249
-3,-3,120,0.5,1.0302147274127103,0.8846434654578271,1.0839785540582747,0.7043041098070552,0.9564548269814415
-3,-3,120,1.0,1.0255867785606727,0.853464339265154,1.0646016436885857,0.6449212692891467,0.9620383819814675
-3,-3,120,1.5,1.0178645566343494,0.7779745044580962,1.0409165065064523,0.527801929017472,0.9805633798126228
-3,-3,120,2.0,1.0110746555763899,0.68171404753236,1.0172171534951766,0.32556751184856164,0.9882629027467763
-3,-3,120,2.5,1.004121326236779,0.5854265109894145,0.9906177070978551,0.12023211611892892,0.9859741138708815
-3,-3,120,3.0,0.9970387014276693,0.48912011052478854,0.9632500746843974,-0.08516268781941844,0.9797869296464178
-3,-3,120,3.5,0.9898566619179718,0.3927887341570271,0.9355512651552359,-0.28964895118143674,0.9734154624233964
-3,-3,120,4.0,0.9825888661703925,0.2964249499420958,0.911944131312423,-0.49177584919519723,0.9686219274565432
-3,-3,120,4.5,0.9752338350921307,0.20001956596250775,0.8919012587891689,-0.6864209155714132,0.9663737495593984
-3,-3,120,5.0,0.9677852520933412,0.10357340653916966,0.8735733562024737,-0.8775034177290811,0.9665360938125396
-3,-3,130,0.5,1.0336802033779118,0.8789674790529644,1.0999729084619774,0.6957137983868977,0.9430399615802941
-3,-3,130,1.0,1.0346453483866938,0.8442214385557283,1.0921168879788918,0.6182322825540699,0.9511771044476083
-3,-3,130,1.5,1.0318180342798589,0.8069254373262691,1.0815977279308773,0.5387244863934876,0.9694779046891399
-3,-3,130,2.0,1.029467162679259,0.7526318974498918,1.0683490936516824,0.442260891713885,0.9808877358302326
-3,-3,130,2.5,1.0269100176425883,0.6740438530280949,1.0532506097383876,0.28695002734000885,0.9835353421495858
-3,-3,130,3.0,1.0242000487149396,0.5954066971419816,1.040388938867854,0.11739673859463723,0.9825303678410883
-3,-3,130,3.5,1.021347714412764,0.5167033505057931,1.034346372285536,-0.04222774875783053,0.980278832222113
-3,-3,130,4.0,1.018345086465174,0.4379424747171039,1.0316188598898854,-0.19581804104104128,0.9803465215554481
-3,-3,130,4.5,1.0134036494875154,0.3578646651438516,1.0312376716267946,-0.3491679699600474,0.9797806793807985
-3,-3,130,5.0,1.0121810726280098,0.28236587035682303,1.030427623865783,-0.502356538701906,0.9790347021984842
-3,-3,140,0.5,1.03737660181893,0.8751010959227666,1.1140463075621216,0.6775439890950594,0.9319673112619563
-3,-3,140,1.0,1.0426960839857553,0.8365701427190395,1.1197170820928726,0.5959795136937456,0.9429276051288915
-3,-3,140,1.5,1.0458659589614567,0.7962107079208708,1.1211171716051962,0.4907443542688867,0.9586646083537982
-3,-3,140,2.0,1.04801477154257,0.7546990309164624,1.1203125323999346,0.36599079330850065,0.9687092019600295
-3,-3,140,2.5,1.049932126804929,0.7127208550163541,1.1197533540211948,0.21004210249892158,0.9715685569807813
-3,-3,140,3.0,1.0516461617146367,0.6701274351534123,1.128327557089704,0.12840877636555223,0.968243391563205
-3,-3,140,3.5,1.0506355032938388,0.611810083200767,1.1423489159697284,0.10487101007946426,0.9647579253516279
-3,-3,140,4.0,1.0529206118738512,0.5843222764341215,1.1574974584830784,0.08832214756264267,0.9622581814815968
-3,-3,140,4.5,1.0588492655663169,0.5440995037250023,1.1721512891195185,0.030441509229579333,0.9595434938071652
-3,-3,140,5.0,1.0667199500900817,0.48888184267301527,1.1864914165903282,-0.0806426412780219,0.9564811408643599
-3,-3,150,0.5,1.0413007685642612,0.8726500490594833,1.127825040711329,0.6720860873582895,0.928708272424708
-3,-3,150,1.0,1.0521335713088078,0.8321797682606545,1.1474371899190008,0.5789051224707624,0.9357416782003327
-3,-3,150,1.5,1.059637747843211,0.789148651900218,1.1613357884167452,0.45552077563556653,0.949451702195724
-3,-3,150,2.0,1.0662374518927629,0.7449896238336796,1.171525735942796,0.288066981106848,0.9566358193814349
-3,-3,150,2.5,1.072570806471915,0.7001068542988903,1.1918275550690542,0.15164799000207685,0.9563036274807183
-3,-3,150,3.0,1.077032621808055,0.6427012302404331,1.2185727262378172,0.1179050103308125,0.9504046725687586
-3,-3,150,3.5,1.0825310766347973,0.6065071582047333,1.2491928187132388,0.1004480947295414,0.9448002813807043
-3,-3,150,4.0,1.093515376309739,0.5888029278421463,1.2790409742489883,0.08494389953933006,0.9404321491244106
-3,-3,150,4.5,1.1065599039393699,0.5695113422794664,1.3085555863374452,0.06813722061033939,0.9359132427617879
-3,-3,150,5.0,1.1140405859362166,0.5246605931265915,1.3371437302388243,0.04747154381498959,0.930971359837876
-3,-3,160,0.5,1.0473131012768646,0.8728882747559268,1.1392049991969655,0.6649995969756811,0.9251043605976568
-3,-3,160,1.0,1.0611275352290512,0.8303887932576343,1.1734344412103435,0.5612892217077426,0.9302175028984729
-3,-3,160,1.5,1.0722130098736382,0.7855498864954507,1.198442314410195,0.41685824238332453,0.9418675556266476
-3,-3,160,2.0,1.0836323425892658,0.7405358864187482,1.2239265982375314,0.23651372613192617,0.9477103546407253
-3,-3,160,2.5,1.0941964658209287,0.6940565993098873,1.261008316663773,0.13935625963696116,0.9445561644956357
-3,-3,160,3.0,1.1019541423040944,0.632962479076897,1.30489586321543,0.11597788052183804,0.9362654043225805
-3,-3,160,3.5,1.1156080015463081,0.6145793210642433,1.3492042221077227,0.10132414997251316,0.9312578950285304
-3,-3,160,4.0,1.1332445273719736,0.5981388336896206,1.3930376703678515,0.08599353575964361,0.92624516792715
-3,-3,160,4.5,1.1463462954358015,0.5591403134731939,1.43646865102306,0.06885463569119586,0.9200386217860507
-3,-3,160,5.0,1.158619622406406,0.5181841156962835,1.4790771365170858,0.04525916598668308,0.915439676892253
-3,-3,170,0.5,1.0539338357283785,0.8755650069850488,1.1527292097542812,0.6670388238740003,0.9209558529840521
-3,-3,170,1.0,1.0677456786499226,0.83045622498934,1.195233426757066,0.5585160095444334,0.9276574325079159
-3,-3,170,1.5,1.083369727129859,0.7860284248680822,1.2335510387702595,0.4029029348609008,0.9367937468400697
-3,-3,170,2.0,1.0993346295599071,0.7413019594946877,1.2737310063928586,0.21539390663393268,0.9402787900801045
-3,-3,170,2.5,1.1137448126539786,0.6947046350453906,1.3248519050144467,0.13658126689434597,0.9366096852556238
-3,-3,170,3.0,1.1250576625068773,0.639865096470074,1.3825671513308702,0.1192218055504293,0.9286614546892856
-3,-3,170,3.5,1.1448484633903677,0.6262961365938683,1.439815079576392,0.10590803462513843,0.9237490884363126
-3,-3,170,4.0,1.167625218236166,0.6121262726870255,1.4960432471934095,0.09098760059115014,0.9193381231638842
-3,-3,170,4.5,1.183314395930087,0.5654639502972972,1.5523049482717488,0.07374372427752672,0.9127111869002323
-3,-3,170,5.0,1.1992874963984645,0.5235247085597148,1.6075887411057992,0.04719890488792979,0.9082099413373022
-3,-3,180,0.5,1.058436081328036,0.8768272642078154,1.1660766954868174,0.6653451710134479,0.9173884908349089
-3,-3,180,1.0,1.0767732611111156,0.8348409616946479,1.2201672570916402,0.5583357379578395,0.9220623802923666
-3,-3,180,1.5,1.0955866097297577,0.7919719117628807,1.26767523007909,0.40107093874825106,0.9305643634766236
-3,-3,180,2.0,1.113986077239844,0.7481523851541036,1.317844338505341,0.2094814589169418,0.9347578358972023
-3,-3,180,2.5,1.1320317659301573,0.7030430424951776,1.3809486151936228,0.13938467598190263,0.9317593690051962
-3,-3,180,3.0,1.1474718453369503,0.6525465295975047,1.4498312294138451,0.12513760340768787,0.9240923708591269
-3,-3,180,3.5,1.1711025035762992,0.6417390085965942,1.5182879766502808,0.11364169632911447,0.9197721419822992
-3,-3,180,4.0,1.1968512445564146,0.6282302240617745,1.5857016110852507,0.10060572447022298,0.9155965804856812
-3,-3,180,4.5,1.2156788001094183,0.5822672906496152,1.6531519138490134,0.08537071661999107,0.9095347765423366
-3,-3,180,5.0,1.23018436094464,0.5170805726413743,1.7195838634710183,0.06028412994481258,0.9027999168245151
-3,-3,190,0.5,1.0615518950194966,0.8791536520569502,1.1778870120571103,0.6681747756512487,0.9149919321371089
-3,-3,190,1.0,1.084639660767911,0.8418023388210615,1.2417847201820085,0.5638901792510101,0.9173554765507385
-3,-3,190,1.5,1.106109281194503,0.8018614002410362,1.2971776225822822,0.41251210175092257,0.925086554584377
-3,-3,190,2.0,1.1264207194965015,0.760394964374925,1.3551187243347034,0.22578110179366914,0.9302102257160527
-3,-3,190,2.5,1.1476024250747214,0.7183138232810978,1.4265865524417525,0.1471900688780066,0.9285655119973919
-3,-3,190,3.0,1.1656867974117688,0.6672761628610641,1.5046487282436376,0.13318083990253055,0.9215367218153944
-3,-3,190,3.5,1.192249120779408,0.6594589960448962,1.5822435859746207,0.12378748491757974,0.9177465819585021
-3,-3,190,4.0,1.2203185599164905,0.6513176307966575,1.6588186830770986,0.11331038854991372,0.9142225931641962
-3,-3,190,4.5,1.242594405320452,0.6095717413005476,1.7354273136409,0.10079344630519138,0.9088310838279235
-3,-3,190,5.0,1.2651541734988703,0.5726768990363671,1.81105803596041,0.078626187350275,0.9046202014070607
-3,-3,200,0.5,1.0639504258459092,0.8844652714136066,1.1850490738745967,0.6708882113286957,0.9125293582891791
-3,-3,200,1.0,1.0878021265973947,0.8495107351563361,1.2535856968394403,0.5768660281175024,0.9154848599731275
-3,-3,200,1.5,1.1122248969261541,0.8140362526901415,1.3186691978538496,0.4381585925227478,0.9216251098361735
-3,-3,200,2.0,1.1355251540081697,0.7771169990293115,1.3842291094957304,0.25820727888160117,0.9255105456393842
-3,-3,200,2.5,1.1590624800945595,0.7395055979674363,1.4613864557365182,0.16005443286351162,0.9258407870084008
-3,-3,200,3.0,1.1797933594324526,0.6859661695760162,1.5453496301027272,0.1427398633809222,0.9199474782091739
-3,-3,200,3.5,1.2064204215293919,0.6779333529564784,1.6297336168095709,0.13551250625433262,0.9163971844542831
-3,-3,200,4.0,1.237030150209783,0.6741795046423669,1.7136426928842483,0.12854325213054082,0.9134553188245671
-3,-3,200,4.5,1.2631051211283364,0.6457312243895936,1.7971493013540054,0.12069608456304504,0.9093692093909317
-3,-3,200,5.0,1.2883516509536685,0.6149275694826327,1.8798334146625804,0.10604319010190771,0.9054986152909835
-3,-3,210,0.5,1.0631260806888143,0.8883215252471179,1.1888935228446522,0.6836030305752104,0.9114360183650778
-3,-3,210,1.0,1.0911292151164662,0.8601618732432198,1.2646104868624797,0.6019189218276887,0.9131084896610298
-3,-3,210,1.5,1.1165344092294969,0.8294672264227263,1.3370957338319458,0.4881189050747347,0.9165633650133442
-3,-3,210,2.0,1.142099667074475,0.7985498028277531,1.4058723298297535,0.32322779035061006,0.9201338269964335
-3,-3,210,2.5,1.1673985754490575,0.766722976499429,1.4847607974277497,0.1824779423580616,0.9229396801289375
-3,-3,210,3.0,1.1908259445806257,0.7211586476022678,1.570092617068252,0.15562002054813248,0.9199465931515888
-3,-3,210,3.5,1.2152899532027952,0.697202703638856,1.6592993580154152,0.1479905094278326,0.9156631209740005
-3,-3,210,4.0,1.2452398066731662,0.6962128002990084,1.747734162022903,0.14396840774234732,0.9130725015879602
-3,-3,210,4.5,1.2772498880982248,0.6960199854612765,1.835835422583095,0.13979694229838532,0.9108328082994592
-3,-3,210,5.0,1.3036961238905003,0.6655739581914197,1.9230102149562152,0.13268741521912736,0.9071004370406522
-3,-3,220,0.5,1.0654346822413383,0.8953134397682605,1.1902065354723352,0.6929331882586489,0.9119408926890401
-3,-3,220,1.0,1.0928279173283793,0.8725914759656096,1.2703521690156538,0.625657806775615,0.9114202773569136
-3,-3,220,1.5,1.119010896904727,0.8480962419928478,1.3470698019893554,0.5336301950325346,0.9116919737016848
-3,-3,220,2.0,1.1455413554669287,0.8236819513956667,1.4215827062454867,0.41757425865798836,0.9154273250283352
-3,-3,220,2.5,1.1718403567103788,0.7986242803651444,1.4963410713281413,0.25968230539342446,0.9179296561734769
-3,-3,220,3.0,1.1979360376011758,0.7727043515730877,1.5802328178580407,0.1746546670370588,0.9192661063543253
-3,-3,220,3.5,1.221307025161467,0.7285295974097441,1.6695717201994587,0.16226233895757425,0.9157221044797023
-3,-3,220,4.0,1.2479737797225705,0.7179261081054398,1.760037806174199,0.15863062060929647,0.9127526688300316
-3,-3,220,4.5,1.2782840793961263,0.720431251433883,1.85000918027202,0.15738894746466514,0.9107208170991524
-3,-3,220,5.0,1.3105364099009809,0.7242644562944593,1.9396668512042285,0.15616445004170554,0.9089431729849881
-3,-3,230,0.5,1.0635525996226156,0.9003006257322089,1.1897328614674534,0.7148247830833008,0.9156472304398109
-3,-3,230,1.0,1.092759176769342,0.8858210095877396,1.2716367939898607,0.653877883841444,0.9096478434537466
-3,-3,230,1.5,1.1189887768538302,0.8688285133107211,1.3508775869473215,0.591119757400153,0.9077138086629758
-3,-3,230,2.0,1.1456948194445569,0.851649369413861,1.4273889056735893,0.5090307608678184,0.9100511433587678
-3,-3,230,2.5,1.172194588599208,0.8340328302223352,1.5020503747657978,0.3939926865235164,0.9121117461372343
-3,-3,230,3.0,1.1985415338628829,0.8159173213916862,1.5789486569007463,0.2684891718853548,0.9137145996300827
-3,-3,230,3.5,1.2247461137520324,0.7971502986223887,1.6626660433239098,0.18815514737219222,0.9152568005095618
-3,-3,230,4.0,1.2508003999957684,0.7777117250675172,1.74969848393374,0.1757968698249137,0.9136052446558584
-3,-3,230,4.5,1.2749158772094324,0.7469205468811861,1.8390772486761287,0.17326670308191244,0.9107236394102227
-3,-3,230,5.0,1.302750214541249,0.7485976955387966,1.9280271539206002,0.17402616856816844,0.9089822850571894
-3,-3,240,0.5,1.0639859455870717,0.9089255245214226,1.1854536058565084,0.7262984669509153,0.9238910406431633
-3,-3,240,1.0,1.0912853840953989,0.9001901891504734,1.26755174728505,0.6857690727377627,0.9059207677110865
-3,-3,240,1.5,1.1164124649364384,0.8909594199036004,1.3453416619011418,0.6427190970243275,0.9058082412197935
-3,-3,240,2.0,1.1424718666458404,0.8814864543902189,1.4231173606881014,0.5978608385050689,0.904978755131425
