x,y,theta,mag,J,min_J
-3,-3,220,3.5,1.221307025161467,0.7285295974097441
-3,-3,220,4.0,1.2479737797225705,0.7179261081054398
-3,-3,220,4.5,1.2782840793961263,0.720431251433883
-3,-3,220,5.0,1.3105364099009809,0.7242644562944593
-3,-3,230,0.5,1.0635525996226156,0.9003006257322089
-3,-3,230,1.0,1.092759176769342,0.8858210095877396
-3,-3,230,1.5,1.1189887768538302,0.8688285133107211
-3,-3,230,2.0,1.1456948194445569,0.851649369413861
-3,-3,230,2.5,1.172194588599208,0.8340328302223352
-3,-3,230,3.0,1.1985415338628829,0.8159173213916862
-3,-3,230,3.5,1.2247461137520324,0.7971502986223887
-3,-3,230,4.0,1.2508003999957684,0.7777117250675172
-3,-3,230,4.5,1.2749158772094324,0.7469205468811861
-3,-3,230,5.0,1.302750214541249,0.7485976955387966
-3,-3,240,0.5,1.0639859455870717,0.9089255245214226
-3,-3,240,1.0,1.0912853840953989,0.9001901891504734
-3,-3,240,1.5,1.1164124649364384,0.8909594199036004
-3,-3,240,2.0,1.1424718666458404,0.8814864543902189
-3,-3,240,2.5,1.1683678400735935,0.8717319628897079
-3,-3,240,3.0,1.1941345180318463,0.8542523843097638
-3,-3,240,3.5,1.2198017812895106,0.8254816461061133
-3,-3,240,4.0,1.2453832883092948,0.796752788173221
-3,-3,240,4.5,1.270877559998397,0.7680852202063898
-3,-3,240,5.0,1.2962782797669719,0.7394995087797793
-3,-3,250,0.5,1.0624149628528794,0.9165362536809513
-3,-3,250,1.0,1.0851992698810735,0.9132725251286657
-3,-3,250,1.5,1.112726102134811,0.9142169464627357
-3,-3,250,2.0,1.1365231251557715,0.8931933444387551
-3,-3,250,2.5,1.1603169316895803,0.8575477467574657
-3,-3,250,3.0,1.1846985018445828,0.8236285040565122
-3,-3,250,3.5,1.2090039437699809,0.789742661080191
-3,-3,250,4.0,1.2332452741875235,0.7558830055156447
-3,-3,250,4.5,1.2574339456571577,0.7220519440582187
-3,-3,250,5.0,1.2815779493281778,0.6882556042593889
-3,-3,260,0.5,1.0600632315899814,0.9241727158372823
-3,-3,260,1.0,1.081548855512374,0.9295921083273085
-3,-3,260,1.5,1.1035289421791683,0.9118170571756382
-3,-3,260,2.0,1.1245050566114563,0.8728369581849348
-3,-3,260,2.5,1.1457002296134267,0.8350874475438241
-3,-3,260,3.0,1.1719543459730704,0.8000316502760987
-3,-3,260,3.5,1.1928982047250427,0.7622743433144366
-3,-3,260,4.0,1.2151065589132697,0.7245831718766998
-3,-3,260,4.5,1.2364555192016393,0.6851762751509839
-3,-3,260,5.0,1.258491070301362,0.6471918233418782
-3,-3,270,0.5,1.0569869540874794,0.9315633628996346
-3,-3,270,1.0,1.0754202397745085,0.9440089011241647
-3,-3,270,1.5,1.094385793569936,0.903124313241206
-3,-3,270,2.0,1.1133513473653645,0.862239725358248
-3,-3,270,2.5,1.1323169011607928,0.8213551374752888
-3,-3,270,3.0,1.151282454956221,0.7804705495923314
-3,-3,270,3.5,1.17024800875165,0.7395859617093729
-3,-3,270,4.0,1.1892135625470783,0.6987013738264141
-3,-3,270,4.5,1.2081791163425075,0.6578167859434558
-3,-3,270,5.0,1.2271446701379356,0.616932198060498
-3,-3,280,0.5,1.053366329400695,0.9385149379849815
-3,-3,280,1.0,1.0683035590949927,0.9408892218515658
-3,-3,280,1.5,1.0837519221570437,0.8985351769901391
-3,-3,280,2.0,1.0989831542491242,0.8560393815307562
-3,-3,280,2.5,1.1142564141601325,0.8134682208073328
-3,-3,280,3.0,1.1297505035477844,0.7709074429195305
-3,-3,280,3.5,1.1450683918563063,0.7280703953010201
-3,-3,280,4.0,1.1607693997209572,0.6856111278001363
-3,-3,280,4.5,1.1763165608546418,0.6429500696289328
-3,-3,280,5.0,1.1916458001532155,0.6001696530641735
-3,-3,290,0.5,1.0493670003793016,0.9448323921292993
-3,-3,290,1.0,1.0601286148716802,0.9404654843421194
-3,-3,290,1.5,1.0714322428455185,0.8975758816408758
-3,-3,290,2.0,1.0830045416630152,0.8545014755795879
-3,-3,290,2.5,1.0945019305805193,0.8113096246116687
-3,-3,290,3.0,1.1056594243620508,0.7683485351397172
-3,-3,290,3.5,1.1167229671933592,0.7252577554421875
-3,-3,290,4.0,1.127889198203684,0.6822260415325645
-3,-3,290,4.5,1.1391322772185233,0.6392195594738507
-3,-3,290,5.0,1.1504264525369543,0.5962208014051309
-3,-3,300,0.5,1.0450067670684633,0.950314399509667
-3,-3,300,1.0,1.051282379002037,0.9424010997250858
-3,-3,300,1.5,1.058651115913954,0.9002841963978122
-3,-3,300,2.0,1.0652102004562605,0.8574047301111455
-3,-3,300,2.5,1.072023592402091,0.8158420072761011
-3,-3,300,3.0,1.0787826040729471,0.7737521254271583
-3,-3,300,3.5,1.0856635429593628,0.7317057656051261
-3,-3,300,4.0,1.092613248409342,0.6896693473734189
-3,-3,300,4.5,1.0996037182074785,0.6476257442359528
-3,-3,300,5.0,1.106618632861884,0.6055650571938768
-3,-3,310,0.5,1.040249174701179,0.9547579952765002
-3,-3,310,1.0,1.0421927783260825,0.9466308693773596
-3,-3,310,1.5,1.0445720846620896,0.9062040718003741
-3,-3,310,2.0,1.0466281890235918,0.8667095801331394
-3,-3,310,2.5,1.0487824428391623,0.8268493672884449
-3,-3,310,3.0,1.0510967120345984,0.7870502079093333
-3,-3,310,3.5,1.0534902253317742,0.7472607805801313
-3,-3,310,4.0,1.0559246896950358,0.7074564710474793
-3,-3,310,4.5,1.058379419777547,0.6676245425545377
-3,-3,310,5.0,1.0608430408064953,0.6277588840023691
-3,-3,320,0.5,1.0368799655324086,0.9593751334440007
-3,-3,320,1.0,1.0338557290550694,0.9562181249392069
-3,-3,320,1.5,1.0304292373975543,0.9168594225266463
-3,-3,320,2.0,1.0277676621609269,0.8803642623314462
-3,-3,320,2.5,1.025381777294647,0.8440058535578502
-3,-3,320,3.0,1.0231135868425554,0.7894724944781488
-3,-3,320,3.5,1.0208986975441097,0.7111624783022863
-3,-3,320,4.0,1.0187062798581648,0.6328779315449047
-3,-3,320,4.5,1.016521628687039,0.5546083018205803
-3,-3,320,5.0,1.014339655301768,0.47634479653561346
-3,-3,330,0.5,1.0318240866104136,0.9611877075329931
-3,-3,330,1.0,1.0244572312495377,0.9643934532297904
-3,-3,330,1.5,1.0164392474891615,0.9303756875517684
-3,-3,330,2.0,1.0093045645851066,0.8751157147195228
-3,-3,330,2.5,1.002397566786013,0.7789726903137678
-3,-3,330,3.0,0.9955816084483701,0.6828851486619107
-3,-3,330,3.5,0.988801246563572,0.5868290947789341
-3,-3,330,4.0,0.9820321607035667,0.49078995119750757
-3,-3,330,4.5,0.9752666534738055,0.39475795498277266
-3,-3,330,5.0,0.9685100091244194,0.2987220278280416
-3,-3,340,0.5,1.0278498629214543,0.9623004183078362
-3,-3,340,1.0,1.0153272620993294,0.9743922442671871
-3,-3,340,1.5,1.0037200159692943,0.9269151529144435
-3,-3,340,2.0,0.9917272761929113,0.815704972468225
-3,-3,340,2.5,0.9804776379861486,0.7047386811375796
-3,-3,340,3.0,0.9693017239274037,0.5938192489049391
-3,-3,340,3.5,0.9581503536230894,0.48292329709931486
-3,-3,340,4.0,0.947005228575128,0.37203855760489424
-3,-3,340,4.5,0.9358669759054687,0.26115831232103903
-3,-3,340,5.0,0.9247586302739329,0.15027268914131167
-3,-3,350,0.5,1.022516135322983,0.9599585598420096
-3,-3,350,1.0,1.008585074214411,0.9948595579403793
-3,-3,350,1.5,0.9924793778250453,0.8926435279478818
-3,-3,350,2.0,0.9759080558902793,0.7699011562000133
-3,-3,350,2.5,0.9607293565986171,0.6475080294777997
-3,-3,350,3.0,0.9456145391355938,0.5251583382120566
-3,-3,350,3.5,0.9305185429737057,0.4028303911193568
-3,-3,350,4.0,0.914688219601674,0.28023489922889067
-3,-3,350,4.5,0.8995186803201765,0.15788158103241448
-3,-3,350,5.0,0.8844050938435787,0.03554757323870261
-3,-2,0,0.5,1.026549820073033,0.9503912730116233
-3,-2,0,1.0,0.9997022591178499,0.9975063221813862
-3,-2,0,1.5,0.9727439480855846,0.8702066137738828
-3,-2,0,2.0,0.9457739637371242,0.7406273689458777
-3,-2,0,2.5,0.9187847354424921,0.6110359180379232
-3,-2,0,3.0,0.8917826509949518,0.4814379310085819
-3,-2,0,3.5,0.864773728567165,0.35183627713720034
-3,-2,0,4.0,0.8377612601620701,0.22223236471832797
-3,-2,0,4.5,0.8107467254981899,0.09262790516019725
-3,-2,0,5.0,0.7837304785737931,-0.03697856056160709
-3,-2,10,0.5,1.0221762915194677,0.9469312603385742
-3,-2,10,1.0,0.9917936261479859,0.9527995272175406
-3,-2,10,1.5,0.9622945957664935,0.8579000369507429
-3,-2,10,2.0,0.9322916745504604,0.724055081208419
-3,-2,10,2.5,0.901946393751807,0.5901719909225913
-3,-2,10,3.0,0.8725131293558743,0.4561378191303141
-3,-2,10,3.5,0.8423041754232012,0.32222114168084626
-3,-2,10,4.0,0.8120950721877954,0.18827334095752513
-3,-2,10,4.5,0.7818873029904718,0.054296816311593624
-3,-2,10,5.0,0.7523675966667165,-0.07948836713538839
-3,-2,20,0.5,1.019605680296301,0.9410816928642365
-3,-2,20,1.0,0.9880450606935598,0.9167295720748357
-3,-2,20,1.5,0.9561967850470099,0.8401779222530289
-3,-2,20,2.0,0.9237232923104183,0.7233896581150121
-3,-2,20,2.5,0.8912384811928198,0.5893649802728365
-3,-2,20,3.0,0.8596423764689989,0.45482502294039284
-3,-2,20,3.5,0.8272775745672214,0.32079089716268444
-3,-2,20,4.0,0.7949091204965653,0.186753303554701
-3,-2,20,4.5,0.7625385323606877,0.052713110810457556
-3,-2,20,5.0,0.7301665311412421,-0.08132634520130586
-3,-2,30,0.5,1.019005434885773,0.9357017383358966
-3,-2,30,1.0,0.9851315032490152,0.8816400093004451
-3,-2,30,1.5,0.9522565847143586,0.7877230904808573
-3,-2,30,2.0,0.9193907424531225,0.693034505871039
-3,-2,30,2.5,0.8858113826201988,0.5986505059441343
-3,-2,30,3.0,0.8522192989578621,0.4781521159480314
-3,-2,30,3.5,0.8186194464413471,0.34800989277929606
-3,-2,30,4.0,0.7850154239033009,0.2178631939754353
-3,-2,30,4.5,0.7514091228207137,0.08771359827564346
-3,-2,30,5.0,0.7178004435423931,-0.04245256001977746
-3,-2,40,0.5,1.0185661419052405,0.9284621751950138
-3,-2,40,1.0,0.9854797206313937,0.852793492152067
-3,-2,40,1.5,0.9522982947224685,0.7434726860760846
-3,-2,40,2.0,0.9185160060513018,0.6344327849154126
-3,-2,40,2.5,0.8847237430846017,0.525396027845238
-3,-2,40,3.0,0.8509197473220808,0.41636652432419513
-3,-2,40,3.5,0.8171072438534419,0.30734252104281923
-3,-2,40,4.0,0.7832896296211608,0.19832119561036476
-3,-2,40,4.5,0.7494691767300863,0.08930039223188782
-3,-2,40,5.0,0.7156470884144004,-0.019721093701904835
-3,-2,50,0.5,1.019659341227864,0.9212509490100651
-3,-2,50,1.0,0.9867902955569228,0.8302881576548312
-3,-2,50,1.5,0.9547250941904597,0.709453612037694
-3,-2,50,2.0,0.9217474321703525,0.5890812819354232
-3,-2,50,2.5,0.8887680930174875,0.4687062628112362
-3,-2,50,3.0,0.8557804182897563,0.34833546084496314
-3,-2,50,3.5,0.8227845106923292,0.22796936918616978
-3,-2,50,4.0,0.7897824990376662,0.10760625698285063
-3,-2,50,4.5,0.7567765655004868,-0.012755810802627346
-3,-2,50,5.0,0.723768301612245,-0.1331182316336784
-3,-2,60,0.5,1.0213477683636425,0.9127147067280575
-3,-2,60,1.0,0.9911899241950968,0.8145062302754567
-3,-2,60,1.5,0.9601728753880019,0.6863969967969384
-3,-2,60,2.0,0.9289919360337101,0.5583534528407912
-3,-2,60,2.5,0.8978217672775364,0.4303009751808041
-3,-2,60,3.0,0.8666504896927157,0.3022480227286341
-3,-2,60,3.5,0.8354743031930305,0.17419795789601694
-3,-2,60,4.0,0.8042926487727533,0.046151018638949035
-3,-2,60,4.5,0.7731063243433284,-0.08189385852465907
-3,-2,60,5.0,0.7419165164941838,-0.20993801578498086
-3,-2,70,0.5,1.0239211166234385,0.9037868463671279
-3,-2,70,1.0,0.9968775341678152,0.8069025523050898
-3,-2,70,1.5,0.9682887074252305,0.6750944456226127
-3,-2,70,2.0,0.9400561678215992,0.5431701978053377
-3,-2,70,2.5,0.9116258389874528,0.41133746587091785
-3,-2,70,3.0,0.8832070704648476,0.27949785070832944
-3,-2,70,3.5,0.8547912113234218,0.14765621952368488
-3,-2,70,4.0,0.826374754529596,0.015815525819049513
-3,-2,70,4.5,0.7979561168516064,-0.11602303790102456
-3,-2,70,5.0,0.7695347395055877,-0.24785938702750304
-3,-2,80,0.5,1.02736973002993,0.8947370423951538
-3,-2,80,1.0,1.0040908892457894,0.8073017413821159
-3,-2,80,1.5,0.9793861641890662,0.6756558511239777
-3,-2,80,2.0,0.9545482196219753,0.5440716695186433
-3,-2,80,2.5,0.9296378742637894,0.41248319531526284
-3,-2,80,3.0,0.9047763815690765,0.2808854959940801
-3,-2,80,3.5,0.8799353332936152,0.1492723588679622
-3,-2,80,4.0,0.8554123181213813,0.017502230180961968
-3,-2,80,4.5,0.8306077791687294,-0.11411941418414087
-3,-2,80,5.0,0.8058071636400199,-0.2457443034284668
-3,-2,90,0.5,1.031644897086714,0.8858442875094258
-3,-2,90,1.0,1.0126599316277738,0.8156924706477003
-3,-2,90,1.5,0.9922567077543429,0.6882787864981226
-3,-2,90,2.0,0.9718534838809147,0.5608651023485454
-3,-2,90,2.5,0.9514502600074841,0.43345141819896754
-3,-2,90,3.0,0.9310470361340539,0.30603773404938894
-3,-2,90,3.5,0.9106438122606245,0.17862404989981184
-3,-2,90,4.0,0.8902405883871939,0.051210365750233335
-3,-2,90,4.5,0.8698373645137646,-0.07620331839934509
-3,-2,90,5.0,0.8494341406403353,-0.20361700254892123
-3,-2,100,0.5,1.0366067201124693,0.8773781657907409
-3,-2,100,1.0,1.0225751189201184,0.8317726941429304
-3,-2,100,1.5,1.0067101919819954,0.7125117136742096
-3,-2,100,2.0,0.9899765748863462,0.5936016209564575
-3,-2,100,2.5,0.9783011487542796,0.47318622127000853
-3,-2,100,3.0,0.9629389569035436,0.3538438033738517
-3,-2,100,3.5,0.9464186474954591,0.23479739675485672
