x,y,theta,mag,J,min_J,J3,min_J3,J9,min_J9,correlation_J_J3,correlation_J_J9,correlation_J3_J9
-3,-3,30,1.5,0.9595425861028751,0.7845913709526159,0.8757521708946973,0.5545622149355024,0.6137374303497908,-0.3065183299523939,0.8740009821455861,0.6095235320890124,0.8781488830471331
-3,-3,30,2.0,0.9334423494033943,0.690678750582944,0.7978041305660867,0.36748545236551833,0.29053764376260194,-1.0458793584550445,0.878256670432527,0.617081253120451,0.86731003056962
-3,-3,30,2.5,0.907569797808869,0.5967533847892236,0.7195359197458684,0.18153265074993222,0.07311113887372833,-1.7401292454429227,0.8837808210802649,0.6490877394882886,0.8908097691255402
-3,-3,30,3.0,0.8817882856757986,0.4832193936846846,0.6411010147800246,-0.04606157791604111,-0.14497299278118714,-2.4322527827399516,0.8879705737263094,0.6696399020554299,0.9046576026406093
-3,-3,30,3.5,0.8560423699955755,0.3538545951322696,0.5624800927124098,-0.2953710580494909,-0.4454985246744311,-3.471225871422857,0.8909500700136187,0.6634725079195757,0.8970364594023581
-3,-3,30,4.0,0.830307730340138,0.22449240321041475,0.4836802052490137,-0.5453268034053295,-0.6771315673460976,-4.258733761703579,0.8930879413858301,0.6823284581694917,0.9044068146667034
-3,-3,30,4.5,0.8045766693149456,0.09513698438448613,0.40472940734914115,-0.7959320438143301,-0.909389012634993,-5.0202585534332105,0.8946561831437021,0.6961587089446672,0.9118487080639881
-3,-3,30,5.0,0.7788544711701336,-0.03418907083111761,0.3224872157224604,-1.0723261362299046,-1.1294998642865863,-5.741642585695123,0.8916141617988314,0.7060972824749862,0.9223857207185658
-3,-3,40,0.5,1.0088218851099993,0.9385750141510787,1.0250772976033011,0.8351535827716022,0.9411559784038058,-0.06860645324427539,0.9664515242877847,0.6003963712524013,0.675728945618803
-3,-3,40,1.0,0.9837238957124449,0.846947161175068,0.9469791065623512,0.681253693765476,0.8060541976632055,0.03140054906897921,0.9022213465779367,0.5243346386335567,0.7637005667482942
-3,-3,40,1.5,0.9572842994542844,0.7387971415931576,0.8672550140099115,0.4604767446486474,0.585144477049266,-0.588869265098506,0.8821957136597033,0.6209696769653171,0.8818149377944866
-3,-3,40,2.0,0.9302410782365673,0.6296086581752168,0.7868842299256947,0.241211235060735,0.2553672832891629,-1.3293938637572367,0.881283598323826,0.6290744159977119,0.8770047233794845
-3,-3,40,2.5,0.9034735473892004,0.5204193044059481,0.7059991731338181,0.023265808052569253,0.03011100424992652,-1.9555695430273599,0.8842228201987147,0.6644005924804682,0.9033376025393005
-3,-3,40,3.0,0.8768237109560164,0.41122190844657336,0.6249668869492537,-0.19418053173889402,-0.19826688910305867,-2.5815169182990743,0.887298774567327,0.6794495762432655,0.9137115777312018
-3,-3,40,3.5,0.8502271756764803,0.30202184736926024,0.5438000694264133,-0.4115682686985387,-0.424353235369872,-3.2050018429488536,0.889773906302041,0.6927612940423078,0.9219900128224195
-3,-3,40,4.0,0.8236531120094451,0.19282454161208437,0.46248615216619327,-0.6290436227478214,-0.7350964917698054,-3.922050207501821,0.8916711458012591,0.6854689995557186,0.9136645336494407
-3,-3,40,4.5,0.7970868148572257,0.08363352715320584,0.38103326290631234,-0.846643261580888,-0.9718851996371897,-4.570764596416518,0.8931237427850376,0.6990336154403222,0.9191972136052757
-3,-3,40,5.0,0.7705231954908706,-0.025549314732513317,0.2994612988980534,-1.0643670992872083,-1.2129339628817226,-5.28893958897188,0.8942482485341741,0.7095128021662649,0.9243573024540931
-3,-3,50,0.5,1.0103767784564752,0.9331093649379797,1.0247592617604109,0.8163844792372824,0.9449218434717984,-0.06004799865622018,0.9706333233518826,0.6385621445470834,0.7139783938347112
-3,-3,50,1.0,0.9840789499434337,0.8241586912867274,0.9457584516828543,0.631346389130811,0.8001305613824697,-0.11936939899965794,0.9108737783241406,0.5668333376791909,0.793005318738027
-3,-3,50,1.5,0.9574013420881187,0.7030630191108911,0.8656015945684996,0.38651046332998495,0.5766496144014547,-0.8147165394646584,0.8912692672165224,0.6276073124156444,0.8800937371461067
-3,-3,50,2.0,0.930400532258295,0.5818155777952991,0.785611150813153,0.14196825271376418,0.35271609140437366,-1.5102833326594571,0.886117316110882,0.6707129731450261,0.9142808437081826
-3,-3,50,2.5,0.9034978718825435,0.4606741048969655,0.7046870621659418,-0.101683241849686,0.01863808911005016,-2.327069543757888,0.8859906589063495,0.6667828935700377,0.905498221598282
-3,-3,50,3.0,0.8767552268866541,0.33953009849348437,0.6235146055558214,-0.3444973366238024,-0.20803667732775222,-3.0278816722356963,0.8875039995975631,0.6862769324728617,0.9193827071041862
