x,y,theta,mag,J3,min_J3,J9,min_J9,correlation_J3_J9
-3,0,160,4.0,1.3313800987930635,-0.1908136067163991,1.0802878193542944,-1.3100285165407102,0.9351905864050524
-3,0,160,4.5,1.3642902676553825,-0.29753858020945373,1.0907900621275566,-1.360737787255232,0.931494612221187
-3,0,160,5.0,1.3965122677792443,-0.4581265156295589,1.1021815699792104,-1.420909905552165,0.9257953682119122
-3,0,170,0.5,1.0867249833147516,0.5218591759432802,1.0218915884832933,-0.4915238611511298,0.9821324903890825
-3,0,170,1.0,1.1192280966812724,0.3482171012258306,1.0197620795194473,-1.1616138515272105,0.9726327543964904
-3,0,170,1.5,1.1476432572463273,0.14601371440046498,1.0243772414046945,-1.16691872979909,0.972516810207575
-3,0,170,2.0,1.188350805542083,0.11231940960908167,1.0331953512754297,-1.1792982740663864,0.9664910530647383
-3,0,170,2.5,1.2273407310985132,0.08664695672748189,1.043285686813622,-1.2046968143860974,0.9632829267133006
-3,0,170,3.0,1.2598542283408094,0.04615475357852863,1.052360198629043,-1.2418045225711754,0.9603665134033454
-3,0,170,3.5,1.287041079201437,-0.07641059315381978,1.0615794054237058,-1.2860625334920432,0.9539879031614306
-3,0,170,4.0,1.3181660876380594,-0.22592926058230567,1.0707389629295627,-1.3359730131646868,0.9475931880794889
-3,0,170,4.5,1.3487923441652374,-0.38347281991021026,1.0802721858438253,-1.3920836990832235,0.9419170131569415
-3,0,170,5.0,1.3792007316854833,-0.509938816082133,1.0895577747126313,-1.4458866077172081,0.938721915025427
-3,0,180,0.5,1.0825942993660094,0.5205883057965319,1.0202097152622536,-0.5050825382998414,0.9843629597058265
-3,0,180,1.0,1.1124109664187454,0.3427744925144115,1.0163721470267175,-1.1640354930966166,0.9753177597026524
-3,0,180,1.5,1.1402249138358098,0.14373955340894728,1.0197753280207373,-1.1690536684807133,0.9761293284488106
-3,0,180,2.0,1.1783574687467702,0.11224919403073563,1.0271057466902658,-1.182366647083466,0.9710177692057421
-3,0,180,2.5,1.2149183810593525,0.08696037415293323,1.0357040602201462,-1.2090635932559959,0.9685268604841811
-3,0,180,3.0,1.243222960213668,0.040694077310729604,1.043300839290642,-1.2477257535672481,0.9661135019129347
-3,0,180,3.5,1.2692197559871492,-0.08073661182460978,1.051037862066347,-1.2935685285985148,0.9608863103157305
-3,0,180,4.0,1.2973003102217873,-0.23450637586988599,1.0586842583276388,-1.3450503084561367,0.9550878945650997
-3,0,180,4.5,1.324944916068524,-0.3952656165456294,1.066683635068264,-1.4027675925159255,0.949952095881405
-3,0,180,5.0,1.3526510096755886,-0.5232191466178564,1.0753422140882871,-1.471718084002286,0.9483450112450567
-3,0,190,0.5,1.0774557144581072,0.5224551784672801,1.0184679523100106,-0.49177322813379754,0.9865857119293024
-3,0,190,1.0,1.1037744552087183,0.3497912078332182,1.0131785654287888,-1.1641928775079586,0.9772037517875204
-3,0,190,1.5,1.1286720766135934,0.14794340730869313,1.014624818932406,-1.17071226614341,0.9774754884816538
-3,0,190,2.0,1.1638354149712815,0.11532501258204901,1.0202656791691296,-1.18425073239436,0.972450116335183
-3,0,190,2.5,1.196841398760159,0.09150788035079852,1.0271606795926809,-1.210779703450771,0.9700041949790162
-3,0,190,3.0,1.2235832375029538,0.053092846467989264,1.033073081456109,-1.2490205867778543,0.9681493616847695
-3,0,190,3.5,1.2449209284012814,-0.06779518909184964,1.0391063619054772,-1.2942850452119088,0.9634145044293573
-3,0,190,4.0,1.2694618467936252,-0.215916977615601,1.0450147841140998,-1.3451852443939838,0.958363099227227
-3,0,190,4.5,1.293482823930645,-0.37234134107873734,1.0512453628371219,-1.4022965522455,0.9538785097561548
-3,0,190,5.0,1.3177083478329927,-0.4974520138773512,1.0572438236932746,-1.4570947620184485,0.9515347579161577
-3,0,200,0.5,1.073157537283479,0.5279495145756108,1.0167991048297977,-0.4507761287879538,0.9893993793689763
-3,0,200,1.0,1.0967070313175706,0.3692593040020119,1.009913668433296,-1.1606671175995593,0.9774768866286534
-3,0,200,1.5,1.1128820836457956,0.16248390934215512,1.009073630601006,-1.1718679263221055,0.9761642439848112
-3,0,200,2.0,1.1452128413885252,0.12132045172662748,1.0122709195857786,-1.1828577576772783,0.9706738964853902
-3,0,200,2.5,1.1743439191242482,0.09796711752401471,1.0174939344390819,-1.2062730251289895,0.9675929874844804
-3,0,200,3.0,1.1991543505809368,0.07241077726298557,1.0216160070376044,-1.2412257699704008,0.9656960904219368
-3,0,200,3.5,1.2160024808533823,-0.015476121726915803,1.0256236590921837,-1.2814760371111718,0.9623153950978919
-3,0,200,4.0,1.2354356605164865,-0.17136859543325625,1.0297049223305415,-1.3283118614055731,0.9569289936436691
-3,0,200,4.5,1.2564084540720621,-0.2749271942676385,1.033753148591933,-1.380984055680316,0.9551911023415602
-3,0,200,5.0,1.275424158103513,-0.4336223511938934,1.0384469333155368,-1.4430799954736904,0.9519227942401642
-3,0,210,0.5,1.0694426157686807,0.5374589923083912,1.015107652996441,-0.3802905566703326,0.9910373403274684
-3,0,210,1.0,1.0864167465213874,0.3989678965993944,1.0067757668024142,-1.1455059775852037,0.9756655999806987
-3,0,210,1.5,1.0972039041598407,0.19749335665334097,1.0032876153727996,-1.1725175951923659,0.9719172280194912
-3,0,210,2.0,1.123060804556751,0.12988421091616376,1.0041084690716362,-1.1808214293538466,0.966895753841929
-3,0,210,2.5,1.1466259265252536,0.10940380197379038,1.0065300298975528,-1.1975132802884276,0.9622743474607829
-3,0,210,3.0,1.1689561245750648,0.09118148323066726,1.0094819945196463,-1.2286339515510865,0.9599279499866814
-3,0,210,3.5,1.1835000775423372,0.044252865320053875,1.011336267908152,-1.261401293334133,0.9570166078670368
-3,0,210,4.0,1.1977413331561189,-0.06068450875450739,1.013599771557686,-1.3047996130292387,0.953964587651925
-3,0,210,4.5,1.212505374942605,-0.1953902721876915,1.0156364048673931,-1.3524174155315982,0.9505299790813575
-3,0,210,5.0,1.2270122997621926,-0.3344624131154921,1.0173475385538218,-1.3951347157134608,0.9467406000623456
-3,0,220,0.5,1.0642649591897,0.5529598656505137,1.0134141201771412,-0.2808163502187722,0.9916733393193962
-3,0,220,1.0,1.0744188769938614,0.43299428109052196,1.0046921916145264,-1.1013459272675268,0.9728564417069706
-3,0,220,1.5,1.0852175191444846,0.2767717970616989,0.9980064810896941,-1.174440276281487,0.9656062083473193
-3,0,220,2.0,1.0973725264227634,0.14550157896087312,0.9961165588552082,-1.1787278653978064,0.9616089924422777
-3,0,220,2.5,1.115289010051283,0.12344218090161348,0.9961186686947028,-1.1922118518128557,0.9558704653000814
-3,0,220,3.0,1.1327311120025485,0.10587082327442042,0.9962903454541852,-1.2089710045323483,0.951241349466249
-3,0,220,3.5,1.1481299749444573,0.09107814157389556,0.9966744789236098,-1.2371695431402645,0.9483407601696607
-3,0,220,4.0,1.1573241338631612,0.0469272375184609,0.9968579476738442,-1.3180065033754715,0.9460092984279855
-3,0,220,4.5,1.1657731545964727,-0.051660348268075126,0.996870176284619,-1.61630250733422,0.9431964507827788
-3,0,220,5.0,1.1748471561211558,-0.17379180118769783,0.9965671234794452,-1.9110623840143592,0.9400161260960332
-3,0,230,0.5,1.0591988148907931,0.5766283770503449,1.0116002475008081,-0.16090750363104495,0.9915681399547281
-3,0,230,1.0,1.06238826421128,0.4715177069342809,1.0022364059700961,-1.0076898358452417,0.9676309751604729
-3,0,230,1.5,1.0698177809373766,0.36358697615128793,0.9946297688101143,-1.169459971825845,0.9588995320865266
-3,0,230,2.0,1.0694062757381617,0.21048835138682537,0.9884382355365491,-1.178137779764789,0.9530199447320502
-3,0,230,2.5,1.0809091395059842,0.14228601717871855,0.9852896196709842,-1.1840546077261622,0.9479662402722101
-3,0,230,3.0,1.091879045527229,0.12574044896824643,0.9834142247416237,-1.456302004306695,0.9426540720652762
-3,0,230,3.5,1.1025826832799366,0.11191355008554378,0.9816671671729719,-1.8629366438330361,0.9381595140962253
-3,0,230,4.0,1.1120692385551625,-0.0053087700188958475,0.9800955423558483,-2.272215725412692,0.9349800847374444
-3,0,230,4.5,1.118560634159703,-0.14066178391959916,0.9777670518186523,-2.6815150905818976,0.931635931830358
-3,0,230,5.0,1.1212207684561373,-0.28319880211258464,0.9759336633069271,-3.1004298079710146,0.9297541606053628
-3,0,240,0.5,1.0548861730710817,0.607118876679402,1.0094589015522275,-0.04277788914259076,0.9902031456784338
-3,0,240,1.0,1.0526147707109326,0.5252114487666248,1.0035553248356113,-0.506697293759657,0.9718811133213366
-3,0,240,1.5,1.05043511447069,0.4409235963099477,0.9924143165734789,-1.090407845934125,0.9522853880899331
-3,0,240,2.0,1.0513713149002322,0.3519467714632633,0.983562005362684,-1.1769074422770487,0.942241233509136
-3,0,240,2.5,1.0458402987293862,0.21080286326224162,0.9762575655530831,-1.5901323367926876,0.9374740689572933
-3,0,240,3.0,1.0481994594223965,0.035868657437201856,0.9711555025812711,-2.108880820899192,0.9338029829323359
-3,0,240,3.5,1.052562522093139,-0.13464172657235174,0.9664683501270259,-2.626714782439369,0.9285997959537738
-3,0,240,4.0,1.0561255407627015,-0.30444531939914166,0.9626533091795123,-3.142889530632978,0.9242677232577119
-3,0,240,4.5,1.059781565623019,-0.47456720716500556,0.9590726038181944,-3.6548395655317707,0.920448256479893
-3,0,240,5.0,1.0628511415974657,-0.6438533214946338,0.9553284788241654,-4.168724403418457,0.9171044007221185
-3,0,250,0.5,1.0513447895641799,0.6309569835883422,1.0068358503474606,0.04283495434415716,0.9841557025217378
-3,0,250,1.0,1.0408834211417997,0.5713154950386143,1.0011590819415126,-0.19989036528583148,0.9672187890940609
-3,0,250,1.5,1.0335351145340508,0.5062280327042799,0.9931531369606746,-0.7566458677800201,0.9501609288755227
-3,0,250,2.0,1.0269131868490604,0.2954937265707408,0.9815218273272202,-1.441818351720765,0.9327562146807005
-3,0,250,2.5,1.0210094098339653,0.080032109400449,0.9716326610673358,-2.0544669745999244,0.9245322967140146
-3,0,250,3.0,1.0144955108768796,-0.13576137460549226,0.9628981484353192,-2.6668468024303285,0.9189429869374934
-3,0,250,3.5,1.005792934880743,-0.3495926813775085,0.954458366265815,-3.2806848843683816,0.9157117339772142
-3,0,250,4.0,0.9953913607643914,-0.5601251241216367,0.947701991459171,-3.891200584215465,0.9147759205507233
-3,0,250,4.5,0.9936863359853352,-0.7632790312023988,0.9411630674980803,-4.501118817896339,0.912069673460213
-3,0,250,5.0,0.9905662181072787,-0.9666905807067588,0.9348419858237225,-5.110830067129114,0.9085578790567111
-3,0,260,0.5,1.0477977445840945,0.6524554154167989,1.0038251349982807,0.0765527851438261,0.9714833337876886
-3,0,260,1.0,1.0334697106661326,0.6335377213120127,0.9970655135965623,-0.1370561039944207,0.9569069704468346
-3,0,260,1.5,1.01904146049251,0.4393729234512823,0.9896557895258374,-0.8630310797792039,0.9419390331080022
-3,0,260,2.0,1.0055270046433287,0.2091726356950473,0.9814391336989355,-1.5975047654096897,0.9298615293177653
-3,0,260,2.5,0.9932289956493562,-0.02149942247638742,0.9725901227463327,-2.331860524072547,0.9206301295247609
-3,0,260,3.0,0.9806288231729161,-0.2529644302600336,0.9634730223236245,-3.0594420359381873,0.9136374408803467
-3,0,260,3.5,0.9684456754958943,-0.484609541850231,0.9494467098431136,-3.799311469670065,0.9030867072628701
-3,0,260,4.0,0.9562303472675017,-0.7178016054981111,0.9422575395775413,-4.504383097010312,0.8988588228437808
-3,0,260,4.5,0.9436472560643723,-0.953297770349939,0.9320116363056822,-5.188143685334152,0.8954572706797509
-3,0,260,5.0,0.9317271760005154,-1.18893217297771,0.9225832939822547,-5.8673877338288865,0.8925574257480979
-3,0,270,0.5,1.04155861526502,0.6591576716541578,1.0007588929163038,0.06404504142169301,0.9635002322207097
-3,0,270,1.0,1.0239952613804424,0.6285530618310468,0.9912466959726438,-0.20739194752988843,0.9382500660721405
-3,0,270,1.5,1.0064319074958654,0.38189104017060704,0.9817344990289828,-0.9488981540671957,0.9205762305785447
-3,0,270,2.0,0.9888685536112881,0.1352290185101723,0.9722223020853202,-1.6904043606045205,0.9093647364691392
-3,0,270,2.5,0.9713051997267118,-0.11143300315026786,0.9627101051416634,-2.4319105671418444,0.9019967767359788
-3,0,270,3.0,0.9537418458421388,-0.35809502481070343,0.953197908197999,-3.1734167736791585,0.8969024512821542
-3,0,270,3.5,0.9361784919575585,-0.6047570464711414,0.943685711254337,-3.914922980216505,0.8932158302850189
-3,0,270,4.0,0.9186151380729838,-0.8514190681315854,0.9341735143106761,-4.656429186753812,0.8904449264759832
-3,0,270,4.5,0.9010517841884046,-1.0980810897920392,0.9246613173670161,-5.397935393291116,0.8882965654153331
-3,0,270,5.0,0.8834884303038281,-1.34474311145246,0.9151491204233622,-6.139441599828505,0.8865876891932116
-3,0,280,0.5,1.0348628181992459,0.6706913170659959,0.99798750578537,0.0263221963691869,0.9559511546185235
-3,0,280,1.0,1.0115324055545063,0.611716585489444,0.9858780480553222,-0.2620404002972843,0.9233039330265475
-3,0,280,1.5,0.988591673702434,0.3576678483085544,0.9740117919234416,-1.0351106594067616,0.9045239057700826
-3,0,280,2.0,0.9664449349962672,0.10296273597908048,0.9641474178630015,-1.8117702693536253,0.895066983197799
-3,0,280,2.5,0.9443479437426036,-0.15137455568141095,0.9554437880221163,-2.588070014148716,0.8878455468376905
-3,0,280,3.0,0.9222942134817164,-0.40549679416239204,0.9470995439538681,-3.3638053787953814,0.882989808378165
-3,0,280,3.5,0.9002684111693527,-0.6594983849106167,0.9372630992019844,-4.137525962958765,0.8797386506449716
-3,0,280,4.0,0.8787526504162008,-0.9151891266244364,0.9303625879585956,-4.7839168609761975,0.8889851908535158
-3,0,280,4.5,0.8566948232999112,-1.1691160537887793,0.9198918231667181,-5.5448834903825235,0.8873642474243661
-3,0,280,5.0,0.8350326194873227,-1.4244446472246515,0.9094346048160853,-6.306147384802909,0.8860259971846056
-3,0,290,0.5,1.0297008633225775,0.6901960724434877,0.9957251669241638,-0.017259966681645582,0.94666053862642
-3,0,290,1.0,1.002724555853804,0.6110115656539723,0.9837784540017489,-0.28191602210144806,0.9169694324504495
-3,0,290,1.5,0.9766648968584315,0.3563406787925837,0.976889463365913,-1.062545353452247,0.8932372420692911
-3,0,290,2.0,0.9513039800278379,0.10075677360036323,0.9700430985970887,-1.717394656670459,0.8980291183701002
-3,0,290,2.5,0.9257404053819505,-0.15449775230389728,0.9590504718674545,-2.472190950296349,0.890586353669842
-3,0,290,3.0,0.9002804345011406,-0.4097885626411907,0.9481087371329451,-3.2278189316637738,0.8860526525902067
-3,0,290,3.5,0.874596591402556,-0.6651151902460909,0.9371671193624782,-3.984160153207087,0.883180105333208
-3,0,290,4.0,0.8488893096295187,-0.9203704185601069,0.9261691689193192,-4.741052312511657,0.8812693104050664
-3,0,290,4.5,0.822940386144265,-1.1754956614785868,0.9150848647739073,-5.498323570464218,0.8798930297992841
-3,0,290,5.0,0.7963516479484039,-1.4302753457826194,0.9039118695207372,-6.255851370029098,0.8788896324552397
-3,0,300,0.5,1.0256752643166056,0.7111290340374387,0.9939643080139637,-0.050940699941094965,0.9414932390755157
-3,0,300,1.0,0.9963708105391559,0.6257542957020661,0.9870257649904408,-0.24822797753681175,0.9026935591099509
-3,0,300,1.5,0.9678468161261875,0.37777639767811777,0.9804232928505195,-0.8758575928882617,0.9018945887336998
-3,0,300,2.0,0.939731700667816,0.12911833704270137,0.9692890354515133,-1.6021072609873779,0.887638037943204
-3,0,300,2.5,0.9109514010170293,-0.1186434193177927,0.9581776147502344,-2.3296555735200832,0.8807405020207969
-3,0,300,3.0,0.8823213697361043,-0.3671794111612738,0.9469258297230876,-3.0580754072218927,0.8762612740878167
-3,0,300,3.5,0.8526554218659517,-0.6145261741568326,0.9354858279439199,-3.787018039256239,0.8741810230202735
-3,0,300,4.0,0.8223668325996456,-0.8614728308511336,0.9238938972095244,-4.516314759255966,0.8729335006022029
-3,0,300,4.5,0.7913053699504458,-1.1080864942868036,0.912202374501951,-5.245847346457924,0.8721582571687315
-3,0,300,5.0,0.7604117567710471,-1.3546681343442941,0.8887141550330216,-6.194766384806254,0.8311144435192828
-3,0,310,0.5,1.023345002278558,0.7301577428202186,0.9940630812354752,-0.05295676715376132,0.9413014319595648
-3,0,310,1.0,0.9925352665067738,0.6546565952539835,0.9919034367481989,-0.048498823087187504,0.9207925858331069
-3,0,310,1.5,0.9621230992410252,0.4210930831430492,0.9808890666851613,-0.7230601775022453,0.8894472285189067
-3,0,310,2.0,0.9314908430250081,0.1874867382834362,0.9699444296370427,-1.3996533399078188,0.8750019547992954
-3,0,310,2.5,0.9002850237899355,-0.04514441204948098,0.9587564999646453,-2.0774472157026356,0.8702773094727082
-3,0,310,3.0,0.8673534215928204,-0.27795940371250605,0.9472794472323328,-2.7559118607255035,0.8676733020809552
-3,0,310,3.5,0.8340278064364631,-0.5097004339116608,0.9356153733904048,-3.434783553201588,0.867530985509045
-3,0,310,4.0,0.800861915593981,-0.7412327335311797,0.9116351414434823,-4.337710487898104,0.8120142638936106
-3,0,310,4.5,0.7677432541262705,-0.9716390327394869,0.8979759079599443,-5.027026383363713,0.8102431818722973
-3,0,310,5.0,0.7362277705947676,-1.2027353346392506,0.8834016097582633,-5.716437408706439,0.8090631465018826
-3,0,320,0.5,1.0219326404288631,0.7473425125411408,0.995605134218199,-0.050897106861964664,0.9386082318733959
-3,0,320,1.0,0.9898543349437205,0.6988161237901647,0.9928434361734914,0.09486210311330434,0.9137959155863676
-3,0,320,1.5,0.9585870165109993,0.4864192382950055,0.9823988923710177,-0.5091817051315931,0.8734133226027107
-3,0,320,2.0,0.9265654625718858,0.2749707451717207,0.9717851795785986,-1.1152251161523614,0.8633314888409996
-3,0,320,2.5,0.8923807616531765,0.06404763131757103,0.9607546623380389,-1.7222963270143656,0.8631396695245815
-3,0,320,3.0,0.8577408217846297,-0.14576162121545183,0.9494546701991969,-2.3298986424671804,0.8664058903570299
-3,0,320,3.5,0.8222114673631139,-0.35506931779716727,0.9251357682303092,-3.1671939848620427,0.7938946525240475
-3,0,320,4.0,0.7888419419500033,-0.5643075956677686,0.9106313170275503,-3.7908494582768615,0.7945287020198651
-3,0,320,4.5,0.7566784724260083,-0.7804665087914614,0.8958301474068893,-4.412272184673693,0.7963074030833495
-3,0,320,5.0,0.7253720205219755,-0.9967016037851484,0.8813152255046376,-5.028181519794387,0.798558907039582
-3,0,330,0.5,1.0214431597946856,0.7615929827493335,0.9976912499571404,-0.050774221747561944,0.9308869009084978
-3,0,330,1.0,0.9897384885251557,0.7548565417875532,0.9944532741008275,0.2746081851059886,0.8981529215376173
-3,0,330,1.5,0.9581402466628698,0.5709254667178413,0.9848303072726133,-0.24031598863066983,0.8520347724102963
-3,0,330,2.0,0.9249675966026905,0.38803781798544407,0.974795385162412,-0.7571009959233979,0.8588045253606972
-3,0,330,2.5,0.8890771361571546,0.205946315686306,0.964307813540274,-1.2748215911806033,0.8686484270339729
-3,0,330,3.0,0.8532226906592381,0.024808421299901656,0.9411380479227649,-2.138393075150182,0.7806709232648614
-3,0,330,3.5,0.8195297733482961,-0.16532867744363297,0.9274824880976935,-2.8086400175855046,0.7880646837987426
-3,0,330,4.0,0.7871955421939675,-0.4163480943311176,0.9125319295970438,-3.470097479953989,0.793513876423408
-3,0,330,4.5,0.755729603281489,-0.6686093926497843,0.8977853526835639,-4.117225266692172,0.7985542033406632
-3,0,330,5.0,0.7225932449227034,-0.9008094486075086,0.8842119265105229,-4.7717706751601705,0.8040427688862335
-3,0,340,0.5,1.0208472049397845,0.7722438325569295,1.000182344231634,-0.044263873074474124,0.9230964667273905
-3,0,340,1.0,0.99108738680112,0.8227427224922141,0.9966682533310524,0.48545805129602076,0.8647108074493706
-3,0,340,1.5,0.9602426697938734,0.6727404438343544,0.988108531745571,0.07556300884552401,0.8374988794939012
-3,0,340,2.0,0.9268211901691459,0.4469632159044415,0.9789820956630576,-0.3360704745037538,0.8712429338736699
-3,0,340,2.5,0.8909475009574055,0.19512719889519645,0.9694300181277625,-0.9042357898552833,0.8903330552589543
-3,0,340,3.0,0.8574100756661445,-0.055176525580349994,0.9459178141369431,-2.4775327289649285,0.7859321710425429
-3,0,340,3.5,0.8244130947401216,-0.3060480266273746,0.9315061919067318,-3.215979856087025,0.7956680293598197
-3,0,340,4.0,0.7929173890299596,-0.5766192490276969,0.9175830807988613,-3.928936218572972,0.8063779839724354
-3,0,340,4.5,0.7622684895543038,-0.8479739105556728,0.9041841694786447,-4.6555624368118185,0.8153703294067335
-3,0,340,5.0,0.7333185153124807,-1.1202022087721462,0.8902833024153857,-5.352201256762555,0.8235539788467265
-3,0,350,0.5,1.0223991795891092,0.7783660041752775,1.0020557699083537,-0.040596840354668554,0.9097529516722156
-3,0,350,1.0,0.993585872756808,0.8896233937357839,0.9994056616673785,0.7211050750069877,0.7366653320450091
-3,0,350,1.5,0.9654051416412198,0.6649520374687755,0.9921650348791966,0.2677139057844276,0.8431930327727917
-3,0,350,2.0,0.9335550396747706,0.3973488042539138,0.9842826245492343,-0.38850194178154557,0.9018605371803948
-3,0,350,2.5,0.8993627609842906,0.13286907684767793,0.964056708131325,-1.9188113128968807,0.7857399626744461
-3,0,350,3.0,0.8669967069433855,-0.1302537888909235,0.9522159886551522,-2.6958660796731015,0.8014145629246239
-3,0,350,3.5,0.8372457016304232,-0.41184382319620677,0.9393125022617981,-3.465723427961632,0.818851622162959
-3,0,350,4.0,0.808389789337288,-0.6939497813896289,0.9266176706555455,-4.22951080400506,0.8316581555597136
-3,0,350,4.5,0.7812853151110213,-0.9765272132960778,0.9143229226253652,-4.997172312166227,0.8423735926844962
-3,0,350,5.0,0.7504793419551228,-1.2415477638367836,0.9010374637669013,-5.739177408047262,0.8482134060901328
-3,1,0,0.5,1.0203968105118308,0.7890169218822247,1.0036569024259405,-0.04499269433614028,0.8809419668357084
-3,1,0,1.0,1.0038272737315215,0.9334146200919808,1.000299471129427,0.7550067036663544,0.21525234325492412
-3,1,0,1.5,0.9839732057412569,0.666498627885576,0.9960656912437296,0.22193613990423788,0.8176963427291356
-3,1,0,2.0,0.9629910353655813,0.4025563640164882,0.9915827165414992,-0.44644474979697524,0.9025558017426962
-3,1,0,2.5,0.9433450421534686,0.14039982173052,0.9849183547038121,-1.9740303652352331,0.8088007308455928
-3,1,0,3.0,0.9242452412713473,-0.12199042499380663,0.9789616101225294,-2.764671365677719,0.8278920515277184
-3,1,0,3.5,0.9027386995806777,-0.40316069420633704,0.9721261038640092,-3.5527808805206273,0.8465616336404582
-3,1,0,4.0,0.8815820958238514,-0.6863112635180935,0.9661781281975479,-4.338857434405984,0.8600441510933146
-3,1,0,4.5,0.8618220701948793,-0.9531371921886116,0.9603269103762573,-5.129966250915222,0.8670408537838038
-3,1,0,5.0,0.8420417218532723,-1.2202354379449671,0.9545894581541141,-5.894098899261779,0.8736569612616952
-3,1,10,0.5,1.0242504378788573,0.7879403454704694,1.0044228907856991,-0.05044075931827366,0.8828346870087056
-3,1,10,1.0,1.009255370482243,0.8931532766672816,1.0032518451454169,0.71907293075251,0.7014632602651614
-3,1,10,1.5,0.9906589824907303,0.681265258401981,1.0004952601949064,0.25007795334007143,0.85899449582225
-3,1,10,2.0,0.9718044544651121,0.42254725495046835,0.9974913749081648,-0.4102281527583708,0.9139322795500612
-3,1,10,2.5,0.9543659603972278,0.165474837443818,0.9923434944886054,-1.9188825106201115,0.803702789611995
-3,1,10,3.0,0.9374758153334577,-0.09162186291449123,0.9883146692423133,-2.6844186380906865,0.8237745045220838
-3,1,10,3.5,0.9181707046395592,-0.36796841609972636,0.9824500187056872,-3.459969791801537,0.838326161047135
-3,1,10,4.0,0.8992005770800041,-0.6467684241970525,0.9779248641076885,-4.220735248306354,0.8510442921559344
-3,1,10,4.5,0.8816382508190712,-0.90847117519555,0.9737790604901201,-4.983272651456378,0.8587502809574705
-3,1,10,5.0,0.8640542308924493,-1.1703926151771313,0.9691755132692341,-5.7197910805586325,0.8643079245903229
-3,1,20,0.5,1.0256988004685854,0.7823172832473236,1.0056103489895283,-0.05392289964421495,0.8873879401966394
-3,1,20,1.0,1.013675414677763,0.8292979502459645,1.0063712484397038,0.48464719204084805,0.8621430002050308
-3,1,20,1.5,0.9987018141185062,0.6838646548248464,1.0051849147813212,0.07445538369175883,0.8795081373582282
-3,1,20,2.0,0.982660620555059,0.47362198730338606,1.0037772915689962,-0.33722656295854936,0.9102539405723029
-3,1,20,2.5,0.9679888701771575,0.22978607076661156,1.0022086656032105,-0.9280015216045255,0.9257692058550319
-3,1,20,3.0,0.9537832066463441,-0.014428218741736297,0.9981441972457133,-2.472618668671868,0.8205678123468819
-3,1,20,3.5,0.9372770939064318,-0.2776253468108804,0.9946253913428627,-3.2048317517457905,0.8342957718747605
-3,1,20,4.0,0.9227250694518563,-0.5243246002629253,0.9907487494078264,-3.9182482973553525,0.8407734514978374
-3,1,20,4.5,0.906262367087711,-0.7923095072686858,0.9881697422444786,-4.636600610696711,0.8494986670069642
-3,1,20,5.0,0.8914153517980001,-1.0410738414424259,0.9853564176653616,-5.328398030262867,0.8550053024270174
-3,1,30,0.5,1.0277209821807656,0.7720147620829018,1.0056929393438732,-0.06024745736403819,0.8889795432961358
-3,1,30,1.0,1.019755893753459,0.7638982921962995,1.0095683035201528,0.27503949157584207,0.8971019188493053
-3,1,30,1.5,1.0090810195755455,0.586325212543923,1.009982925486147,-0.2396001120806272,0.8934933898696301
-3,1,30,2.0,0.9963314162820458,0.40940250722566623,1.0102418681120768,-0.7559293808889989,0.9057756508343401
-3,1,30,2.5,0.9837541775127451,0.23329782492189316,1.0103171708221255,-1.273009601733139,0.9150472167494896
-3,1,30,3.0,0.9726694625673941,0.05720015430097625,1.0084012473824253,-2.13235031025792,0.8251422692066367
-3,1,30,3.5,0.9594751879596125,-0.13506200869001417,1.0070960423367998,-2.7999631915341534,0.8326152594211084
-3,1,30,4.0,0.9481017934679786,-0.36102688980425685,1.0048106840320097,-3.458376124217639,0.8378575921252767
-3,1,30,4.5,0.936716242959903,-0.587213199035267,1.0033672837510905,-4.0997360451698475,0.8420899943086081
-3,1,30,5.0,0.923293157641046,-0.8364236414504619,1.0026559756855464,-4.744063617570228,0.8488128684662698
-3,1,40,0.5,1.0307498265846555,0.7578378759076139,1.005793394948569,-0.06017051374258334,0.8924024719133636
-3,1,40,1.0,1.0261757809874734,0.7096913372152814,1.0127557842078203,0.09651003938803707,0.9073294095669111
-3,1,40,1.5,1.020070765990216,0.504877589176608,1.0147321920155257,-0.5066496067516552,0.8995709961047402
-3,1,40,2.0,1.011312744099455,0.30012452750778396,1.0166651158065294,-1.1117329315184186,0.9028069313356282
-3,1,40,2.5,1.0016527590030468,0.09658784962171031,1.0184181380995163,-1.7177158633063971,0.9067283723191449
-3,1,40,3.0,0.9936240181151365,-0.10657460206739174,1.0200612227015238,-2.3241849279419826,0.9114014471236517
-3,1,40,3.5,0.9860299003709686,-0.3096157997770849,1.0197590071090348,-3.1522045045381715,0.8364051685733189
-3,1,40,4.0,0.9762382080449653,-0.5185686112037714,1.020121168314013,-3.772139513583808,0.8405774864556429
-3,1,40,4.5,0.968380511725469,-0.7223467478587191,1.0194066976865832,-4.391621072177953,0.8422735082745513
-3,1,40,5.0,0.9605134882685933,-0.9261328884247655,1.0198479078998754,-5.005253295028213,0.8451349954700438
-3,1,50,0.5,1.034013415913837,0.7401355173119633,1.006018096860615,-0.06231712569556791,0.8981629219424475
-3,1,50,1.0,1.0327603425347551,0.6678917720000996,1.0158402297803257,-0.04571190931623982,0.9091610048291521
-3,1,50,1.5,1.030841385042966,0.44200189099210885,1.0192945454917395,-0.7187638821583444,0.9007878453503029
