1:ItNr	2:Metric	3a:Time	3b:StepSize	4:||Gradient||	Time[ms]
277	-0.004092	7.491694	1.268460	0.004847	0.4
278	-0.003258	8.207258	1.237383	0.026933	0.7
279	-0.007364	9.130678	1.199461	0.022213	0.4
280	-0.006671	10.130678	1.160931	0.006579	0.4
281	-0.008375	9.160521	1.198274	0.025845	0.3
282	-0.004501	10.079976	1.162825	0.000105	0.4
283	-0.004062	10.036207	1.164465	0.016867	0.4
284	-0.002740	10.036256	1.164463	0.015037	0.4
285	-0.011263	10.629452	1.142624	0.010191	0.4
286	-0.002851	11.364963	1.116657	0.007125	0.4
287	-0.000031	10.685861	1.140590	0.000058	0.4
288	-0.011468	10.691203	1.140397	0.011869	0.4
289	-0.000036	10.683765	1.140665	0.000051	0.4
290	-0.003964	10.690803	1.140412	0.014118	0.4
291	-0.000582	10.688104	1.140509	0.052287	0.4
292	-0.003080	9.721731	1.176384	0.014933	0.3
293	-0.008178	10.721731	1.139300	0.017381	0.3
294	-0.000047	11.721482	1.104490	0.006490	0.4
295	-0.003843	12.111808	1.091471	0.007971	0.4
296	-0.003577	11.419715	1.114771	0.005288	0.4
297	-0.000049	10.931131	1.131828	0.000061	0.4
298	-0.006243	10.934462	1.131710	0.007045	0.4
299	-0.000059	10.926917	1.131978	0.000045	0.4
300	-0.003961	10.925905	1.132014	0.007205	0.4
301	-0.009370	10.921137	1.132183	0.024523	0.4
302	-0.000055	11.144648	1.124310	0.000103	0.4
303	-0.003628	11.186511	1.122848	0.025495	0.4
304	-0.008138	11.145390	1.124284	0.008676	0.4
305	-0.006665	12.144618	1.090390	0.008072	0.4
306	-0.000036	12.555574	1.077036	0.000015	0.4
307	-0.000069	12.555920	1.077025	0.000050	0.4
308	-0.007318	12.555929	1.077025	0.025485	0.4
309	-0.002771	12.574392	1.076432	0.004815	0.4
310	-0.004543	12.423741	1.081284	0.000049	0.4
311	-0.007056	12.421191	1.081367	0.011451	0.4
312	-0.011453	12.419569	1.081419	0.024409	0.4
313	-0.003179	12.827569	1.068376	0.006546	0.4
314	-0.010830	12.072095	1.092781	0.033202	0.4
315	-0.008240	11.092390	1.126141	0.014723	0.4
316	-0.000041	10.110914	1.161668	0.000050	0.4
317	-0.000042	10.102253	1.161992	0.000052	0.7
318	-0.000025	10.102280	1.161991	0.000031	0.4
319	-0.006809	10.102269	1.161991	0.003942	0.4
320	-0.007897	10.103779	1.161935	0.030109	0.4
321	-0.000042	10.986650	1.129864	0.000020	0.4
322	-0.007742	10.987150	1.129846	0.049893	0.4
323	-0.008488	10.987926	1.129819	0.024479	0.4
324	-0.003706	11.987926	1.095569	0.003406	0.3
325	-0.000061	11.179895	1.123079	0.000044	0.4
326	-0.011228	11.181801	1.123012	0.006815	0.4
327	-0.000029	11.182532	1.122987	0.000001	0.4
328	-0.003797	11.182450	1.122990	0.001663	0.4
329	-0.003823	11.182443	1.122990	0.007570	0.4
330	-0.003654	11.283863	1.119462	0.001549	0.4
331	-0.002951	11.093813	1.126091	0.014631	0.5
332	-0.011109	10.741149	1.138603	0.006538	0.4
333	-0.003167	11.077246	1.126673	0.005736	0.4
334	-0.004074	11.530574	1.110972	0.026924	0.3
335	-0.003317	10.591062	1.144012	0.006557	0.6
336	-0.008849	11.574991	1.109457	0.008933	0.4
337	-0.000030	10.895839	1.133081	0.000061	0.4
338	-0.003560	10.886669	1.133407	0.002304	0.4
339	-0.015016	10.884428	1.133486	0.028836	0.3
340	-0.000046	10.070247	1.163189	0.000019	0.5
341	-0.006169	10.066830	1.163317	0.011548	0.3
342	-0.012102	10.065486	1.163367	0.018111	0.4
343	-0.009473	11.063210	1.127166	0.008290	0.4
344	-0.000038	11.593024	1.108843	0.000060	0.4
345	-0.010313	11.588691	1.108991	0.018254	0.4
346	-0.006576	11.582371	1.109206	0.015156	0.4
347	-0.006150	12.366948	1.083125	0.011833	0.4
348	-0.003059	11.442831	1.113977	0.016788	0.4
349	-0.007106	12.425944	1.081213	0.013883	0.4
350	-0.008000	13.424761	1.049842	0.056771	0.5
351	-0.003646	14.424761	1.020206	0.015102	0.4
352	-0.003575	13.443063	1.049284	0.017919	0.4
353	-0.007166	12.461523	1.080063	0.018945	0.4
354	-0.010130	11.479837	1.112708	0.029666	0.5
355	-0.005758	10.498139	1.147387	0.010015	0.5
356	-0.007910	9.518910	1.184202	0.019062	0.4
357	-0.007737	10.511732	1.146892	0.010136	0.4
358	-0.007954	11.489606	1.112373	0.011940	0.4
359	-0.000091	12.410353	1.081717	0.000000	0.6
360	-0.014588	12.410356	1.081717	0.016120	0.4
361	-0.008209	12.410361	1.081717	0.011617	0.5
362	-0.003543	11.747013	1.103629	0.005008	0.4
363	-0.010734	11.014714	1.128874	0.022880	0.5
364	-0.003594	11.718533	1.104590	0.001736	0.5
365	-0.004404	11.566910	1.109733	0.020845	0.4
366	-0.008336	11.101497	1.125822	0.017574	0.4
367	-0.002635	12.099976	1.091861	0.003221	0.3
368	-0.000019	12.209390	1.088263	0.000067	0.3
369	-0.003534	12.206005	1.088374	0.008054	0.4
370	-0.011967	12.201053	1.088537	0.025482	0.4
371	-0.007694	13.194395	1.056915	0.019219	0.3
372	-0.006528	12.316014	1.084781	0.013504	0.4
373	-0.004190	12.437378	1.080843	0.016024	0.4
374	-0.011231	12.644855	1.074178	0.019532	0.4
375	-0.003669	13.446805	1.049170	0.004601	0.4
376	-0.003273	13.057283	1.061170	0.014546	0.4
377	-0.005264	13.475837	1.048287	0.010761	0.4
378	-0.000050	12.507682	1.078575	0.000083	0.3
379	-0.007829	12.520238	1.078171	0.026274	0.3
380	-0.015213	12.555362	1.077043	0.029312	0.4
381	-0.000376	11.642733	1.107155	0.020180	0.4
382	-0.000033	10.686638	1.140562	0.000030	0.4
383	-0.015398	10.680998	1.140765	0.049008	0.4
384	-0.010354	10.665162	1.141335	0.027082	0.4
385	-0.011983	11.665162	1.106395	0.028127	0.4
386	-0.003176	12.665162	1.073530	0.017395	0.4
387	-0.000074	13.543038	1.046247	0.000052	0.4
388	-0.000023	13.541085	1.046307	0.000049	0.6
389	-0.000034	13.541086	1.046307	0.000125	0.6
390	-0.003788	13.541170	1.046304	0.000595	0.4
391	-0.003814	13.541765	1.046286	0.020410	0.4
392	-0.007424	13.516775	1.047043	0.030282	0.4
393	-0.007402	12.535078	1.077694	0.010831	0.4
394	-0.003473	13.535055	1.046489	0.015677	0.4
395	-0.002320	12.558270	1.076950	0.018003	0.4
396	-0.000051	13.557302	1.045816	0.000055	0.3
397	-0.006956	13.555839	1.045860	0.019063	0.4
398	-0.007771	13.549940	1.046038	0.020908	0.4
399	-0.010149	13.253694	1.055085	0.050917	0.5
400	-0.003420	12.271996	1.086216	0.003369	0.4
401	-0.000030	12.841802	1.067927	0.000046	0.4
402	-0.000045	12.844215	1.067851	0.000051	0.4
403	-0.003220	12.844223	1.067850	0.003864	0.4
404	-0.006478	12.846140	1.067790	0.012108	0.4
405	-0.001846	13.308186	1.053409	0.018449	0.4
406	-0.006617	13.562781	1.045650	0.019430	0.4
407	-0.007493	12.613343	1.075185	0.031521	0.4
408	-0.000039	13.613343	1.044122	0.000021	0.4
409	-0.011252	13.610900	1.044196	0.021459	0.5
410	-0.011989	13.612503	1.044148	0.025292	0.5
411	-0.006753	14.612398	1.014831	0.026811	0.4
412	-0.008186	15.612228	0.987117	0.006166	0.4
413	-0.011111	15.163853	0.999356	0.004824	0.4
414	-0.000025	14.975232	1.004596	0.000001	0.4
415	-0.003109	14.975229	1.004596	0.009238	0.4
416	-0.011556	14.975119	1.004599	0.008739	0.3
417	-0.007147	14.534415	1.017058	0.013767	0.4
418	-0.002853	14.843321	1.008293	0.007954	0.4
419	-0.000038	14.121878	1.029004	0.000097	0.3
420	-0.003536	14.111327	1.029313	0.000045	0.6
421	-0.000728	14.111328	1.029313	0.057983	0.3
422	-0.003917	14.108568	1.029394	0.002494	0.4
423	-0.000067	13.191503	1.057004	0.000051	0.4
424	-0.002800	13.190270	1.057042	0.009720	0.4
425	-0.000053	13.197026	1.056833	0.000030	0.3
426	-0.004453	13.199921	1.056744	0.025380	0.4
427	-0.004090	13.203066	1.056647	0.025860	0.4
428	-0.003912	14.203066	1.026631	0.007843	0.4
429	-0.003574	15.201186	0.998325	0.015846	0.6
430	-0.000044	14.480645	1.018599	0.000060	0.5
431	-0.000070	14.495339	1.018178	0.000000	0.4
432	-0.000052	14.495339	1.018178	0.000041	0.4
433	-0.002317	14.495339	1.018178	0.069793	0.4
434	-0.000037	14.485007	1.018474	0.000198	0.4
435	-0.003767	14.407859	1.020693	0.000044	0.3
436	-0.004472	14.407883	1.020693	0.004047	0.4
437	-0.004053	14.408032	1.020688	0.023484	0.4
438	-0.009188	13.519226	1.046969	0.015077	0.3
439	-0.008056	12.537637	1.077612	0.015281	0.4
440	-0.012038	12.107445	1.091614	0.039991	0.4
441	-0.014353	12.931885	1.065092	0.035091	0.4
442	-0.003472	11.950187	1.096824	0.005915	0.4
443	-0.010102	10.974395	1.130297	0.051209	0.4
444	-0.015840	11.973663	1.096043	0.010609	0.4
445	-0.007851	12.973659	1.063782	0.031969	0.4
446	-0.005612	13.972575	1.033397	0.026286	0.4
447	-0.003483	14.972575	1.004670	0.005943	0.3
448	-0.000032	14.569597	1.016052	0.000016	0.4
449	-0.010724	14.571284	1.016004	0.021714	0.5
450	-0.005968	14.567276	1.016118	0.058012	0.4
451	-0.000069	13.585579	1.044960	0.000000	0.4
452	-0.003844	13.585579	1.044960	0.002199	0.4
453	-0.003048	13.585579	1.044960	0.004216	0.4
454	-0.007115	13.464833	1.048621	0.038833	0.5
455	-0.009597	12.535807	1.077671	0.041414	0.3
456	-0.013976	11.554109	1.110169	0.022571	0.6
457	-0.007290	10.572412	1.144688	0.006835	0.5
458	-0.011318	9.870147	1.170729	0.027980	0.4
459	-0.007618	8.892774	1.209007	0.019259	0.4
460	-0.004396	7.911077	1.250059	0.001164	0.5
461	-0.004534	8.038385	1.244579	0.005690	0.5
462	-0.008149	8.049107	1.244120	0.022189	0.8
463	-0.014497	7.091274	1.286541	0.021390	0.4
464	-0.013038	6.109577	1.333129	0.006808	0.4
465	-0.007601	6.534526	1.312554	0.017005	0.5
466	-0.000348	5.847124	1.346161	0.009343	0.4
467	-0.003339	4.914489	1.394608	0.003306	0.4
468	-0.000041	5.088803	1.385290	0.000000	0.4
469	-0.008825	5.088798	1.385290	0.030593	0.3
470	-0.013780	5.088842	1.385288	0.017771	0.4
471	-0.006677	4.569062	1.413449	0.044879	0.4
472	-0.000057	5.569054	1.360250	0.000008	0.4
473	-0.007240	5.564166	1.360501	0.019608	0.4
474	-0.006319	5.563448	1.360537	0.015825	0.4
475	-0.000070	4.582031	1.412732	0.000018	0.4
476	-0.005616	4.579870	1.412852	0.006585	0.4
477	-0.006738	4.578848	1.412908	0.014473	0.4
478	-0.000037	5.494221	1.364092	0.000039	0.5
479	-0.003562	5.499591	1.363816	0.009685	0.4
480	-0.007378	5.495489	1.364027	0.003236	0.4
481	-0.005219	5.688178	1.354179	0.015930	0.4
482	-0.003834	6.383606	1.319788	0.010964	0.6
483	-0.013153	7.353798	1.274629	0.011748	0.4
484	-0.002987	6.860295	1.297207	0.005436	0.3
485	-0.006435	7.297894	1.277147	0.013105	0.3
486	-0.003247	7.030470	1.289331	0.026781	0.4
487	-0.010892	7.913394	1.249959	0.013745	0.4
488	-0.000071	8.908550	1.208369	0.000000	0.3
489	-0.003769	8.908550	1.208369	0.011864	0.4
490	-0.014217	8.908550	1.208369	0.018031	0.4
491	-0.017102	7.964525	1.247753	0.027536	0.4
492	-0.003532	6.982839	1.291526	0.014353	0.4
493	-0.007107	6.016349	1.337729	0.006804	0.4
494	-0.009090	6.746813	1.302512	0.013982	0.4
495	-0.009291	6.136186	1.331822	0.010566	0.4
496	-0.001072	5.754790	1.350807	0.022758	0.4
497	-0.004208	4.787442	1.401479	0.010479	0.3
498	-0.003733	3.807064	1.456866	0.006644	0.3
499	-0.003479	3.560917	1.471466	0.017988	0.4
500	-0.006312	4.204242	1.433908	0.012539	0.4
501	-0.007940	3.240647	1.490908	0.023397	0.4
502	-0.011912	2.260258	1.553747	0.015093	0.3
503	-0.008138	1.278569	1.622212	0.009318	0.4
504	-0.010166	0.973215	1.644755	0.014740	0.5
505	-0.002867	1.923504	1.576572	0.012180	0.4
506	-0.003538	1.955544	1.574372	0.006526	0.5
507	-0.012327	1.108169	1.634715	0.017248	0.5
508	-0.003775	1.345578	1.617347	0.000960	0.4
509	-0.020743	1.605537	1.598748	0.003851	0.4
510	-0.014558	1.629115	1.597082	0.023360	0.4
511	-0.002704	1.372334	1.615413	0.008627	0.4
512	-0.003642	1.172388	1.629981	0.015580	0.4
513	-0.006138	0.218250	1.703277	0.014438	0.5
514	-0.006786	1.215888	1.626789	0.029705	0.4
