1:ItNr	2:Metric	3a:Time	3b:StepSize	4:||Gradient||	Time[ms]
316	-0.150239	60.793160	64.722433	0.001168	0.6
317	-0.141830	60.310407	65.106700	0.001592	0.6
318	-0.170602	60.291211	65.122074	0.005308	0.5
319	-0.174273	59.797508	65.519995	0.002858	0.5
320	-0.146451	60.797508	64.718992	0.004493	0.5
321	-0.176876	60.299175	65.115695	0.004294	0.5
322	-0.153312	61.299175	64.324488	0.002210	0.4
323	-0.177528	60.886604	64.648575	0.003527	0.5
324	-0.185730	60.388504	65.044226	0.002184	0.5
325	-0.164485	60.004162	65.352843	0.007542	0.5
326	-0.150547	61.004161	64.555898	0.002869	0.5
327	-0.164366	60.505955	64.950497	0.003509	0.6
328	-0.153085	60.285700	65.126489	0.003123	0.7
329	-0.185903	61.284363	64.336067	0.004257	0.5
330	-0.158224	61.673937	64.032904	0.002298	0.5
331	-0.135326	62.549076	63.362188	0.002460	0.5
332	-0.184787	62.070511	63.727215	0.002500	0.5
333	-0.172583	62.881485	63.111094	0.001789	0.5
334	-0.154444	63.716401	62.489107	0.002912	0.5
335	-0.165718	63.298751	62.798704	0.003431	0.6
336	-0.168014	62.800420	63.172145	0.002763	0.4
337	-0.134999	63.694760	62.505074	0.002253	0.4
338	-0.165191	64.310376	62.054026	0.004100	0.4
339	-0.179839	65.245610	61.381121	0.001536	0.4
340	-0.142049	64.747882	61.737411	0.004122	0.4
341	-0.161278	64.352239	62.023590	0.001257	0.4
342	-0.166582	65.327672	61.322774	0.002954	0.5
343	-0.173497	65.193549	61.418196	0.004786	0.5
344	-0.174574	66.193549	60.713806	0.002425	0.5
345	-0.172825	67.134371	60.065695	0.002328	0.5
346	-0.153180	67.656746	59.711782	0.003691	0.7
347	-0.174462	68.450826	59.181704	0.002929	0.5
348	-0.153451	69.424520	58.544433	0.005097	0.5
349	-0.178292	68.926188	58.868861	0.003072	0.5
350	-0.166144	68.427853	59.196907	0.003822	0.5
351	-0.179981	69.427710	58.542368	0.001826	0.4
352	-0.187681	69.056223	58.783858	0.001606	0.5
353	-0.186736	68.782566	58.963031	0.004555	0.5
354	-0.156544	69.285846	58.634354	0.001718	0.5
355	-0.166419	68.885340	58.895614	0.004464	0.4
356	-0.153666	68.798094	58.952836	0.003398	0.5
357	-0.154599	69.798094	58.303562	0.006813	0.7
358	-0.178828	69.299758	58.625321	0.001996	0.6
359	-0.165009	70.299758	57.983202	0.002841	0.5
360	-0.149975	70.707701	57.725275	0.002483	0.6
361	-0.192730	70.614846	57.783782	0.002885	0.5
362	-0.187470	71.324939	57.339353	0.002306	0.5
363	-0.169243	70.832901	57.646575	0.001498	0.5
364	-0.156176	70.401291	57.918791	0.002848	0.6
365	-0.180057	70.648409	57.762621	0.004648	0.6
366	-0.148850	70.150073	58.078420	0.002137	0.4
367	-0.172421	71.091113	57.484942	0.002716	0.5
368	-0.172719	72.082156	56.872902	0.003646	0.6
369	-0.176415	71.589499	57.175515	0.002013	0.5
370	-0.159378	71.162115	57.440656	0.001900	0.5
371	-0.161667	70.862141	57.628227	0.004091	0.5
372	-0.178211	71.139197	57.454943	0.002643	0.5
373	-0.137471	70.949415	57.573528	0.003774	0.5
374	-0.182380	71.949381	56.954142	0.002772	0.5
375	-0.179768	71.451980	57.260562	0.003310	0.6
376	-0.185535	70.954049	57.570627	0.001759	0.7
377	-0.172135	70.466238	57.877665	0.003887	0.6
378	-0.168415	70.460441	57.881333	0.001959	0.5
379	-0.173963	70.039272	58.149106	0.003777	0.5
380	-0.166066	69.571539	58.449402	0.001454	0.5
381	-0.138273	69.074622	58.771851	0.002122	0.5
382	-0.178184	68.599059	59.083793	0.002254	0.5
383	-0.172166	69.333162	58.603642	0.002328	0.5
384	-0.169417	69.046932	58.789924	0.002450	0.6
385	-0.148744	69.065309	58.777928	0.004869	0.5
386	-0.170643	68.566975	59.104958	0.002006	0.5
387	-0.188555	68.069319	59.435194	0.001430	0.5
388	-0.164086	67.716971	59.671247	0.002700	0.5
389	-0.171631	68.590312	59.089561	0.004219	0.5
390	-0.182837	68.092710	59.419590	0.004281	0.5
391	-0.147100	67.599468	59.750385	0.002606	0.5
392	-0.167794	68.599423	59.083553	0.002459	0.5
393	-0.182472	68.102429	59.413109	0.003457	0.5
394	-0.170215	68.994388	58.824249	0.002857	0.5
395	-0.159831	68.496352	59.151598	0.003859	0.4
396	-0.172830	69.496250	58.498029	0.002268	0.4
397	-0.180802	70.494606	57.859720	0.005421	0.5
398	-0.192276	69.996312	58.176559	0.001265	0.4
399	-0.172091	70.978815	57.555126	0.001771	0.5
400	-0.203373	70.739658	57.705167	0.004341	0.5
401	-0.165225	70.248834	58.015561	0.004175	0.5
402	-0.166257	71.248834	57.386658	0.003168	0.5
403	-0.153142	72.248830	56.771246	0.001408	0.4
404	-0.168586	72.858558	56.402446	0.001267	0.4
405	-0.166232	73.493946	56.023190	0.003852	0.5
406	-0.175429	74.457127	55.457905	0.002542	0.8
407	-0.177628	75.457069	54.882989	0.003616	0.8
408	-0.153947	74.958751	55.167999	0.001881	0.6
409	-0.160963	75.957426	54.599761	0.003995	0.5
410	-0.151459	75.459178	54.881789	0.001421	0.7
411	-0.171916	74.979365	55.156150	0.003830	0.7
412	-0.160464	74.484026	55.442282	0.001909	0.7
413	-0.184755	73.986379	55.732752	0.003003	0.7
414	-0.179634	74.959618	55.167501	0.001788	0.7
415	-0.202081	75.818090	54.678338	0.002093	0.9
416	-0.171509	75.361396	54.937480	0.002018	0.7
417	-0.177517	74.954234	55.170596	0.002261	0.7
418	-0.184593	75.704667	54.742469	0.004186	0.6
419	-0.162501	76.013294	54.568318	0.002608	0.6
420	-0.179056	75.528936	54.842128	0.001360	0.7
421	-0.163047	76.331815	54.389742	0.003036	0.8
422	-0.192986	75.888183	54.638781	0.003616	0.8
423	-0.154086	76.888155	54.080622	0.002703	0.8
424	-0.138226	77.529685	53.728501	0.003264	0.8
425	-0.150970	78.522349	53.192598	0.001970	0.8
426	-0.177355	78.026446	53.458975	0.002440	0.8
427	-0.180457	77.556051	53.714128	0.001436	0.8
428	-0.169883	78.474817	53.218015	0.002974	1.4
429	-0.172337	79.366658	52.745129	0.002655	1.1
430	-0.172297	80.301580	52.258338	0.005755	1.0
431	-0.170706	81.301502	51.747552	0.001804	0.8
432	-0.176120	81.921406	51.435872	0.002734	0.8
433	-0.157945	82.783358	51.008682	0.002554	1.0
434	-0.185464	83.773829	50.526475	0.004024	0.8
435	-0.187367	84.773200	50.049089	0.001578	0.7
436	-0.168701	84.431383	50.211352	0.002348	0.7
437	-0.162801	85.165553	49.864124	0.003610	0.7
438	-0.167156	85.274729	49.812898	0.001308	0.8
439	-0.145311	86.188968	49.388033	0.001211	0.7
440	-0.157371	86.077801	49.439307	0.000771	0.7
441	-0.146538	86.254855	49.357693	0.002988	0.7
442	-0.158035	86.161904	49.400506	0.001662	0.6
443	-0.165252	86.185348	49.389701	0.001501	0.6
444	-0.154260	85.791768	49.571726	0.006093	0.7
445	-0.193284	85.530638	49.693237	0.000742	0.7
446	-0.163018	86.340814	49.318168	0.001553	0.4
447	-0.180381	86.515277	49.238140	0.001580	0.5
448	-0.154404	86.582219	49.207502	0.001975	0.6
449	-0.155952	87.310440	48.876657	0.002748	0.6
450	-0.163139	86.817241	49.100239	0.001441	0.6
451	-0.171046	87.149922	48.949201	0.002703	0.5
452	-0.148562	86.739818	49.135523	0.003487	0.6
453	-0.168379	86.242113	49.363558	0.004340	0.7
454	-0.175755	85.743778	49.594013	0.002152	0.7
455	-0.160274	85.324564	49.789551	0.001702	0.7
456	-0.158124	85.850472	49.544491	0.004627	0.7
457	-0.166919	86.092397	49.432569	0.003232	0.5
458	-0.172686	87.092117	48.975378	0.003543	0.7
459	-0.160781	88.091317	48.526798	0.002784	0.7
460	-0.156650	87.597835	48.747309	0.001612	0.5
461	-0.159454	87.109132	48.967670	0.002274	0.5
462	-0.173858	87.340018	48.863314	0.001777	0.5
463	-0.161697	88.172710	48.490619	0.002873	0.4
464	-0.148082	88.977356	48.135839	0.002795	0.4
465	-0.164677	89.976519	47.702454	0.002641	0.4
466	-0.172395	90.637380	47.420069	0.003558	0.4
467	-0.175766	91.637045	46.999211	0.002699	0.5
468	-0.188909	92.435694	46.668311	0.004946	0.5
469	-0.163422	91.937373	46.874229	0.004755	0.4
470	-0.153466	91.439038	47.081978	0.001901	1.5
471	-0.162848	92.347099	46.704788	0.004385	0.4
472	-0.157665	93.187856	46.360904	0.003337	0.4
473	-0.173242	94.187855	45.958424	0.002971	0.8
474	-0.172164	95.162292	45.572898	0.004688	0.4
475	-0.160894	94.663958	45.769247	0.002480	0.6
476	-0.187075	94.170190	45.965473	0.002908	0.6
477	-0.169333	93.821622	46.105012	0.002386	0.5
478	-0.178278	93.336502	46.300632	0.001650	0.5
479	-0.154399	93.826678	46.102982	0.005049	0.5
480	-0.166649	93.886665	46.078910	0.002693	0.5
481	-0.190316	94.724373	45.745353	0.003021	0.4
482	-0.185076	95.720758	45.354848	0.003496	0.4
483	-0.147976	95.240478	45.542245	0.001839	0.4
484	-0.163693	94.750363	45.735081	0.001784	0.4
485	-0.153101	94.982259	45.643638	0.001239	0.5
486	-0.179203	94.866819	45.689114	0.005708	0.4
487	-0.164727	94.395776	45.875616	0.003480	0.5
488	-0.167366	93.897441	46.074588	0.002721	0.5
489	-0.159589	94.895924	45.677640	0.002406	0.4
490	-0.174937	94.576500	45.803881	0.003088	0.4
491	-0.176197	94.083212	46.000213	0.002681	0.4
492	-0.171689	95.083019	45.604020	0.005642	0.4
493	-0.178040	94.584683	45.800638	0.007026	0.4
494	-0.147864	94.086373	45.998950	0.001787	0.5
495	-0.159812	95.084442	45.603461	0.002697	0.4
496	-0.173701	95.505912	45.438486	0.001945	0.4
497	-0.162809	95.062432	45.612109	0.001489	0.4
498	-0.171850	94.996644	45.637978	0.003918	0.5
499	-0.163637	95.324287	45.509433	0.001585	0.4
500	-0.160105	96.316126	45.124677	0.003301	0.4
501	-0.179673	95.862040	45.300016	0.003880	0.4
502	-0.149456	95.363717	45.494011	0.000706	0.4
503	-0.177089	95.144877	45.579731	0.002961	0.5
504	-0.167262	95.102427	45.596396	0.002964	0.5
505	-0.160890	94.628899	45.783124	0.002225	0.4
506	-0.170395	94.170252	45.965448	0.003510	0.9
507	-0.166353	93.672298	46.165049	0.002498	0.5
508	-0.160123	94.672150	45.766006	0.002641	0.6
509	-0.148428	94.174707	45.963670	0.002398	0.5
510	-0.174978	95.166864	45.571104	0.002169	0.5
511	-0.172038	94.683409	45.761551	0.001627	0.5
512	-0.172925	94.462496	45.849107	0.006780	0.4
513	-0.177087	94.752152	45.734374	0.002424	0.4
514	-0.168566	95.752150	45.342653	0.001643	0.4
