1:ItNr	2:Metric	3a:Time	3b:StepSize	4:||Gradient||	Time[ms]
43	-0.091887	1.808249	470.121543	0.006128	0.4
44	-0.067487	1.014832	487.064792	0.004170	0.4
45	-0.090019	0.221414	505.274975	0.005696	0.4
46	-0.079322	0.000000	510.602350	0.003387	0.4
47	-0.085688	0.999997	487.393220	0.003783	0.5
48	-0.088341	0.206579	505.628428	0.004798	0.5
49	-0.094454	1.152085	484.046968	0.005561	0.4
50	-0.066204	2.148805	463.205299	0.002531	0.4
51	-0.088495	3.147989	444.039022	0.003428	0.4
52	-0.103056	2.354778	459.120160	0.006143	0.4
53	-0.078463	1.561360	475.266087	0.002917	0.4
54	-0.069833	2.561360	455.094667	0.001877	0.4
55	-0.081439	3.560333	436.584033	0.002660	0.4
56	-0.067845	2.776521	450.976371	0.001802	0.4
57	-0.106811	2.127995	463.622085	0.001312	0.5
58	-0.073250	2.166065	462.860193	0.005287	0.5
59	-0.079749	1.394868	478.799401	0.003845	0.5
60	-0.101338	2.394868	458.333399	0.003775	0.4
61	-0.096877	1.611008	474.222534	0.003926	0.5
62	-0.101579	2.517248	455.948308	0.003739	0.4
63	-0.091701	1.723830	471.868047	0.004934	0.4
64	-0.083953	0.930412	488.939703	0.005212	0.4
65	-0.086787	1.823468	469.808070	0.004438	0.5
66	-0.093362	2.823468	450.087680	0.006980	0.4
67	-0.095006	2.030050	465.593836	0.002592	0.4
68	-0.088866	1.240370	482.125497	0.007020	0.4
69	-0.093610	0.446952	499.961454	0.002706	0.6
70	-0.079844	0.000000	510.602350	0.005153	0.5
71	-0.093628	1.000000	487.393153	0.006262	0.5
72	-0.088697	0.206582	505.628357	0.004627	0.5
73	-0.089387	1.206582	482.859056	0.003453	0.5
74	-0.113740	1.583783	474.794214	0.003756	0.6
75	-0.116388	2.580365	454.727876	0.005173	0.5
76	-0.097586	1.786947	470.561025	0.003002	0.5
77	-0.089030	2.079038	464.605561	0.003349	0.5
78	-0.096906	3.079038	445.310540	0.004791	0.5
79	-0.112063	4.018648	428.586291	0.007738	0.5
80	-0.114902	5.018648	412.114017	0.004729	0.5
81	-0.094678	6.018648	396.861069	0.004792	0.6
82	-0.113061	7.018648	382.696893	0.002344	0.5
83	-0.086283	8.018606	369.509461	0.003324	0.5
84	-0.086079	9.017586	357.212243	0.003942	0.4
85	-0.088210	8.784844	360.003546	0.005783	0.4
86	-0.115885	9.784844	348.309365	0.004275	0.5
87	-0.111131	10.784844	337.351018	0.004942	0.5
88	-0.078381	11.784844	327.061171	0.004802	0.5
89	-0.099442	10.991426	335.172598	0.003152	0.5
90	-0.128323	11.991426	325.013213	0.004335	0.4
91	-0.120238	12.988905	315.474986	0.005482	0.5
92	-0.094821	12.195487	323.015271	0.002757	0.5
93	-0.118888	13.195487	313.569134	0.001711	0.4
94	-0.099215	14.189814	304.708898	0.001717	0.4
95	-0.122323	14.836121	299.213446	0.004106	0.5
96	-0.116073	15.369219	294.827594	0.003325	0.5
97	-0.132507	14.575801	301.402891	0.004852	0.5
98	-0.094985	13.782399	308.278031	0.003377	0.4
99	-0.099270	14.716600	300.214725	0.005315	0.4
100	-0.103632	13.923496	307.032529	0.003894	0.4
101	-0.144845	13.130078	314.170077	0.006673	0.6
102	-0.120120	14.130078	305.227026	0.005329	0.6
103	-0.129476	15.130078	296.779022	0.005038	0.5
104	-0.128696	14.336661	303.442633	0.004710	0.5
105	-0.122733	13.543243	310.412353	0.002914	0.4
106	-0.111222	12.749825	317.709774	0.003005	0.4
107	-0.133542	11.956408	325.358561	0.004108	0.4
108	-0.096715	12.953609	315.802937	0.004640	0.5
109	-0.133719	13.953603	306.768075	0.003122	0.4
110	-0.143427	13.160185	313.893189	0.004903	0.4
111	-0.118565	14.160181	304.965704	0.006782	0.4
112	-0.124408	15.160181	296.531960	0.007489	0.5
113	-0.125378	14.366763	303.184356	0.006246	0.5
114	-0.127054	15.366763	294.847503	0.003550	0.5
115	-0.140911	16.366763	286.956868	0.005069	0.4
116	-0.141808	17.366637	279.478482	0.006228	0.5
117	-0.116899	16.573219	285.380110	0.005713	0.5
118	-0.121357	17.573219	277.981710	0.003247	0.4
119	-0.149677	18.573219	270.957220	0.003831	0.5
120	-0.133103	17.779802	276.500882	0.004731	0.5
121	-0.117224	16.986384	282.276127	0.005194	0.5
122	-0.123358	16.192966	288.297773	0.004002	0.4
123	-0.140707	15.399549	294.581933	0.004452	0.4
124	-0.159288	14.612116	301.095538	0.004056	0.4
125	-0.145611	13.818699	307.956636	0.003376	0.4
126	-0.138087	13.025281	315.137716	0.004334	0.5
127	-0.155275	12.231863	322.661695	0.004750	0.4
128	-0.132143	13.231855	313.235997	0.010289	0.4
129	-0.150432	12.438438	320.668371	0.004487	0.4
130	-0.149629	11.645020	328.462025	0.004480	0.5
131	-0.138576	10.851602	336.643955	0.003422	0.5
132	-0.126621	11.847449	326.437814	0.004285	0.4
133	-0.169668	11.054031	334.517970	0.003692	0.4
134	-0.164077	10.260613	343.008286	0.003543	0.6
135	-0.143375	9.467196	351.940806	0.005717	0.6
136	-0.169494	10.467196	340.756435	0.008255	0.5
137	-0.189141	11.462416	330.309655	0.002947	0.5
138	-0.157888	10.668998	338.585052	0.005247	0.5
139	-0.176350	9.875715	347.284242	0.009117	0.4
140	-0.146669	9.082298	356.443830	0.008416	0.4
141	-0.158149	8.288880	366.099674	0.005825	0.4
142	-0.165638	9.288880	354.012741	0.006855	0.5
143	-0.153314	8.495462	363.535561	0.008010	0.4
144	-0.171327	9.495462	351.614588	0.005891	0.5
145	-0.162422	10.449997	340.942779	0.004900	0.5
146	-0.192125	9.656579	349.766661	0.004010	0.5
147	-0.196258	8.863552	359.054727	0.007944	0.5
148	-0.156793	9.863552	347.421110	0.006301	0.5
149	-0.189914	10.863552	336.517708	0.005112	0.5
150	-0.190024	11.863064	326.282699	0.003882	0.5
151	-0.207034	11.069647	334.355082	0.007971	0.5
152	-0.173901	10.276229	342.837027	0.006356	0.4
153	-0.174648	11.276229	332.215060	0.005502	0.5
154	-0.223255	12.276229	322.231505	0.004580	0.4
155	-0.158601	13.276229	312.830485	0.006283	0.4
156	-0.171269	12.482811	320.243401	0.006684	0.5
157	-0.208608	11.689394	328.016160	0.007337	0.5
158	-0.202890	10.895976	336.175617	0.007053	0.4
159	-0.173150	11.895976	325.956263	0.008508	0.4
160	-0.191894	12.895976	316.339892	0.006402	0.4
161	-0.152278	13.895976	307.274667	0.006141	0.4
162	-0.217076	14.895976	298.714524	0.005465	0.5
163	-0.220280	15.890921	290.658214	0.006154	0.4
164	-0.223100	15.097507	297.046811	0.006884	0.7
165	-0.204494	16.097507	289.039620	0.004889	0.5
166	-0.192224	17.097507	281.452782	0.007045	0.6
167	-0.169220	18.097507	274.254042	0.008369	0.7
168	-0.184982	17.304090	279.934838	0.006351	0.5
169	-0.193022	18.304090	272.812556	0.004753	0.5
170	-0.187076	17.510673	278.433188	0.007271	0.4
171	-0.197609	18.510672	271.386153	0.006592	0.7
172	-0.189407	19.510672	264.687025	0.008546	0.5
173	-0.225055	18.717255	269.974586	0.009937	0.5
174	-0.194659	19.717255	263.344114	0.006778	0.4
175	-0.192185	20.717255	257.031520	0.009079	0.4
176	-0.192127	19.923837	262.014761	0.008764	0.5
177	-0.215426	20.923837	255.764981	0.008829	0.5
178	-0.212899	21.923837	249.806404	0.008566	0.5
179	-0.225933	21.130419	254.510863	0.006440	0.4
180	-0.203936	22.130419	248.609904	0.006753	0.4
181	-0.171376	23.130419	242.976377	0.003294	0.5
182	-0.207326	22.337001	247.424810	0.006954	0.4
183	-0.196585	21.543584	252.039163	0.006064	0.4
184	-0.180931	22.543584	246.250959	0.006737	0.4
185	-0.180905	21.750166	250.821231	0.004019	0.4
186	-0.191855	22.750166	245.088196	0.005398	0.4
187	-0.191462	21.956749	249.615012	0.005705	0.4
188	-0.219387	22.956749	243.936362	0.004211	0.4
189	-0.215333	23.956749	238.510339	0.003644	0.5
190	-0.173461	24.955864	233.324944	0.005255	0.6
191	-0.197299	25.955864	228.355917	0.005969	0.4
192	-0.189161	26.955864	223.594124	0.004521	0.4
193	-0.201611	27.955864	219.026865	0.008426	0.5
194	-0.217833	27.162446	222.635066	0.004518	0.7
195	-0.185052	28.162446	218.106506	0.004214	0.4
196	-0.206153	27.369028	221.684200	0.005720	0.7
197	-0.231219	26.575611	225.381224	0.005184	0.7
198	-0.224203	27.575611	220.741422	0.003525	0.5
199	-0.223255	28.575611	216.288800	0.005841	0.4
200	-0.171376	28.180223	218.027669	0.004506	0.5
201	-0.190492	29.180223	213.682777	0.005243	0.5
202	-0.176086	28.661309	215.915561	0.005783	0.4
203	-0.202412	27.867891	219.421160	0.007185	0.4
204	-0.207459	28.867891	215.021111	0.002041	0.5
205	-0.212739	28.124713	218.274036	0.004856	0.5
206	-0.213077	27.331349	221.857026	0.005162	0.4
207	-0.203979	26.537931	225.559865	0.011451	0.4
208	-0.203839	27.537931	220.912781	0.012227	0.4
209	-0.200832	28.537931	216.453313	0.004281	0.5
210	-0.224901	29.537931	212.170326	0.005759	0.5
211	-0.201048	28.744514	215.554412	0.005627	0.4
212	-0.182922	29.744514	211.306575	0.008127	0.5
213	-0.214682	30.744514	207.222923	0.009670	0.5
214	-0.225113	31.744514	203.294118	0.005771	0.4
215	-0.206939	32.744514	199.511516	0.008160	0.4
216	-0.200552	31.951096	202.500991	0.006236	0.4
217	-0.226348	32.951096	198.747573	0.011843	0.5
218	-0.232735	33.951096	195.130765	0.010252	0.4
219	-0.217150	34.951096	191.643241	0.004573	0.4
220	-0.198317	35.951096	188.278192	0.004741	0.7
221	-0.203837	35.157678	190.938260	0.005651	0.4
222	-0.215467	34.364261	193.674567	0.005251	0.4
223	-0.212960	35.364261	190.238443	0.005431	0.4
224	-0.207647	34.572205	192.949862	0.005951	0.5
225	-0.205621	35.572205	189.539179	0.005099	0.5
226	-0.197524	36.572205	186.246979	0.005125	0.4
227	-0.210363	35.778788	188.849565	0.004786	0.4
228	-0.193837	34.990740	191.507550	0.004757	0.4
229	-0.230138	34.197322	194.260319	0.008081	0.4
230	-0.223621	35.197322	190.803565	0.006371	0.5
231	-0.202907	36.197322	187.467682	0.008294	0.5
232	-0.226782	35.403904	190.104736	0.007898	0.6
233	-0.206139	36.403904	186.793032	0.007589	0.5
234	-0.229156	37.403904	183.594735	0.006030	0.5
235	-0.221250	38.403904	180.504118	0.006344	0.4
236	-0.210675	39.403904	177.515833	0.004079	0.4
237	-0.216553	38.610496	179.878546	0.003515	0.4
238	-0.185107	38.664399	179.716036	0.008619	0.4
239	-0.162354	37.870982	182.138110	0.006537	0.4
240	-0.198484	38.870982	179.095934	0.005264	0.4
241	-0.211686	38.077564	181.501210	0.004253	0.4
242	-0.212119	37.284146	183.971973	0.005103	0.4
243	-0.218745	36.490729	186.510932	0.004798	0.5
244	-0.217171	37.490729	183.322205	0.005500	0.5
245	-0.232510	36.697311	185.843139	0.006464	0.5
246	-0.182701	35.903893	188.434372	0.005760	0.5
247	-0.209786	36.903893	185.180111	0.005574	0.4
248	-0.202018	36.110475	187.752760	0.004049	0.4
249	-0.202451	35.317676	190.395805	0.009645	0.4
250	-0.211307	36.317676	187.074041	0.013033	0.4
251	-0.193899	37.317676	183.866196	0.007267	0.4
252	-0.209377	38.317676	180.766510	0.007271	0.4
253	-0.198239	37.524259	183.217175	0.005575	0.4
254	-0.194803	36.730841	185.735201	0.007095	0.4
255	-0.218349	37.730841	182.572719	0.004665	0.5
256	-0.213252	38.730841	179.516129	0.005040	0.5
257	-0.202741	39.730841	176.560199	0.002632	0.5
258	-0.189225	40.730841	173.700037	0.006345	0.6
259	-0.214711	39.937423	175.961647	0.007774	0.5
260	-0.192247	40.937423	173.120688	0.006616	0.6
261	-0.204569	41.937423	170.370009	0.006795	0.6
262	-0.202053	42.937423	167.705372	0.006651	0.6
263	-0.228731	43.937423	165.122803	0.004899	0.5
264	-0.211895	43.144006	167.165260	0.005262	0.7
265	-0.214828	44.144006	164.599172	0.005867	0.6
266	-0.187640	43.350588	166.628615	0.004340	0.5
267	-0.245843	44.350588	164.078851	0.005119	0.5
268	-0.205962	43.557170	166.095405	0.003472	0.5
269	-0.200766	44.557170	163.561809	0.006438	0.7
270	-0.196345	44.312348	164.174919	0.002698	0.6
271	-0.222574	45.312348	161.699137	0.006513	0.6
272	-0.190261	46.292179	159.344660	0.006741	0.5
273	-0.189077	47.292179	157.011382	0.004175	0.5
274	-0.208324	46.498761	158.856980	0.005061	0.5
275	-0.207203	47.498761	156.537859	0.005646	0.5
276	-0.219227	48.498761	154.285475	0.004998	0.6
277	-0.206013	47.705343	156.067182	0.003118	0.5
278	-0.208816	46.911996	157.890359	0.002457	0.6
279	-0.202824	46.118592	159.756768	0.006290	0.5
280	-0.236647	47.118208	157.412381	0.006503	0.5
281	-0.231714	46.955383	157.789552	0.007150	0.5
282	-0.226019	47.955383	155.501267	0.004870	0.4
283	-0.211671	48.955383	153.278403	0.004703	0.5
284	-0.217366	49.955383	151.118195	0.003787	0.4
285	-0.207611	49.161965	152.827096	0.006719	0.4
286	-0.203256	50.161965	150.679502	0.003461	0.5
287	-0.209126	49.370311	152.374618	0.006365	0.5
288	-0.202897	48.603172	154.054032	0.006652	0.5
289	-0.232147	47.809755	155.830368	0.005340	0.5
290	-0.234449	48.809755	153.598153	0.003659	0.5
291	-0.225076	48.017500	155.361311	0.003448	0.4
292	-0.216249	49.017485	153.142452	0.006220	0.4
293	-0.226922	50.017485	150.986048	0.005201	0.4
294	-0.210781	49.224067	152.691944	0.005686	0.5
295	-0.206440	50.224067	150.548119	0.004755	0.6
296	-0.212730	51.224067	148.463660	0.005260	0.5
297	-0.242737	50.430861	150.112280	0.007827	0.4
298	-0.209397	51.430861	148.039789	0.011333	0.4
299	-0.204954	52.430861	146.023746	0.006196	0.6
300	-0.222482	53.430861	144.061875	0.008327	0.5
301	-0.246587	52.637443	145.614091	0.010600	0.4
302	-0.222080	53.637443	143.663139	0.003370	0.4
303	-0.246453	52.844025	145.206729	0.011145	0.5
304	-0.179805	53.844025	143.266604	0.003781	0.4
305	-0.199908	54.844025	141.377640	0.002837	0.4
306	-0.183798	54.056810	142.860446	0.002626	0.5
307	-0.202970	54.086227	142.804477	0.005477	0.5
308	-0.216586	55.086227	140.927601	0.005006	0.4
309	-0.191377	56.086227	139.099419	0.004546	0.4
310	-0.185338	57.086227	137.318063	0.003392	0.4
311	-0.193070	58.086227	135.581754	0.004046	0.4
312	-0.206080	57.292809	136.955737	0.002728	0.4
313	-0.206845	58.292808	135.228523	0.008045	0.4
314	-0.193580	57.499927	136.594386	0.003334	0.5
315	-0.207659	58.499871	134.876311	0.004690	0.5
316	-0.217136	57.706453	136.235962	0.005935	0.4
317	-0.244271	56.913036	137.623304	0.003424	0.4
318	-0.218298	57.887618	135.923097	0.003096	0.4
319	-0.259833	57.985971	135.753846	0.004793	0.4
320	-0.228468	57.192554	137.131336	0.005153	0.5
321	-0.242671	58.192554	135.399717	0.006673	0.7
322	-0.202727	57.399371	136.769584	0.004969	0.4
323	-0.238369	58.399371	135.047031	0.004631	0.5
324	-0.208728	59.399371	133.367329	0.005656	0.6
325	-0.197412	60.399371	131.728897	0.003884	0.4
326	-0.211423	61.399371	130.130233	0.003204	0.9
327	-0.248518	62.399338	128.569958	0.007880	0.5
328	-0.201034	61.910330	129.328267	0.008203	0.4
329	-0.187966	62.910330	127.787000	0.007382	0.4
330	-0.219651	62.116912	129.006829	0.005359	0.5
331	-0.216165	63.116912	127.473168	0.004129	0.4
332	-0.233421	62.323495	128.686985	0.003644	0.4
333	-0.233881	63.323343	127.161104	0.005052	0.4
334	-0.204537	62.529925	128.368957	0.003861	0.4
335	-0.212876	63.529925	126.850335	0.004895	0.4
336	-0.208650	64.529925	125.367225	0.006751	0.4
337	-0.189520	65.529925	123.918394	0.005793	0.4
338	-0.223185	64.736508	125.065152	0.006213	0.5
339	-0.189243	65.736508	123.623255	0.003115	0.5
340	-0.207896	64.943772	124.763541	0.006114	0.5
341	-0.162053	65.943772	123.328550	0.003507	0.4
342	-0.204084	65.150370	124.464345	0.004861	0.5
343	-0.210997	64.356952	125.621277	0.002431	0.4
344	-0.225955	65.356952	124.166602	0.005796	0.5
345	-0.195302	66.356399	122.746009	0.007432	0.4
346	-0.215098	67.356399	121.356795	0.004694	0.5
347	-0.200231	68.356399	119.998674	0.004701	0.7
348	-0.191708	69.356399	118.670614	0.007763	0.8
349	-0.236049	70.356399	117.371629	0.003185	0.4
350	-0.234277	71.356399	116.100773	0.005841	0.4
351	-0.222345	71.120077	116.398614	0.005683	0.7
352	-0.196310	72.120077	115.148630	0.005472	0.4
353	-0.207244	71.326660	116.138171	0.006420	0.4
354	-0.192779	72.326660	114.893744	0.005119	0.4
355	-0.199708	73.326660	113.675703	0.004073	0.4
356	-0.208197	74.326660	112.483217	0.006605	0.7
357	-0.211383	75.326660	111.315490	0.003349	0.4
358	-0.214224	76.326660	110.171760	0.004191	0.6
359	-0.222896	77.326660	109.051293	0.005091	0.5
360	-0.179266	78.326654	107.953393	0.003557	0.5
361	-0.234449	77.533237	108.822664	0.004690	0.4
362	-0.233302	78.533217	107.729355	0.002572	0.4
363	-0.224102	79.533217	106.657776	0.005827	0.4
364	-0.208826	78.741305	107.504602	0.004433	0.4
365	-0.198555	77.947888	108.366632	0.006864	0.5
366	-0.198129	78.947888	107.282401	0.005817	0.4
367	-0.222025	79.947888	106.219651	0.009213	0.4
368	-0.217269	80.947888	105.177749	0.006146	0.4
369	-0.215481	80.154470	106.002724	0.010002	0.4
370	-0.208087	81.154470	104.965053	0.004592	0.4
371	-0.223545	82.154470	103.947501	0.006489	0.4
372	-0.227459	83.154467	102.949491	0.003655	0.8
373	-0.197909	84.154467	101.970460	0.003363	0.6
374	-0.176403	85.081501	101.079351	0.005433	0.5
375	-0.247872	86.081501	100.135404	0.007915	0.5
376	-0.237223	87.081501	99.208923	0.004285	0.5
377	-0.211915	88.081501	98.299429	0.006648	0.4
378	-0.216853	87.288084	99.019661	0.002849	0.4
379	-0.207602	88.287349	98.114278	0.004675	0.4
380	-0.236176	87.493932	98.831789	0.005979	0.4
381	-0.202898	86.700514	99.559872	0.004369	0.5
382	-0.234040	85.907101	100.298757	0.007976	0.4
383	-0.186081	86.907101	99.369265	0.003577	0.7
384	-0.214860	87.907101	98.456843	0.007083	0.4
385	-0.229245	88.907101	97.561024	0.008048	0.5
386	-0.222638	89.907101	96.681360	0.005037	0.4
387	-0.192783	89.113835	97.377858	0.006238	0.4
388	-0.219460	88.320417	98.084600	0.005719	0.4
389	-0.193425	89.320417	97.195511	0.008763	0.4
390	-0.195897	90.320417	96.322396	0.004433	0.5
391	-0.207053	91.320417	95.464828	0.003770	0.6
392	-0.200691	92.318253	94.624203	0.004107	0.5
393	-0.208729	93.318253	93.796477	0.005538	0.4
394	-0.225050	92.524835	94.452014	0.005271	0.4
395	-0.217309	93.524835	93.627285	0.006500	0.4
396	-0.213556	94.524835	92.816833	0.003929	0.5
397	-0.222053	95.524835	92.020292	0.005447	0.4
398	-0.234411	96.524835	91.237306	0.005130	0.4
399	-0.228977	97.524835	90.467532	0.006238	0.4
400	-0.214679	98.524835	89.710639	0.006164	0.4
401	-0.237272	97.731418	90.310126	0.005687	0.5
402	-0.228459	98.731418	89.555853	0.009308	0.5
403	-0.229987	99.731418	88.814076	0.006383	0.5
404	-0.201371	98.938001	89.401602	0.005807	0.5
405	-0.206524	99.938001	88.662367	0.004938	0.4
406	-0.212355	100.938001	87.935256	0.004640	0.4
407	-0.198096	100.144583	88.511175	0.006120	0.5
408	-0.172690	101.144583	87.786532	0.005988	0.5
409	-0.209930	102.144583	87.073658	0.005188	0.5
410	-0.233027	103.144583	86.372269	0.006475	0.4
411	-0.235828	104.144583	85.682090	0.003319	0.4
412	-0.180443	104.603677	85.368913	0.005776	0.5
413	-0.218735	105.603676	84.694613	0.002697	0.4
414	-0.203758	104.810258	85.228737	0.005345	0.5
415	-0.200817	105.810258	84.556640	0.006664	0.5
416	-0.213055	105.016840	85.089019	0.006694	0.4
417	-0.215147	106.016840	84.419116	0.004816	0.4
418	-0.216434	105.223422	84.949759	0.005502	0.5
419	-0.193329	106.223422	84.282038	0.004139	0.4
420	-0.226930	105.430005	84.810954	0.003003	0.5
421	-0.246632	104.636587	85.346551	0.007859	0.5
422	-0.207989	105.636587	84.672602	0.008758	0.4
423	-0.208091	106.636587	84.009214	0.009062	0.4
424	-0.230533	107.636587	83.356140	0.005113	0.6
425	-0.209518	108.636587	82.713142	0.011237	0.5
426	-0.197819	107.861577	83.210602	0.003883	0.5
427	-0.217163	108.861577	82.569838	0.005077	0.5
428	-0.224214	109.861577	81.938867	0.003537	0.5
429	-0.220006	109.068159	82.438695	0.005518	0.4
430	-0.211123	108.275934	82.943894	0.003842	0.4
431	-0.196614	107.482516	83.456097	0.003596	0.4
432	-0.246713	107.391572	83.515212	0.003672	0.4
433	-0.229816	106.598154	84.034518	0.005755	0.4
434	-0.209729	107.598154	83.381052	0.007425	0.5
435	-0.218725	108.598154	82.737671	0.006085	0.5
436	-0.228646	109.598154	82.104142	0.004743	0.4
437	-0.228532	108.848446	82.578188	0.007182	0.4
438	-0.207852	109.848446	81.947090	0.004052	0.4
439	-0.218880	110.848446	81.325565	0.005333	0.5
440	-0.227175	110.055029	81.817916	0.003724	0.4
441	-0.212933	110.507721	81.536272	0.005049	0.4
442	-0.231864	111.507721	80.920940	0.004366	0.4
443	-0.245347	112.507721	80.314826	0.005813	0.5
444	-0.219411	113.504833	79.719435	0.006451	0.4
445	-0.240029	114.504833	79.131121	0.004862	0.4
446	-0.194836	113.711415	79.597184	0.004750	0.4
447	-0.217157	114.711127	79.010834	0.006575	0.4
448	-0.218221	115.711127	78.432894	0.004229	0.5
449	-0.200083	116.686242	77.877420	0.005410	0.4
450	-0.213899	117.686242	77.315883	0.007373	0.4
451	-0.197495	118.686242	76.762387	0.005864	0.4
452	-0.189524	119.686242	76.216758	0.005135	0.4
453	-0.198934	120.686242	75.678832	0.003003	0.4
454	-0.202604	119.892825	76.105006	0.006459	0.4
455	-0.219626	119.099408	76.536008	0.002337	0.4
456	-0.213555	120.099393	75.993590	0.006414	0.4
457	-0.237756	119.305975	76.423327	0.005918	0.4
458	-0.182019	118.512557	76.857951	0.005816	0.6
459	-0.220964	119.512557	76.310969	0.010465	0.6
460	-0.224805	120.512557	75.771716	0.005090	0.5
461	-0.206079	121.512557	75.240032	0.002384	0.4
462	-0.171161	120.719140	75.661265	0.004506	0.4
463	-0.214496	121.642121	75.171691	0.004300	0.4
464	-0.192327	120.848703	75.592156	0.004708	0.5
465	-0.206669	120.055285	76.017353	0.003130	0.5
466	-0.213873	121.055285	75.482227	0.006439	0.5
467	-0.209770	120.261868	75.906184	0.008404	0.4
468	-0.194495	121.261868	75.372618	0.009647	0.5
469	-0.228547	120.468450	75.795341	0.007391	0.5
470	-0.213952	121.468450	75.263326	0.004660	0.4
471	-0.229994	120.712402	75.664862	0.004931	0.4
472	-0.199065	121.712401	75.134671	0.002606	0.5
473	-0.241602	120.919009	75.554709	0.003715	0.5
474	-0.191877	121.919009	75.026054	0.006771	0.5
475	-0.233975	122.919009	74.504747	0.006414	0.4
476	-0.173623	123.919009	73.990634	0.005274	0.5
477	-0.183106	124.919009	73.483568	0.005199	0.4
478	-0.231330	125.569620	73.157380	0.005490	0.4
479	-0.208385	124.776203	73.555554	0.004455	0.4
480	-0.213253	125.775946	73.054541	0.002622	0.4
481	-0.208669	124.983636	73.451036	0.007157	0.4
482	-0.209304	125.983636	72.951314	0.003850	0.5
483	-0.209175	126.983636	72.458345	0.004265	0.4
484	-0.229056	126.190337	72.848868	0.003839	0.7
485	-0.198613	125.396919	73.243682	0.002998	0.4
486	-0.212829	126.120656	72.883371	0.003592	0.5
487	-0.228793	125.327238	73.278561	0.005552	0.5
488	-0.216424	126.327238	72.781174	0.003966	0.4
489	-0.199912	125.533820	73.175253	0.006251	0.4
490	-0.219749	126.533820	72.679263	0.005226	0.4
491	-0.226861	125.740402	73.072236	0.003957	0.6
492	-0.188166	124.946985	73.469482	0.007227	0.6
493	-0.219245	125.942493	72.971740	0.009236	0.5
494	-0.205830	126.942493	72.478496	0.004931	0.5
495	-0.228708	127.942493	71.991875	0.004002	0.5
496	-0.219288	128.942493	71.511745	0.005068	0.4
497	-0.192368	129.942493	71.037977	0.004601	0.5
498	-0.193122	129.149076	71.413356	0.003571	0.4
499	-0.237615	128.355661	71.792721	0.004108	0.4
500	-0.194849	127.562244	72.176140	0.003598	0.4
501	-0.222504	128.562244	71.693558	0.005060	0.5
502	-0.242128	129.562244	71.217386	0.004956	0.4
503	-0.200244	128.768826	71.594668	0.003492	0.4
504	-0.214793	129.768826	71.119804	0.003308	0.5
505	-0.216796	128.977185	71.495203	0.004599	0.5
506	-0.195774	129.977185	71.021654	0.004319	0.4
507	-0.218660	129.183771	71.396858	0.002931	0.4
508	-0.221422	128.718373	71.618794	0.003200	0.4
509	-0.235279	129.712589	71.146342	0.007939	0.4
510	-0.225454	128.919172	71.522870	0.006039	0.6
511	-0.241273	128.127905	71.902367	0.007393	0.5
512	-0.199495	129.127905	71.423426	0.004248	0.5
513	-0.213086	130.127905	70.950824	0.003789	0.5
514	-0.212813	129.334487	71.325280	0.004356	0.4
