1:ItNr	2:Metric	3a:Time	3b:StepSize	4:||Gradient||	Time[ms]
69	-0.018132	7.943554	6.271054	0.008145	0.3
70	-0.018097	8.943312	6.061674	0.003266	0.4
71	-0.032841	8.148975	6.226860	0.003826	0.4
72	-0.037453	7.830846	6.295570	0.006951	0.3
73	-0.019281	8.410522	6.171485	0.006896	0.3
74	-0.025720	7.928539	6.274309	0.007540	0.3
75	-0.039054	7.012618	6.479459	0.007771	0.3
76	-0.031944	6.093331	6.699309	0.010401	0.4
77	-0.031760	5.345366	6.889507	0.013890	0.3
78	-0.017437	4.424636	7.139005	0.004291	0.5
79	-0.025554	5.422751	6.869330	0.005115	0.3
80	-0.020486	6.228738	6.665994	0.007640	0.4
81	-0.026939	6.933683	6.497768	0.023538	0.4
82	-0.031820	6.011428	6.719622	0.007658	0.7
83	-0.016278	5.089071	6.957189	0.007975	0.4
84	-0.022905	4.170093	7.211201	0.001123	0.4
85	-0.027544	4.618429	7.085001	0.011766	0.4
86	-0.022843	4.997795	6.981615	0.003307	0.4
87	-0.016510	5.779581	6.777798	0.005191	0.3
88	-0.028482	5.207710	6.925695	0.008282	0.3
89	-0.040715	4.939907	6.997195	0.007111	0.4
90	-0.027494	4.035538	7.249958	0.007335	0.4
91	-0.018566	3.185021	7.504918	0.022809	0.4
92	-0.025495	4.185021	7.206927	0.003970	0.4
93	-0.036614	3.263304	7.480704	0.008759	0.4
94	-0.020026	3.931252	7.280284	0.005627	0.5
95	-0.016324	4.909794	7.005328	0.009333	0.4
96	-0.023788	5.038120	6.970803	0.008251	0.4
97	-0.050663	6.032565	6.714368	0.004596	0.6
98	-0.014779	6.674929	6.558521	0.005928	0.3
99	-0.026927	5.872735	6.754303	0.009407	0.4
100	-0.024277	6.710685	6.550058	0.009973	0.4
101	-0.025315	5.788447	6.775555	0.005766	0.4
102	-0.016733	6.531801	6.592616	0.004053	0.4
103	-0.019940	6.292009	6.650540	0.007920	0.4
104	-0.028736	6.919948	6.500965	0.007871	0.5
105	-0.021013	7.913465	6.277580	0.008510	0.4
106	-0.034169	8.911063	6.068209	0.007260	0.4
107	-0.019143	8.016855	6.255213	0.006859	0.4
108	-0.025559	8.950725	6.060174	0.009126	0.4
109	-0.012528	8.034109	6.251495	0.012997	0.4
110	-0.022568	9.024671	6.045248	0.003431	0.4
111	-0.025886	8.623588	6.127097	0.004533	0.3
112	-0.023936	9.242931	6.001621	0.004911	0.4
113	-0.037504	8.493916	6.154035	0.002384	0.4
114	-0.023952	8.011421	6.256384	0.005169	0.4
115	-0.011486	8.552205	6.141897	0.008480	0.4
116	-0.018481	7.646559	6.336070	0.004445	0.4
117	-0.031397	8.621900	6.127446	0.006232	0.4
118	-0.021339	9.286888	5.992910	0.008092	0.4
119	-0.029406	8.375016	6.178945	0.011726	0.8
120	-0.032296	8.039305	6.250377	0.005010	0.4
121	-0.038000	8.359218	6.182269	0.021061	0.4
122	-0.021629	8.748959	6.101275	0.003442	0.4
123	-0.029739	8.692101	6.112959	0.002860	0.4
124	-0.022438	8.736065	6.103921	0.004381	0.4
125	-0.025044	8.164540	6.223537	0.017741	0.4
126	-0.028401	7.258666	6.423042	0.024644	0.3
127	-0.029500	8.258666	6.203516	0.007449	0.4
128	-0.028504	7.336311	6.405442	0.011950	0.6
129	-0.024730	8.336149	6.187131	0.010382	0.4
130	-0.028911	9.336144	5.983179	0.016582	0.4
131	-0.027574	10.336122	5.792248	0.006710	0.4
132	-0.026015	9.413805	5.967902	0.006574	0.4
133	-0.031799	8.501082	6.152540	0.004116	0.3
134	-0.025819	7.663443	6.332338	0.009905	0.4
135	-0.019955	7.110414	6.456917	0.002035	0.3
136	-0.026809	7.350024	6.402344	0.004431	0.4
137	-0.019247	7.503061	6.367969	0.005957	0.4
138	-0.024338	6.809421	6.526802	0.007458	0.4
139	-0.020665	7.704593	6.323260	0.008462	0.4
140	-0.024120	7.144864	6.449013	0.003210	0.3
141	-0.026849	7.908514	6.278655	0.006415	0.5
142	-0.023873	7.242497	6.426719	0.011456	0.4
143	-0.018000	7.260251	6.422682	0.002939	0.4
144	-0.026310	7.315245	6.410207	0.004515	0.4
145	-0.037945	7.548508	6.357831	0.003768	0.4
146	-0.027624	8.115917	6.233930	0.006412	0.3
147	-0.018317	8.892159	6.072047	0.006444	0.4
148	-0.033459	9.855307	5.882508	0.011903	0.4
149	-0.023058	10.080183	5.839946	0.007947	0.4
150	-0.029710	9.356489	5.979170	0.007167	0.4
151	-0.032975	8.588310	6.134402	0.013868	0.4
152	-0.034875	7.666002	6.331772	0.010534	0.4
153	-0.022270	6.746235	6.541666	0.019209	0.3
154	-0.025481	7.746235	6.314100	0.008658	0.4
155	-0.026584	6.823880	6.523411	0.009654	0.4
156	-0.036543	7.805238	6.301166	0.009039	0.3
157	-0.006512	6.885163	6.509074	0.002714	0.4
158	-0.025853	7.196847	6.437124	0.003096	0.4
159	-0.027870	7.477999	6.373573	0.009618	0.3
160	-0.030589	8.118185	6.233445	0.007667	0.3
161	-0.030293	8.664044	6.118741	0.004693	0.5
162	-0.025760	9.143248	6.021468	0.015683	0.4
163	-0.023958	8.613838	6.129114	0.011509	0.3
164	-0.028171	9.613835	5.928907	0.002986	0.3
165	-0.026171	10.037930	5.847896	0.003513	0.4
166	-0.036786	9.702363	5.911812	0.008555	0.4
167	-0.029600	10.548099	5.753329	0.013438	0.5
168	-0.028322	9.626568	5.926442	0.023866	0.5
169	-0.039540	10.626568	5.739054	0.006375	0.5
170	-0.037804	11.626567	5.563153	0.006199	0.4
171	-0.033402	12.005359	5.499307	0.010613	0.4
172	-0.034954	11.993087	5.501352	0.004881	0.4
173	-0.027768	12.965918	5.343786	0.005690	0.4
174	-0.022395	13.854083	5.207614	0.007039	0.4
175	-0.017309	13.092476	5.323949	0.005948	0.4
176	-0.019940	13.751721	5.222953	0.009842	0.5
177	-0.014821	14.749372	5.077197	0.009032	0.5
178	-0.019681	15.739223	4.940404	0.002480	0.4
179	-0.025979	15.205326	5.013257	0.007821	0.4
180	-0.026774	14.932949	5.051258	0.012276	0.4
181	-0.041613	14.010615	5.184330	0.003548	0.4
182	-0.028917	13.103368	5.322248	0.009076	0.4
183	-0.042187	12.244295	5.459782	0.005368	0.5
184	-0.024042	12.813319	5.367902	0.003879	0.4
185	-0.021675	12.450958	5.426051	0.012843	0.4
186	-0.019951	11.535173	5.578781	0.005415	0.4
187	-0.026906	12.527747	5.413623	0.013065	0.4
188	-0.016075	13.401201	5.276170	0.004374	0.5
189	-0.019725	12.483053	5.420850	0.024622	0.5
190	-0.025145	11.579504	5.571190	0.012957	0.4
191	-0.044508	12.579498	5.405280	0.008550	0.4
192	-0.016318	13.101621	5.322521	0.004999	0.4
193	-0.031608	12.287858	5.452637	0.024013	1.1
194	-0.027809	13.287851	5.293612	0.008516	0.5
195	-0.023891	12.365494	5.439949	0.003774	0.5
196	-0.016797	12.026650	5.495762	0.009594	0.5
197	-0.019504	11.698659	5.550888	0.006333	0.4
198	-0.028148	10.845295	5.699636	0.007030	0.5
199	-0.023951	10.173407	5.822482	0.012840	0.4
200	-0.020889	9.348585	5.980727	0.005550	0.4
201	-0.007564	8.427292	6.167968	0.003343	0.4
202	-0.018165	7.976984	6.263819	0.003926	0.5
203	-0.027524	8.424856	6.168479	0.010043	0.4
204	-0.019950	7.581312	6.350534	0.008779	0.4
205	-0.033705	6.700158	6.552547	0.012289	0.4
206	-0.026750	5.778163	6.778157	0.011094	0.4
207	-0.028441	4.856087	7.019879	0.009981	0.5
208	-0.019732	5.856079	6.758492	0.009636	0.4
209	-0.024251	4.933996	6.998790	0.004821	0.5
210	-0.016281	5.895430	6.748604	0.025264	0.4
211	-0.027684	4.973076	6.988260	0.024690	0.4
212	-0.021470	4.050718	7.245564	0.024555	0.4
213	-0.019587	5.050718	6.967431	0.009170	0.4
214	-0.022913	4.128361	7.223177	0.012193	0.7
215	-0.015355	3.206017	7.498408	0.007924	0.3
216	-0.043790	4.205896	7.200958	0.004940	0.3
217	-0.030044	5.077091	6.960385	0.006507	0.4
218	-0.026191	5.193729	6.929391	0.003157	0.3
219	-0.033097	5.021009	6.975387	0.021514	0.3
220	-0.037492	6.008867	6.720259	0.020185	0.4
221	-0.016944	7.008867	6.480326	0.013131	0.7
222	-0.018505	8.008867	6.256935	0.009846	0.4
223	-0.023578	7.853067	6.290721	0.006630	0.4
224	-0.033269	8.851624	6.080292	0.010630	0.3
225	-0.030577	9.812978	5.890589	0.006227	0.4
226	-0.030778	8.893562	6.071762	0.010916	0.4
227	-0.018668	9.881157	5.877584	0.007205	0.4
228	-0.018546	10.521878	5.758115	0.010562	0.4
229	-0.031515	11.411640	5.600043	0.015614	0.5
230	-0.017161	12.411640	5.432436	0.012476	0.4
231	-0.032136	11.489283	5.586661	0.017129	0.4
232	-0.024829	10.566939	5.749895	0.005648	0.4
233	-0.024053	9.644618	5.922952	0.004523	0.4
234	-0.032857	9.174058	6.015319	0.008667	0.4
235	-0.027082	9.147935	6.020532	0.010706	0.4
236	-0.023427	10.147755	5.827277	0.001856	0.4
237	-0.042715	9.938502	5.866690	0.011854	0.4
238	-0.014815	9.414184	5.967827	0.001693	0.4
239	-0.018599	9.393322	5.971924	0.009707	0.3
240	-0.046418	9.247219	6.000770	0.029718	0.4
241	-0.022619	10.247217	5.808728	0.007604	0.4
242	-0.038164	9.324859	5.985406	0.012254	0.4
243	-0.017986	10.323334	5.794613	0.006784	0.3
244	-0.025661	11.320986	5.615751	0.014186	0.4
245	-0.020683	10.398662	5.780711	0.005911	0.4
246	-0.024523	11.336988	5.612972	0.005848	0.4
247	-0.030179	10.635162	5.737495	0.013315	0.4
248	-0.034168	11.578992	5.571277	0.012644	0.4
249	-0.019446	12.578684	5.405411	0.012846	0.5
250	-0.029539	11.656326	5.558084	0.008043	0.4
251	-0.031025	12.649412	5.394049	0.008937	0.4
252	-0.024613	12.080745	5.486775	0.012049	0.4
253	-0.025845	13.080314	5.325849	0.008694	0.4
254	-0.028704	12.234418	5.461404	0.016102	0.3
255	-0.022745	11.375785	5.606245	0.011345	0.3
256	-0.028928	12.375780	5.438273	0.005887	0.3
257	-0.033717	11.461701	5.591407	0.005383	0.3
258	-0.018441	12.098845	5.483774	0.004873	0.4
259	-0.021374	11.551033	5.576062	0.000662	0.4
260	-0.029264	11.628285	5.562860	0.014818	0.4
261	-0.030976	11.818498	5.530619	0.011948	0.4
262	-0.022130	10.896141	5.690550	0.017530	0.4
263	-0.051335	10.171383	5.822860	0.014442	0.8
264	-0.018642	11.171383	5.641865	0.001857	0.4
265	-0.035720	11.305502	5.618442	0.006102	0.4
266	-0.023151	11.345459	5.611502	0.001995	0.4
267	-0.035516	10.931156	5.684310	0.014023	0.4
268	-0.017407	11.726716	5.546129	0.015094	0.5
269	-0.029439	12.726716	5.381686	0.006860	0.4
270	-0.024503	12.196478	5.467646	0.016890	0.4
271	-0.034145	13.194163	5.308116	0.007289	0.4
272	-0.023175	14.194162	5.157293	0.005183	0.4
273	-0.047537	13.544794	5.254239	0.012752	0.4
274	-0.029498	12.642820	5.395106	0.003698	0.4
275	-0.033260	12.708680	5.384566	0.017641	0.6
276	-0.044167	13.389933	5.277899	0.010449	0.4
277	-0.027872	14.389933	5.128763	0.010576	0.4
278	-0.041620	13.467696	5.265991	0.012856	0.4
279	-0.026475	13.908595	5.199481	0.001946	0.3
280	-0.031948	13.503213	5.260571	0.007925	0.4
281	-0.026827	13.954121	5.192710	0.017245	0.4
282	-0.016550	14.952068	5.048572	0.006663	0.4
283	-0.027120	14.031824	5.181192	0.006038	0.5
284	-0.014774	13.471388	5.265428	0.005224	0.4
285	-0.031315	12.602458	5.401587	0.005975	0.5
286	-0.011504	13.450890	5.268560	0.007125	0.4
287	-0.035575	14.341273	5.135825	0.025926	0.4
288	-0.031583	15.341268	4.994504	0.004593	0.4
289	-0.016495	16.341253	4.860753	0.006480	0.4
290	-0.036347	17.241373	4.746341	0.015962	0.4
291	-0.025626	16.319161	4.863630	0.010661	0.4
292	-0.038216	17.319155	4.736707	0.008650	0.4
293	-0.032728	18.318942	4.616263	0.010683	0.4
294	-0.027543	18.402563	4.606467	0.010794	0.4
295	-0.034565	19.402560	4.492453	0.009879	0.4
296	-0.031388	20.395885	4.384653	0.023121	0.3
297	-0.041083	19.473528	4.484576	0.018268	0.4
298	-0.015905	18.551171	4.589159	0.017349	0.7
299	-0.038342	17.628814	4.698736	0.011426	0.6
300	-0.027413	18.628808	4.580168	0.008323	0.4
301	-0.035124	17.709046	4.688997	0.007651	0.3
302	-0.023961	18.413205	4.605223	0.004220	0.4
303	-0.025426	19.314364	4.502281	0.007952	0.4
304	-0.035764	20.266457	4.398405	0.021251	0.4
305	-0.021090	19.347773	4.498553	0.013594	0.4
306	-0.025210	20.347543	4.389779	0.003115	0.4
307	-0.020006	20.580280	4.365209	0.009659	0.4
308	-0.018583	21.047921	4.316660	0.023004	0.4
309	-0.027864	20.125563	4.413474	0.005340	0.4
310	-0.029536	21.125553	4.308705	0.026860	0.4
311	-0.028289	20.203197	4.405158	0.004967	0.5
312	-0.024572	19.381119	4.494838	0.005161	0.5
313	-0.024675	19.794149	4.449329	0.010732	0.4
314	-0.036950	18.879340	4.551394	0.016802	0.4
315	-0.021306	17.956983	4.659154	0.007023	0.4
316	-0.035974	17.034811	4.772118	0.009111	0.4
317	-0.032727	16.126270	4.888899	0.018498	0.4
318	-0.022620	17.126270	4.760670	0.005676	0.3
319	-0.012984	18.098309	4.642313	0.006445	0.3
320	-0.054057	19.051265	4.531857	0.032603	0.4
321	-0.035005	18.671874	4.575196	0.009461	0.4
322	-0.026168	17.749894	4.684054	0.009082	0.4
323	-0.037303	16.827809	4.798232	0.008500	0.4
324	-0.034871	15.905645	4.918125	0.005012	0.4
325	-0.037276	16.174697	4.882531	0.005991	0.4
326	-0.024591	15.339949	4.994685	0.012387	0.4
327	-0.029420	16.338076	4.861166	0.003735	0.3
328	-0.022191	17.301394	4.738903	0.016850	0.4
329	-0.024592	18.269872	4.622032	0.008886	0.3
330	-0.026297	17.347710	4.733180	0.014493	0.3
331	-0.036002	16.425354	4.849830	0.003178	0.4
332	-0.034207	16.380262	4.855680	0.017503	0.4
333	-0.021629	17.311567	4.737645	0.004862	0.5
334	-0.025931	18.311397	4.617149	0.011244	0.3
335	-0.021202	17.427244	4.723383	0.007311	0.4
336	-0.028592	16.928180	4.785534	0.013214	0.6
337	-0.030950	16.018027	4.903195	0.009783	0.4
338	-0.025703	17.017626	4.774275	0.006463	0.4
339	-0.038713	16.128832	4.888562	0.014196	0.4
340	-0.027458	15.206656	5.013073	0.009739	0.4
341	-0.029510	14.284299	5.144118	0.006771	0.7
342	-0.027866	13.824756	5.211999	0.004059	0.5
343	-0.022829	13.529319	5.256594	0.004481	0.4
344	-0.024168	13.914855	5.198549	0.024939	0.3
345	-0.029948	12.994523	5.339289	0.004170	0.4
346	-0.035877	12.433281	5.428920	0.011634	0.4
347	-0.017070	11.819384	5.530469	0.008279	0.4
348	-0.037767	11.021142	5.668336	0.025945	0.4
349	-0.039504	10.107103	5.834892	0.003381	0.4
350	-0.022280	11.106518	5.653263	0.017510	0.4
351	-0.033688	10.197851	5.817920	0.018140	0.4
352	-0.026042	9.275493	5.995166	0.015488	0.3
353	-0.021585	10.275493	5.803477	0.016828	0.3
354	-0.027819	11.275493	5.623666	0.006558	0.3
355	-0.029491	12.069119	5.488704	0.008534	0.4
356	-0.023704	12.894997	5.354967	0.017279	0.4
357	-0.021967	13.894997	5.201508	0.004207	0.4
358	-0.018792	14.893180	5.056855	0.009359	0.4
359	-0.039174	15.871688	4.922655	0.005272	0.4
360	-0.022911	14.965793	5.046645	0.007335	0.3
361	-0.015245	15.932971	4.914487	0.004358	0.4
362	-0.041085	15.114185	5.025909	0.004238	0.4
363	-0.035623	14.702443	5.083870	0.012583	0.4
364	-0.024883	15.500973	4.972651	0.007629	0.4
365	-0.019339	16.500139	4.840158	0.012225	0.4
366	-0.026157	15.577834	4.962202	0.010102	0.4
367	-0.011066	16.560854	4.832334	0.003752	0.4
368	-0.018781	17.366002	4.730923	0.005225	0.4
369	-0.034242	17.186212	4.753197	0.006933	0.7
370	-0.030180	16.355933	4.858843	0.010581	0.4
371	-0.029657	17.320401	4.736553	0.006567	0.5
372	-0.044603	18.318262	4.616343	0.014467	0.4
373	-0.029382	19.318221	4.501850	0.007712	0.4
374	-0.029785	20.318190	4.392898	0.014679	0.5
375	-0.038873	21.318163	4.289094	0.008203	0.4
376	-0.039333	20.395807	4.384661	0.012740	0.3
377	-0.027586	21.395793	4.281241	0.026067	0.3
378	-0.021014	20.473435	4.376454	0.012910	0.4
379	-0.035415	21.473435	4.273415	0.003769	0.4
380	-0.020270	22.451898	4.177185	0.012077	0.6
381	-0.021267	21.649032	4.255820	0.009427	0.4
382	-0.030365	22.648706	4.158350	0.011544	0.4
383	-0.020864	21.922677	4.228688	0.017104	0.3
384	-0.012685	21.000325	4.321552	0.009583	0.5
385	-0.024256	20.283076	4.396635	0.033048	0.5
386	-0.027149	19.360803	4.497101	0.020506	0.4
387	-0.036185	20.360803	4.388372	0.011668	0.4
388	-0.022747	21.360590	4.284799	0.009409	0.4
389	-0.027440	20.441615	4.379815	0.010239	0.4
390	-0.029669	19.521930	4.479219	0.005798	0.4
391	-0.023482	18.624055	4.580717	0.013506	0.4
392	-0.021241	19.541491	4.477058	0.008793	0.3
393	-0.026836	18.619610	4.581231	0.010710	0.4
394	-0.026777	19.619414	4.468469	0.005547	0.3
395	-0.030466	18.708579	4.570967	0.004900	0.4
396	-0.028053	19.400562	4.492675	0.010735	0.4
397	-0.024512	18.633071	4.579675	0.021315	0.3
398	-0.035742	19.633071	4.466967	0.013591	0.4
399	-0.026933	20.633071	4.359673	0.005842	0.4
400	-0.017359	20.006544	4.426284	0.007244	0.4
401	-0.030817	19.127230	4.523277	0.007068	0.4
402	-0.026715	18.211169	4.628951	0.009867	0.4
403	-0.017573	17.673558	4.693300	0.008385	0.4
404	-0.034348	16.751383	4.807946	0.009608	0.4
405	-0.028037	15.830481	4.928162	0.014153	0.4
406	-0.032733	16.830404	4.797903	0.015295	0.4
407	-0.024564	17.830404	4.674342	0.009770	0.4
408	-0.018053	18.828688	4.557182	0.004364	0.4
409	-0.025385	17.996119	4.654478	0.028303	0.4
410	-0.030790	18.996098	4.538108	0.031297	0.4
411	-0.024291	19.996098	4.427411	0.006762	0.4
412	-0.020050	20.970288	4.324645	0.007606	0.4
413	-0.020513	21.963432	4.224676	0.015623	0.7
414	-0.029341	21.041078	4.317363	0.012738	0.4
415	-0.039828	20.118845	4.414195	0.017487	0.4
416	-0.029838	21.118845	4.309392	0.029500	0.3
417	-0.042030	20.196488	4.405875	0.005358	0.4
418	-0.024821	20.454519	4.378451	0.003658	0.4
419	-0.023292	19.821217	4.446379	0.018122	0.4
420	-0.016369	18.981395	4.539776	0.008291	0.4
421	-0.015791	19.981395	4.429000	0.002169	0.4
422	-0.043988	20.599706	4.363170	0.001666	0.3
423	-0.018163	20.593250	4.363847	0.002652	0.4
424	-0.019538	20.697414	4.352946	0.009408	0.3
425	-0.028986	21.462479	4.274517	0.004499	0.5
426	-0.028267	22.262321	4.195489	0.001679	0.3
427	-0.028565	22.343007	4.187679	0.016636	0.4
428	-0.034522	22.653114	4.157930	0.004986	0.4
429	-0.029821	23.652676	4.064854	0.017237	0.4
430	-0.026196	23.156177	4.110560	0.021163	0.4
431	-0.016834	22.233820	4.198255	0.007992	0.4
432	-0.036142	21.311462	4.289774	0.015628	0.4
433	-0.031111	20.389106	4.385371	0.009199	0.4
434	-0.031629	19.709272	4.458606	0.012938	0.4
435	-0.016254	18.803627	4.560052	0.007810	0.4
436	-0.032044	19.803456	4.448314	0.006780	0.4
437	-0.020275	20.770668	4.345312	0.004875	0.8
438	-0.026050	20.492981	4.374393	0.012389	0.4
439	-0.027683	19.584427	4.472321	0.004787	0.4
440	-0.029724	19.314735	4.502240	0.012740	0.4
441	-0.018776	20.285362	4.396391	0.007306	0.4
442	-0.014653	20.179849	4.407656	0.005949	0.3
443	-0.027593	20.765216	4.345880	0.021079	0.4
444	-0.025426	19.842859	4.444023	0.018045	0.4
445	-0.025159	20.842859	4.337815	0.008966	0.4
446	-0.023896	21.842789	4.236573	0.005977	0.4
447	-0.030464	21.155815	4.305612	0.029992	0.4
448	-0.025090	20.233978	4.401870	0.006313	0.4
449	-0.032624	21.233974	4.297644	0.014960	0.4
450	-0.025984	21.738356	4.246925	0.015816	0.4
451	-0.021998	20.815998	4.340602	0.005253	0.4
452	-0.025277	20.877075	4.334271	0.005362	0.6
453	-0.011100	21.389209	4.281906	0.024316	0.4
454	-0.038267	22.389208	4.183220	0.006169	0.4
455	-0.036615	21.776219	4.243166	0.014749	0.4
456	-0.031378	20.858731	4.336170	0.009221	0.4
457	-0.028665	19.936402	4.433868	0.008403	0.3
458	-0.022711	20.902669	4.331624	0.008767	0.5
459	-0.030130	20.003888	4.426570	0.018576	0.5
460	-0.017058	21.003832	4.321191	0.008284	0.4
461	-0.029063	21.997118	4.221367	0.004947	0.4
462	-0.043142	21.264993	4.294490	0.020621	0.6
463	-0.017213	20.343821	4.390175	0.007722	0.4
464	-0.038786	19.421464	4.490352	0.022282	0.4
465	-0.031278	18.499150	4.595203	0.013324	0.4
466	-0.026146	17.576793	4.705072	0.008195	0.4
467	-0.023178	16.654469	4.820320	0.009655	0.3
468	-0.032714	15.733044	4.941235	0.008697	0.4
469	-0.032180	16.411623	4.851610	0.012851	0.4
470	-0.025556	15.495374	4.973414	0.017650	0.3
471	-0.035431	14.573062	5.102361	0.020294	0.4
472	-0.021739	14.971137	5.045895	0.012958	0.4
473	-0.015304	14.048779	5.178685	0.004794	0.4
474	-0.022739	13.131516	5.317859	0.004180	0.4
475	-0.040302	12.752652	5.377551	0.008522	0.4
476	-0.039596	11.876010	5.520944	0.005641	0.5
477	-0.015939	12.661433	5.392123	0.001328	0.3
478	-0.026635	12.906004	5.353229	0.009434	0.3
479	-0.017384	12.324924	5.446572	0.011535	0.4
480	-0.020575	11.402717	5.601586	0.022525	0.4
481	-0.033798	12.402717	5.433887	0.007889	0.4
482	-0.034070	11.480360	5.588195	0.016415	0.3
483	-0.041723	12.480358	5.421286	0.008739	0.4
484	-0.024060	11.558001	5.574869	0.002972	0.3
485	-0.016235	10.966318	5.678058	0.005520	0.4
486	-0.042921	10.924746	5.685452	0.005662	0.3
487	-0.032901	11.690656	5.552247	0.013926	0.4
488	-0.032392	12.690441	5.387481	0.010663	0.3
489	-0.018968	11.768084	5.539128	0.007886	0.4
490	-0.027007	11.863708	5.523010	0.006410	0.3
491	-0.027398	11.220082	5.633337	0.012308	0.3
492	-0.028455	12.151130	5.475125	0.021868	0.3
493	-0.037863	13.151130	5.314805	0.014891	0.4
494	-0.025519	12.228772	5.462332	0.017023	0.4
495	-0.030535	11.306415	5.618283	0.029612	0.4
496	-0.014653	10.384057	5.783401	0.007020	0.4
497	-0.032380	11.384057	5.604813	0.004357	0.4
498	-0.039153	11.528063	5.580000	0.011940	0.5
499	-0.033408	12.495955	5.418762	0.022305	0.4
500	-0.028446	11.573597	5.572200	0.015565	0.4
501	-0.044068	12.573597	5.406230	0.018073	0.4
502	-0.031854	13.573597	5.249861	0.006793	0.3
503	-0.037226	12.652389	5.393572	0.027393	0.4
504	-0.029045	13.652389	5.237924	0.014295	0.4
505	-0.043316	12.730032	5.381157	0.013633	0.4
506	-0.014421	13.730031	5.226215	0.003676	0.4
507	-0.034152	14.600920	5.098368	0.007183	0.4
508	-0.021162	15.301051	5.000037	0.004365	0.3
509	-0.021077	16.163366	4.884019	0.003141	0.4
510	-0.026468	15.896897	4.919292	0.003985	0.4
511	-0.017691	15.666015	4.950268	0.006649	0.4
512	-0.028893	14.976380	5.045160	0.004771	0.4
513	-0.025410	14.180583	5.159283	0.012098	0.3
514	-0.028727	15.168870	5.018310	0.011234	0.4
